playerid,Overall,Sum_Count
171643,hard,1
171643,has,3
171643,have,1
171643,he,3
171643,heavier,2
171643,hell,1
171643,hes,1
171643,him,7
171643,himself,1
171643,his,6
171643,hit,1
171643,hitting,1
171643,hold,1
171643,hole,1
171643,home,1
171643,hometofirst,1
171643,i,2
171643,impressed,1
171643,in,4
171643,instincts,2
171643,into,1
171643,is,3
171643,isnt,1
171643,it,1
171643,jumpsreads,1
171643,lacks,3
171643,lean,5
171643,legs,2
171643,leverage,1
171643,line,2
171643,linear,3
171643,listed,2
171643,little,6
171643,loose,3
171643,lose,1
171643,makes,1
171643,makeup,1
171643,maybe,2
171643,more,5
171643,move,1
171643,movement,1
171643,much,3
171643,muscle,2
171643,nd,1
171643,need,1
171643,not,1
171643,nothing,1
171643,of,4
171643,off,1
171643,offerings,1
171643,older,1
171643,on,9
171643,open,1
171643,or,1
171643,other,1
171643,out,2
171643,overthefence,1
171643,parts,1
171643,physical,2
171643,pick,1
171643,pitchers,1
171643,pitches,1
171643,plate,1
171643,play,5
171643,players,1
171643,plays,1
171643,plus,3
171643,position,1
171643,power,4
171643,premier,1
171643,present,1
171643,preswing,1
171643,projecting,1
171643,projection,2
171643,pull,1
171643,put,1
171643,quick,2
171643,range,1
171643,ranging,1
171643,raw,1
171643,rd,2
171643,reads,1
171643,real,1
171643,rondon,1
171643,routine,2
171643,runner,1
171643,runs,1
171643,s,1
171643,sacrificing,2
171643,sail,1
171643,second,2
171643,see,4
171643,selling,1
171643,sets,1
171643,short,2
171643,shorter,2
171643,shown,1
171643,shows,2
171643,side,1
171643,skills,1
171643,slightly,1
171643,small,2
171643,smallish,2
171643,smooth,1
171643,soft,1
171643,solid,3
171643,solidaverage,3
171643,some,3
171643,speed,2
171643,spoiling,1
171643,spots,1
171643,st,2
171643,stabs,1
171643,stance,1
171643,standout,1
171643,stealer,1
171643,step,1
171643,stints,1
171643,stolen,1
171643,strength,3
171643,stretch,1
171643,stroke,1
171643,strong,3
171643,stronger,2
171643,sum,1
171643,surrounded,1
171643,swing,4
171643,tail,1
171643,teammates,1
171643,than,5
171643,that,1
171643,the,19
171643,there,1
171643,third,1
171643,throws,2
171643,time,1
171643,times,1
171643,to,7
171643,tools,1
171643,trip,1
171643,up,1
171643,w,1
171643,was,1
171643,way,1
171643,weight,2
171643,well,2
171643,when,2
171643,wild,1
171643,will,2
171643,wiry,2
171643,with,4
171643,within,1
171643,without,3
171643,wont,1
171643,work,1
171643,would,1
171643,wrists,1
167969,,7
167969,a,1
167969,above,1
167969,aboveaverage,1
167969,agility,3
167969,and,4
167969,approach,2
167969,arm,1
167969,around,2
167969,at,1
167969,average,4
167969,awareness,2
167969,back,1
167969,ball,1
167969,base,1
167969,baseball,1
167969,bat,1
167969,behind,1
167969,bigger,1
167969,body,2
167969,both,1
167969,can,4
167969,captain,1
167969,cheat,1
167969,checkups,1
167969,commands,1
167969,communication,1
167969,compact,2
167969,conducive,1
167969,constant,1
167969,deep,1
167969,defensive,1
167969,digs,1
167969,doesnt,1
167969,drag,1
167969,drive,1
167969,drop,1
167969,early,1
167969,end,1
167969,engage,1
167969,evident,1
167969,exhibits,1
167969,feet,4
167969,field,2
167969,fire,1
167969,first,1
167969,firsttothird,1
167969,flow,1
167969,fluid,1
167969,for,1
167969,frame,4
167969,frequent,1
167969,fringe,1
167969,fringeaverage,1
167969,front,1
167969,full,1
167969,fully,1
167969,game,3
167969,gear,1
167969,get,4
167969,glimpses,1
167969,go,1
167969,good,1
167969,ground,1
167969,half,1
167969,hands,1
167969,hang,1
167969,has,1
167969,high,3
167969,hips,1
167969,his,3
167969,in,2
167969,into,2
167969,iq,1
167969,it,1
167969,lateral,1
167969,leadership,1
167969,length,1
167969,let,1
167969,leverage,2
167969,light,2
167969,limits,1
167969,load,1
167969,low,1
167969,lower,1
167969,maintenance,2
167969,max,1
167969,maybe,1
167969,middle,2
167969,mild,1
167969,minimal,1
167969,mobility,1
167969,moderate,1
167969,muscle,1
167969,not,1
167969,of,1
167969,off,1
167969,on,6
167969,onto,1
167969,oppo,1
167969,or,1
167969,physicality,1
167969,pitches,1
167969,plate,1
167969,pop,1
167969,pops,1
167969,present,3
167969,professional,1
167969,quick,2
167969,quiet,2
167969,range,1
167969,raw,1
167969,receiving,1
167969,rigidity,1
167969,rolls,1
167969,sail,1
167969,second,1
167969,shoulder,1
167969,shoulders,2
167969,show,1
167969,shown,1
167969,sides,1
167969,situational,2
167969,skills,1
167969,sloppy,1
167969,slow,2
167969,smooth,1
167969,solid,4
167969,some,4
167969,speed,1
167969,startup,1
167969,stocky,2
167969,strength,1
167969,stride,1
167969,strong,2
167969,struggles,1
167969,tail,1
167969,the,10
167969,them,1
167969,three,1
167969,tick,1
167969,timingweight,1
167969,to,8
167969,toe,1
167969,torque,1
167969,transfer,2
167969,try,1
167969,underway,1
167969,utility,2
167969,velocity,1
167969,weight,2
167969,well,1
167969,wide,3
167969,wil,1
167969,will,3
167969,with,2
167969,zone,2
181502,,3
181502,a,5
181502,ability,1
181502,aboveaverage,1
181502,action,2
181502,and,3
181502,arm,4
181502,as,2
181502,at,2
181502,breaks,2
181502,broad,2
181502,but,1
181502,can,2
181502,commandcontrol,1
181502,could,2
181502,delivery,3
181502,down,2
181502,dropanddrive,2
181502,e,1
181502,early,2
181502,fastball,1
181502,frame,4
181502,free,1
181502,gets,2
181502,half,2
181502,hands,2
181502,have,1
181502,his,1
181502,hold,2
181502,in,1
181502,is,4
181502,lack,1
181502,letters,2
181502,likely,1
181502,limit,1
181502,line,2
181502,livearmed,1
181502,longterm,1
181502,lower,2
181502,more,2
181502,null,2
181502,of,1
181502,plane,2
181502,plus,1
181502,projects,1
181502,prospect,1
181502,quick,2
181502,quickpaced,2
181502,relatively,1
181502,result,2
181502,rhp,1
181502,rotation,1
181502,secondaries,1
181502,shoulders,2
181502,showing,2
181502,slender,2
181502,stay,1
181502,suffer,2
181502,swingandmiss,1
181502,the,5
181502,thin,2
181502,to,2
181502,too,2
181502,up,2
181502,urena,1
181502,urenas,1
181502,very,4
181502,weight,2
181502,who,1
181502,will,1
181502,with,1
180665,,1
180665,a,6
180665,able,2
180665,accuracy,1
180665,adds,1
180665,against,1
180665,agility,2
180665,and,11
180665,approach,1
180665,are,1
180665,arm,2
180665,asset,1
180665,at,3
180665,athletic,2
180665,average,2
180665,back,1
180665,ball,1
180665,balls,2
180665,basepaths,1
180665,bases,1
180665,bat,2
180665,be,1
180665,become,1
180665,best,2
180665,better,1
180665,body,3
180665,but,1
180665,can,2
180665,clean,1
180665,contact,1
180665,could,2
180665,currently,1
180665,directly,1
180665,does,1
180665,drops,1
180665,elongated,1
180665,end,1
180665,enough,1
180665,excellent,2
180665,extension,1
180665,field,2
180665,first,1
180665,flails,1
180665,footwork,1
180665,for,1
180665,fringe,1
180665,future,1
180665,game,1
180665,glides,1
180665,hands,1
180665,hard,1
180665,have,2
180665,him,1
180665,his,2
180665,hit,2
180665,home,1
180665,in,5
180665,instincts,1
180665,is,1
180665,kid,1
180665,lacks,1
180665,large,1
180665,lhp,1
180665,likely,2
180665,line,2
180665,linear,1
180665,little,1
180665,loft,2
180665,looked,1
180665,maintaining,1
180665,make,1
180665,maneuvers,1
180665,manipulates,1
180665,minimal,2
180665,mold,2
180665,more,7
180665,mostly,1
180665,muscle,3
180665,never,1
180665,not,2
180665,nothing,1
180665,of,4
180665,off,1
180665,offspeed,1
180665,on,9
180665,opposite,1
180665,ordinary,1
180665,out,2
180665,outfield,1
180665,pause,1
180665,picking,1
180665,plate,1
180665,plays,1
180665,plus,1
180665,power,2
180665,professional,1
180665,projectable,2
180665,pure,1
180665,put,3
180665,quickness,1
180665,quiet,1
180665,rather,1
180665,raw,1
180665,ready,1
180665,routes,1
180665,see,1
180665,shoulder,1
180665,shows,1
180665,skinny,2
180665,small,2
180665,some,1
180665,sometimes,1
180665,speed,4
180665,strength,5
180665,stretch,1
180665,struggle,1
180665,swing,2
180665,than,4
180665,that,3
180665,the,9
180665,them,1
180665,throw,2
180665,throws,1
180665,tick,1
180665,times,1
180665,to,7
180665,tool,1
180665,true,1
180665,up,2
180665,weight,2
180665,while,1
180665,will,1
180665,wiry,3
181021,,5
181021,a,16
181021,ability,2
181021,aboveaverage,2
181021,accurate,3
181021,aggressive,1
181021,agility,6
181021,all,1
181021,an,1
181021,and,16
181021,any,1
181021,approach,2
181021,april,1
181021,arc,1
181021,are,2
181021,arm,3
181021,as,1
181021,asking,1
181021,asset,2
181021,at,4
181021,athletic,2
181021,athleticism,2
181021,average,1
181021,awareness,1
181021,back,1
181021,balanced,1
181021,ball,5
181021,balls,3
181021,barrel,3
181021,barrels,2
181021,barreltoball,1
181021,base,1
181021,basepaths,1
181021,bases,1
181021,bat,4
181021,batting,1
181021,be,1
181021,become,1
181021,been,1
181021,belowaverage,1
181021,big,1
181021,body,3
181021,both,1
181021,box,1
181021,breaking,1
181021,build,4
181021,built,2
181021,bullish,1
181021,bunt,1
181021,burst,1
181021,bursts,1
181021,but,5
181021,can,5
181021,carry,1
181021,center,1
181021,cf,2
181021,clearly,1
181021,concern,1
181021,conducive,1
181021,constantly,1
181021,contact,1
181021,control,1
181021,could,2
181021,currently,1
181021,decent,1
181021,defensively,1
181021,dept,1
181021,develop,1
181021,directly,1
181021,display,1
181021,displays,2
181021,distance,1
181021,do,1
181021,does,2
181021,down,1
181021,drift,1
181021,drops,1
181021,during,1
181021,efficient,1
181021,elite,2
181021,enough,1
181021,entire,1
181021,even,1
181021,example,1
181021,excellent,5
181021,exte,1
181021,extension,1
181021,factor,1
181021,fasttwitch,1
181021,feel,1
181021,fence,1
181021,fielder,1
181021,fill,4
181021,first,4
181021,fluid,1
181021,for,6
181021,frame,8
181021,framed,1
181021,fringe,1
181021,from,3
181021,game,3
181021,gap,1
181021,gaps,1
181021,gaptogap,2
181021,gets,1
181021,going,2
181021,good,1
181021,great,4
181021,growth,2
181021,half,5
181021,hand,1
181021,hands,5
181021,hart,3
181021,has,3
181021,have,3
181021,he,2
181021,head,1
181021,height,2
181021,help,1
181021,high,1
181021,hinder,1
181021,hindrance,1
181021,his,6
181021,hit,2
181021,hitter,2
181021,hitting,1
181021,home,2
181021,how,1
181021,i,1
181021,impact,1
181021,improved,1
181021,in,17
181021,ingame,1
181021,initial,1
181021,instincts,4
181021,instinctual,1
181021,is,12
181021,it,1
181021,just,1
181021,knows,1
181021,lack,2
181021,lacks,1
181021,large,2
181021,last,1
181021,least,1
181021,left,2
181021,leg,1
181021,legs,4
181021,lift,3
181021,line,1
181021,linear,1
181021,listed,2
181021,little,4
181021,load,2
181021,locked,1
181021,looks,2
181021,loose,1
181021,lower,4
181021,makes,1
181021,max,1
181021,medium,1
181021,memory,1
181021,might,2
181021,mild,4
181021,minimal,3
181021,moderate,2
181021,more,3
181021,much,2
181021,muscle,2
181021,muscles,3
181021,my,2
181021,natural,2
181021,needs,1
181021,negative,1
181021,no,1
181021,noise,1
181021,not,8
181021,nothing,4
181021,occasionally,1
181021,of,10
181021,off,1
181021,on,11
181021,once,1
181021,out,6
181021,over,1
181021,overall,3
181021,paths,1
181021,phase,1
181021,phases,1
181021,pitch,1
181021,pivoting,1
181021,player,1
181021,plays,1
181021,plus,2
181021,plusplus,1
181021,poorly,1
181021,pop,1
181021,power,9
181021,practice,1
181021,professional,1
181021,projection,2
181021,provide,1
181021,questions,1
181021,quick,4
181021,quickly,1
181021,quicktwitch,2
181021,quiet,2
181021,range,1
181021,raw,1
181021,reach,1
181021,reads,3
181021,recogni,1
181021,reliant,1
181021,repetiti,1
181021,report,1
181021,road,1
181021,room,2
181021,routerunning,1
181021,routes,1
181021,scream,1
181021,season,2
181021,secondgear,1
181021,see,1
181021,seen,1
181021,set,1
181021,short,2
181021,shoulder,1
181021,shows,2
181021,since,1
181021,single,1
181021,skills,2
181021,skillset,1
181021,slight,3
181021,small,9
181021,smaller,4
181021,some,2
181021,sometimes,2
181021,speed,10
181021,spray,1
181021,steal,1
181021,step,2
181021,sticks,1
181021,strength,1
181021,student,1
181021,swing,6
181021,terrific,1
181021,than,2
181021,that,1
181021,the,13
181021,there,1
181021,think,1
181021,this,2
181021,threat,2
181021,through,1
181021,throw,1
181021,throws,3
181021,time,1
181021,times,1
181021,to,8
181021,ton,1
181021,too,3
181021,track,1
181021,tremendous,1
181021,true,2
181021,up,1
181021,upper,1
181021,value,2
181021,very,4
181021,viewings,1
181021,weapon,1
181021,well,2
181021,wellbelow,1
181021,when,1
181021,will,3
181021,wiry,4
181021,with,1
181021,without,1
181021,withy,2
181021,works,1
181021,wrists,2
181021,zone,1
197347,,8
197347,a,7
197347,ability,2
197347,aboveaverage,5
197347,accuracy,1
197347,across,1
197347,actions,1
197347,adjustment,1
197347,against,1
197347,aggressive,1
197347,agility,1
197347,aging,2
197347,alignment,1
197347,all,2
197347,already,1
197347,an,1
197347,and,9
197347,angle,1
197347,approach,1
197347,arm,2
197347,as,1
197347,at,5
197347,atbats,1
197347,athleticism,2
197347,atta,1
197347,average,9
197347,awareness,1
197347,back,1
197347,backhand,1
197347,bad,2
197347,bag,1
197347,ball,1
197347,balls,3
197347,barrel,2
197347,base,5
197347,baseonly,3
197347,bases,1
197347,bat,1
197347,be,1
197347,belowaverage,1
197347,better,2
197347,big,2
197347,bleed,1
197347,body,11
197347,boisterous,1
197347,build,2
197347,but,7
197347,by,1
197347,calm,1
197347,can,1
197347,candidate,1
197347,carries,2
197347,carry,2
197347,carrying,1
197347,challenge,2
197347,charging,1
197347,check,1
197347,chest,2
197347,clogger,1
197347,comes,1
197347,comfort,1
197347,compact,4
197347,compromises,1
197347,consistent,1
197347,consistently,1
197347,contact,2
197347,could,1
197347,covering,1
197347,creates,1
197347,creating,1
197347,crouch,2
197347,cuve,2
197347,deep,2
197347,defensive,1
197347,demeanor,1
197347,demonstrable,1
197347,despite,1
197347,dirt,1
197347,dis,1
197347,displays,1
197347,does,1
197347,doesnt,1
197347,doubleplays,1
197347,down,2
197347,drive,1
197347,drives,3
197347,earlier,2
197347,early,1
197347,ease,1
197347,equation,1
197347,excellent,1
197347,expands,1
197347,experience,1
197347,explosive,1
197347,explosiveness,1
197347,exposure,1
197347,extra,3
197347,extreme,1
197347,f,1
197347,fairly,2
197347,faster,1
197347,field,1
197347,fielding,1
197347,fields,2
197347,first,6
197347,flexibili,2
197347,flexibility,1
197347,flies,1
197347,flipping,1
197347,fly,1
197347,footwork,5
197347,for,5
197347,frame,4
197347,frequent,1
197347,frequently,1
197347,fringeaverage,1
197347,fringy,2
197347,from,2
197347,front,1
197347,full,1
197347,game,4
197347,games,1
197347,gear,1
197347,geared,1
197347,get,4
197347,gets,4
197347,good,4
197347,ground,1
197347,grumpiness,1
197347,half,3
197347,hand,3
197347,hands,4
197347,hard,1
197347,has,9
197347,he,5
197347,hea,2
197347,head,1
197347,heavyfooted,1
197347,height,2
197347,highmaintenance,2
197347,him,1
197347,hipshoulder,1
197347,his,3
197347,history,2
197347,hiteverything,1
197347,hitter,2
197347,home,3
197347,improved,2
197347,in,10
197347,incident,1
197347,infield,1
197347,ingame,2
197347,injured,1
197347,instincts,2
197347,intense,1
197347,into,7
197347,is,1
197347,issues,1
197347,keeps,1
197347,knife,1
197347,lacks,2
197347,large,2
197347,laterally,1
197347,leg,1
197347,let,1
197347,letters,1
197347,level,1
197347,leverage,1
197347,liability,1
197347,lift,1
197347,limit,1
197347,limited,4
197347,line,4
197347,load,5
197347,long,1
197347,longterm,2
197347,look,3
197347,loose,1
197347,low,4
197347,lowa,1
197347,lower,3
197347,lowerhalf,1
197347,maintenance,2
197347,make,2
197347,mass,2
197347,max,2
197347,messy,1
197347,middle,6
197347,mlb,2
197347,moderate,4
197347,most,1
197347,moving,2
197347,multiple,1
197347,musculature,2
197347,not,5
197347,notable,1
197347,occasionally,1
197347,of,5
197347,off,1
197347,on,8
197347,onepiece,1
197347,onfield,1
197347,open,1
197347,oppo,1
197347,oppositefield,1
197347,outs,1
197347,overswing,1
197347,padding,2
197347,part,1
197347,path,1
197347,patience,1
197347,pick,2
197347,picks,1
197347,pinches,1
197347,pitch,2
197347,pitchers,1
197347,pitches,1
197347,pitching,1
197347,plane,1
197347,plate,1
197347,play,1
197347,players,1
197347,playing,1
197347,plu,1
197347,plus,3
197347,pole,2
197347,poor,1
197347,portly,1
197347,postprime,1
197347,potential,1
197347,power,4
197347,prank,1
197347,present,6
197347,presents,2
197347,prime,1
197347,progresses,1
197347,projection,2
197347,projects,2
197347,pull,3
197347,quality,2
197347,quick,2
197347,rarely,1
197347,raw,6
197347,recognizing,1
197347,remainder,1
197347,resulting,1
197347,retain,1
197347,rhythm,1
197347,rotation,1
197347,round,2
197347,run,2
197347,runner,2
197347,running,2
197347,runs,2
197347,sameside,1
197347,scoops,1
197347,season,2
197347,second,1
197347,secondary,1
197347,separation,1
197347,sets,2
197347,short,1
197347,should,4
197347,shoulder,1
197347,shoulders,2
197347,shown,1
197347,shows,1
197347,side,2
197347,significant,1
197347,since,2
197347,situational,1
197347,situations,1
197347,size,1
197347,slight,2
197347,slow,1
197347,smooth,1
197347,soft,2
197347,some,5
197347,speed,4
197347,spin,1
197347,spots,1
197347,squat,2
197347,stance,1
197347,start,1
197347,startup,1
197347,stays,1
197347,stocky,2
197347,straighton,2
197347,streaky,1
197347,strength,3
197347,stretch,2
197347,stride,4
197347,strong,3
197347,struggles,2
197347,suggests,2
197347,surprising,1
197347,suspension,2
197347,swing,4
197347,swingscalls,1
197347,takes,2
197347,target,1
197347,teammate,1
197347,teamsanctioned,2
197347,technique,1
197347,than,2
197347,that,3
197347,the,15
197347,there,1
197347,thick,7
197347,thighs,2
197347,third,1
197347,this,2
197347,through,2
197347,throwing,1
197347,throws,2
197347,time,1
197347,times,1
197347,to,23
197347,too,3
197347,tool,1
197347,top,1
197347,torque,1
197347,track,1
197347,twostep,1
197347,type,3
197347,unbalanced,1
197347,underway,1
197347,up,6
197347,utility,3
197347,velocity,2
197347,waist,2
197347,was,2
197347,weight,2
197347,well,1
197347,welldocumented,1
197347,when,3
197347,wide,5
197347,will,4
197347,wit,1
197347,with,6
197347,wont,1
197347,young,1
197347,youthful,1
197347,zone,3
188143,,2
188143,a,6
188143,after,1
188143,allows,1
188143,an,1
188143,and,1
188143,anywhere,1
188143,arm,1
188143,arms,2
188143,at,2
188143,athletic,3
188143,average,2
188143,b,2
188143,ball,1
188143,balls,1
188143,barrel,1
188143,baseman,1
188143,basepaths,1
188143,bat,2
188143,belowaverage,2
188143,big,2
188143,bigger,2
188143,bit,1
188143,capable,1
188143,causes,1
188143,consistent,1
188143,contact,1
188143,control,1
188143,crouch,1
188143,currently,1
188143,day,1
188143,despite,1
188143,develop,2
188143,doesnt,1
188143,down,1
188143,driving,1
188143,drops,1
188143,easy,2
188143,enough,1
188143,ethic,1
188143,falters,1
188143,first,1
188143,flashed,1
188143,for,8
188143,frame,2
188143,fringeaverage,1
188143,fringes,1
188143,frustration,1
188143,fundamentals,1
188143,game,3
188143,glove,1
188143,guy,2
188143,hands,1
188143,has,2
188143,he,1
188143,helmet,1
188143,him,1
188143,hitte,1
188143,hr,1
188143,in,2
188143,inshape,2
188143,into,1
188143,large,2
188143,leveraged,1
188143,loft,1
188143,long,1
188143,lumbers,1
188143,man,2
188143,mature,2
188143,moderate,1
188143,mostly,1
188143,needs,1
188143,noticeable,1
188143,of,3
188143,on,3
188143,open,1
188143,other,1
188143,over,2
188143,overreaction,1
188143,passion,1
188143,pitches,1
188143,play,1
188143,plays,1
188143,plus,2
188143,potential,1
188143,power,4
188143,present,1
188143,progress,1
188143,projection,1
188143,pull,1
188143,pullside,1
188143,quick,1
188143,rainy,1
188143,raw,1
188143,reach,1
188143,roll,1
188143,safe,1
188143,shows,1
188143,size,2
188143,skills,1
188143,slammed,1
188143,smooth,1
188143,some,1
188143,speed,1
188143,starts,1
188143,stayed,1
188143,still,1
188143,strength,1
188143,strikeout,1
188143,swing,2
188143,swings,1
188143,tendency,1
188143,than,1
188143,the,4
188143,threat,1
188143,throughout,1
188143,timed,1
188143,to,6
188143,when,1
188143,with,4
188143,work,2
188143,workable,1
188143,zone,1
181548,,2
181548,a,3
181548,aboveaverage,1
181548,account,1
181548,air,1
181548,alignment,1
181548,allfields,1
181548,and,2
181548,arm,1
181548,at,2
181548,average,3
181548,back,1
181548,balls,3
181548,base,2
181548,bases,1
181548,bat,1
181548,belowaverage,1
181548,between,1
181548,blocks,1
181548,body,2
181548,bottom,1
181548,can,1
181548,captains,1
181548,carry,1
181548,challenge,1
181548,checkup,1
181548,closest,1
181548,coasting,1
181548,compact,2
181548,consistent,1
181548,corner,1
181548,defense,1
181548,digs,1
181548,diligent,1
181548,doubleplay,1
181548,down,2
181548,drift,1
181548,effort,1
181548,elbow,1
181548,even,1
181548,feel,1
181548,field,1
181548,firm,1
181548,foot,1
181548,footwork,1
181548,for,1
181548,frame,3
181548,front,2
181548,game,1
181548,gear,1
181548,get,1
181548,give,1
181548,glove,1
181548,good,1
181548,ground,1
181548,halfgrade,2
181548,hand,3
181548,head,1
181548,high,1
181548,highermaintenance,1
181548,hips,1
181548,hipshoulder,1
181548,his,1
181548,hitch,1
181548,inconsistent,1
181548,innings,1
181548,into,2
181548,knee,1
181548,leadership,2
181548,leaks,1
181548,length,1
181548,leverage,1
181548,limi,1
181548,limited,3
181548,little,1
181548,load,1
181548,loop,1
181548,loses,1
181548,low,1
181548,lowerhalf,1
181548,maintenance,2
181548,massage,1
181548,mobility,1
181548,mound,1
181548,natural,1
181548,of,2
181548,off,1
181548,on,8
181548,onestep,1
181548,open,2
181548,opposite,1
181548,path,1
181548,physical,2
181548,pigeoned,1
181548,pitche,1
181548,pitchers,1
181548,plays,2
181548,pointed,1
181548,poor,1
181548,pops,1
181548,power,1
181548,present,2
181548,projection,2
181548,qualities,1
181548,rarely,1
181548,raw,1
181548,receiving,1
181548,remaining,2
181548,require,2
181548,run,1
181548,runner,1
181548,scale,1
181548,second,1
181548,setup,1
181548,shoulder,1
181548,shoulders,2
181548,side,1
181548,slightly,1
181548,solid,1
181548,some,1
181548,speed,1
181548,square,2
181548,stays,1
181548,steal,1
181548,stiff,1
181548,strength,4
181548,stride,1
181548,strikes,1
181548,strong,4
181548,struggles,1
181548,swing,1
181548,tap,1
181548,the,6
181548,thick,2
181548,three,1
181548,time,1
181548,to,5
181548,toe,1
181548,transfer,2
181548,true,1
181548,upperbody,2
181548,utility,2
181548,visits,1
181548,weight,3
181548,will,3
181548,with,8
181548,zero,1
181548,zone,1
187794,,2
187794,a,2
187794,ability,2
187794,accuracy,1
187794,added,2
187794,allow,2
187794,amateur,1
187794,and,2
187794,approach,1
187794,arm,2
187794,around,2
187794,at,2
187794,athleticism,2
187794,average,2
187794,b,1
187794,back,1
187794,backspin,1
187794,ball,3
187794,base,1
187794,bat,2
187794,because,2
187794,better,1
187794,body,2
187794,bodyathleticism,1
187794,both,1
187794,box,1
187794,bp,1
187794,broad,2
187794,can,2
187794,carry,1
187794,choppy,1
187794,contact,1
187794,despite,1
187794,did,1
187794,does,2
187794,down,1
187794,drive,1
187794,due,1
187794,dugout,1
187794,errors,1
187794,extra,3
187794,fields,1
187794,footwork,1
187794,for,1
187794,from,1
187794,frustrated,1
187794,gaps,1
187794,get,3
187794,hacker,1
187794,half,2
187794,hand,1
187794,hands,1
187794,hard,1
187794,has,3
187794,have,1
187794,he,1
187794,him,2
187794,hit,1
187794,ideal,1
187794,immature,2
187794,in,3
187794,inconsistent,1
187794,is,3
187794,kick,1
187794,leg,1
187794,limitations,1
187794,limited,3
187794,linear,2
187794,long,1
187794,looking,2
187794,loses,2
187794,lower,2
187794,midsection,2
187794,not,5
187794,of,3
187794,off,2
187794,offerings,1
187794,on,2
187794,out,1
187794,path,1
187794,plan,1
187794,plate inability,1
187794,play,1
187794,plus,1
187794,power,2
187794,problem,1
187794,profile,1
187794,quickly,1
187794,range,2
187794,raw,1
187794,reaches,1
187794,reactions,1
187794,recognize,2
187794,release,1
187794,right,1
187794,se,1
187794,self,1
187794,setup,1
187794,shoulders,2
187794,showed,3
187794,side,2
187794,since,1
187794,skills,1
187794,slowed,1
187794,smooth,1
187794,some,1
187794,speed,3
187794,steps,1
187794,strength,1
187794,strikeouts,1
187794,suited,1
187794,swing,3
187794,that,1
187794,the,2
187794,thick,2
187794,through,1
187794,throwing,1
187794,timed,1
187794,times,1
187794,timing,1
187794,to,10
187794,too,1
187794,tool,1
187794,top,1
187794,transfer,1
187794,usually,1
187794,visibly,1
187794,walks,1
187794,weight,5
187794,what,1
187794,wide,1
187794,will,1
187794,with,1
187794,zone,1
184194,,2
184194,a,7
184194,ability,1
184194,accuracy,1
184194,after,1
184194,amount,1
184194,and,2
184194,arm,1
184194,as,3
184194,at,3
184194,athletic,1
184194,average,1
184194,balance,1
184194,balls,1
184194,bat,2
184194,be,3
184194,below,1
184194,belowaverage,2
184194,between,1
184194,blocking,2
184194,body,2
184194,bottom,1
184194,but,1
184194,career,2
184194,catcher,2
184194,clocked,1
184194,competes,1
184194,contact,1
184194,could,1
184194,defensive,2
184194,does,1
184194,doesnt,1
184194,enough,1
184194,ever,1
184194,fair,4
184194,for,3
184194,former,1
184194,from,1
184194,full,1
184194,future,1
184194,gaptogap,1
184194,get,1
184194,going,1
184194,grayson,1
184194,greenlight,1
184194,greiner,1
184194,hands,2
184194,has,1
184194,have,2
184194,hb,1
184194,he,2
184194,helps,1
184194,hits,1
184194,hrs,1
184194,improve,1
184194,is,1
184194,kick,1
184194,kills,1
184194,lacks,2
184194,lazy,1
184194,leg,1
184194,levels,1
184194,lobbed,1
184194,look,1
184194,lot,1
184194,lunge,1
184194,monitored,2
184194,more,1
184194,most,1
184194,need,2
184194,nor,1
184194,not,1
184194,of,4
184194,offensively,1
184194,ok,2
184194,okay,1
184194,open,1
184194,over,1
184194,pace,1
184194,pitch,2
184194,pitchers,1
184194,pitches,1
184194,plate,1
184194,player,1
184194,plays,1
184194,power,1
184194,present,1
184194,progresses,2
184194,provide,2
184194,raw,1
184194,receives,1
184194,recognition,1
184194,runner,1
184194,running,1
184194,scale,1
184194,scivique,1
184194,side,2
184194,skills,2
184194,slightly,1
184194,some,1
184194,speed,2
184194,stance,1
184194,strength,2
184194,tad,1
184194,tall,1
184194,team,1
184194,teammate,1
184194,tends,2
184194,the,4
184194,thick,2
184194,throws,1
184194,timing,1
184194,to,7
184194,torso,2
184194,trouble,1
184194,upper,3
184194,utility,1
184194,value,1
184194,weight,2
184194,when,1
184194,will,2
184194,with,1
184194,wont,1
197356,,9
197356,a,4
197356,able,2
197356,aboveaverage,2
197356,accuracy,1
197356,accurate,1
197356,action,2
197356,actions,3
197356,active,1
197356,advanced,1
197356,agelevel,1
197356,aggressive,1
197356,and,8
197356,angles,1
197356,appears,2
197356,approach,4
197356,approachswing,1
197356,arcing,1
197356,arm,5
197356,at,3
197356,athletic,2
197356,athleticism,1
197356,average,2
197356,background,1
197356,bags,1
197356,bails,1
197356,ball,3
197356,barrel,1
197356,base,1
197356,baseball,1
197356,basepaths,1
197356,baserunning,1
197356,bat,3
197356,be,2
197356,bent,1
197356,bloodlines,1
197356,body,1
197356,brother,1
197356,bunt,1
197356,but,1
197356,by,1
197356,can,2
197356,carries,1
197356,carry,1
197356,charlie,1
197356,clean,1
197356,competes,1
197356,confident,1
197356,consistent,1
197356,consistently,1
197356,contact,3
197356,control,2
197356,controlled,1
197356,corner,3
197356,covers,1
197356,decent,1
197356,deep,1
197356,different,1
197356,doesnt,1
197356,down,3
197356,drift,1
197356,drive,1
197356,drives,3
197356,easy,1
197356,evenkeeled,1
197356,exchanges arm,1
197356,father,1
197356,feet,2
197356,field,4
197356,first,2
197356,fitting,1
