"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Grofi Cruz","- - -","20","23",".333","2.00","18.2 %","54.5 %","27.3 %","0.0 %","0.0 %","25.0 %","58.3 %","16.7 %","12.9 %","19","43","62","sa736695"
"Darlyn Mota","Angels (R)","19","86",".200","1.00","20.0 %","40.0 %","40.0 %","38.9 %","0.0 %","30.6 %","28.6 %","40.8 %","24.4 %","56","104","160","sa736810"
"Alejandro Flores","Mexican (AAA)","20","61",".281","0.85","22.6 %","35.5 %","41.9 %","7.7 %","0.0 %","44.1 %","23.5 %","32.4 %","16.0 %","108","155","263","sa736822"
"Rony Cabrera","- - -","20","328",".288","1.46","19.5 %","47.8 %","32.7 %","27.0 %","0.0 %","37.3 %","22.3 %","40.3 %","13.3 %","302","769","1071","sa736836"
"Miguel Patino","Mets (R)","20","164",".323","2.80","19.5 %","59.3 %","21.2 %","16.0 %","0.0 %","45.5 %","21.1 %","33.3 %","23.6 %","27","206","233","sa736846"
"Darryl Florentino","- - -","20","133",".336","1.75","16.2 %","53.3 %","30.5 %","46.9 %","0.0 %","46.7 %","25.2 %","28.0 %","11.7 %","59","172","231","sa736856"
"Daniel Jimenez","Reds (R)","20","120",".337","2.84","18.0 %","60.7 %","21.3 %","10.5 %","0.0 %","38.0 %","14.1 %","47.8 %","24.4 %","36","144","180","sa736876"
"Pabel Manzanero","Reds (R)","20","127",".364","1.26","25.5 %","41.5 %","33.0 %","19.4 %","0.0 %","41.4 %","33.3 %","25.3 %","26.7 %","24","167","191","sa736879"
"Guillermo Salas","- - -","22","120",".318","1.96","13.4 %","57.3 %","29.3 %","16.7 %","0.0 %","36.8 %","27.6 %","35.6 %","20.1 %","80","259","339","sa736882"
"Carlos Rodriguez","- - -","21","214",".341","2.09","23.3 %","51.9 %","24.8 %","40.6 %","0.0 %","52.5 %","18.7 %","28.8 %","29.4 %","94","277","371","sa736884"
"Jorge Parra","Twins (R)","21","177",".351","1.88","27.0 %","47.6 %","25.4 %","28.1 %","0.0 %","43.0 %","21.1 %","35.9 %","31.0 %","67","223","290","sa736890"
"Rainis Silva","Twins (A)","20","138",".309","2.00","16.1 %","55.9 %","28.0 %","19.2 %","0.0 %","36.2 %","28.7 %","35.1 %","10.7 %","178","310","488","sa736892"
"Michael De La Cruz","Pirates (R)","19","194",".319","1.45","13.9 %","50.9 %","35.2 %","23.7 %","0.0 %","40.9 %","29.6 %","29.6 %","24.4 %","112","273","385","sa736903"
"Daniel Franco","- - -","21","73",".309","1.40","12.7 %","50.9 %","36.4 %","30.0 %","0.0 %","46.4 %","25.0 %","28.6 %","22.7 %","26","93","119","sa736907"
"Pedro Flores","Orioles (R)","20","296",".290","2.14","15.8 %","57.4 %","26.8 %","39.3 %","0.0 %","48.4 %","17.8 %","33.8 %","12.1 %","204","285","489","sa736909"
"Victor Acosta","Red Sox (A-)","20","204",".336","2.21","16.4 %","57.5 %","26.0 %","26.3 %","0.0 %","45.8 %","20.7 %","33.6 %","9.7 %","246","526","772","sa736917"
"Franklin Guzman","Red Sox (A+)","24","72",".260","2.38","10.2 %","63.3 %","26.5 %","23.1 %","0.0 %","54.0 %","22.0 %","24.0 %","13.2 %","118","169","287","sa736919"
"Raiwinson Lameda","Red Sox (R)","20","213",".299","1.38","20.1 %","46.3 %","33.6 %","20.0 %","0.0 %","35.7 %","22.9 %","41.4 %","22.7 %","65","279","344","sa736920"
"Isaias Lucena","Red Sox (A-)","21","89",".291","1.75","18.5 %","51.9 %","29.6 %","6.3 %","0.0 %","38.2 %","14.6 %","47.3 %","9.6 %","150","213","363","sa736921"
"Jhon Nunez","- - -","21","64",".353","2.73","18.0 %","60.0 %","22.0 %","36.4 %","0.0 %","56.9 %","7.8 %","35.3 %","7.0 %","68","131","199","sa736923"
"Miguel Hernandez","Rays (A-)","20","15",".429","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","87.5 %","12.5 %","0.0 %","21.6 %","15","36","51","sa736935"
"Derik Capitillo","Reds (R)","21","60",".372","1.75","19.5 %","51.2 %","29.3 %","25.0 %","0.0 %","51.2 %","14.0 %","34.9 %","30.2 %","18","78","96","sa736943"
"Ronaldo Contreras","Padres (R)","19","13",".286","5.00","14.3 %","71.4 %","14.3 %","0.0 %","0.0 %","57.1 %","0.0 %","42.9 %","42.3 %","1","25","26","sa736948"
"Carlos Diaz","- - -","23","235",".287","2.54","16.7 %","59.8 %","23.6 %","29.3 %","0.0 %","41.7 %","32.1 %","26.2 %","10.4 %","196","524","720","sa736959"
"Jose Torres","Royals (R)","20","31",".286","0.86","23.5 %","35.3 %","41.2 %","57.1 %","0.0 %","44.4 %","22.2 %","33.3 %","23.2 %","25","31","56","sa736961"
"Jose Sanchez","- - -","21","125",".418","2.74","19.3 %","59.1 %","21.6 %","47.4 %","0.0 %","41.9 %","23.7 %","34.4 %","23.9 %","56","178","234","sa736964"
"Anthony Dominguez","Mariners (R)","20","92",".235","2.79","18.5 %","60.0 %","21.5 %","42.9 %","0.0 %","51.4 %","23.6 %","25.0 %","17.1 %","41","99","140","sa737025"
"Alexis Bastardo","Pirates (R)","22","176",".263","1.63","11.5 %","54.9 %","33.6 %","13.2 %","0.0 %","47.5 %","19.2 %","33.3 %","28.0 %","76","235","311","sa737058"
"Javier Godard","- - -","20","166",".293","1.41","16.8 %","48.7 %","34.5 %","19.5 %","0.0 %","37.1 %","21.0 %","41.9 %","21.6 %","77","215","292","sa737065"
"Cesar Gonzalez","- - -","21","76",".410","4.20","29.7 %","56.8 %","13.5 %","20.0 %","0.0 %","64.1 %","20.5 %","15.4 %","25.9 %","73","182","255","sa737085"
"Jhon Alvarez","Twins (R)","20","70",".313","0.58","19.1 %","29.8 %","51.1 %","8.3 %","0.0 %","31.3 %","33.3 %","35.4 %","14.4 %","48","84","132","sa737087"
"Angel Genao","- - -","23","152",".306","2.04","16.5 %","56.0 %","27.5 %","24.0 %","0.0 %","44.4 %","26.3 %","29.3 %","11.6 %","183","361","544","sa737199"
"Jose G. Rodriguez","Rockies (R)","20","59",".333","2.00","16.3 %","55.8 %","27.9 %","33.3 %","0.0 %","23.9 %","19.6 %","56.5 %","12.8 %","64","124","188","sa737206"
"Carlos Martinez","Braves (R)","21","107",".234","0.93","15.4 %","40.7 %","44.0 %","20.0 %","0.0 %","47.9 %","19.2 %","33.0 %","16.5 %","14","119","133","sa737214"
"Luis Benoit","Mariners (R)","21","60",".171","3.14","14.7 %","64.7 %","20.6 %","57.1 %","0.0 %","42.9 %","11.4 %","45.7 %","22.2 %","60","66","126","sa737231"
"Ramy Perez","Pirates (R)","21","187",".299","1.15","23.7 %","40.7 %","35.6 %","37.5 %","0.0 %","48.9 %","18.7 %","32.4 %","28.2 %","68","234","302","sa737250"
"Daniel Gonzalez","- - -","20","94",".412","1.64","14.7 %","52.9 %","32.4 %","13.6 %","0.0 %","45.6 %","22.1 %","32.4 %","10.8 %","102","222","324","sa737255"
"Luis Chaves","Orioles (R)","21","148",".245","0.86","19.6 %","37.1 %","43.3 %","50.0 %","0.0 %","61.0 %","21.0 %","18.0 %","39.5 %","35","223","258","sa737257"
"Bryan Tejeda","Tigers (R)","20","100",".375","0.79","26.5 %","32.4 %","41.2 %","28.6 %","0.0 %","55.6 %","16.7 %","27.8 %","30.4 %","14","144","158","sa737261"
"Henry Lugo","Rays (R)","20","139",".269","2.09","26.9 %","49.5 %","23.7 %","22.7 %","0.0 %","42.4 %","24.2 %","33.3 %","15.7 %","71","139","210","sa737426"
"Carlos Jean","Orioles (R)","22","173",".300","1.50","14.3 %","51.4 %","34.3 %","36.1 %","0.0 %","45.5 %","33.9 %","20.5 %","27.4 %","102","216","318","sa737488"
"Nick Ciuffo","- - -","21","259",".307","2.00","19.6 %","53.6 %","26.8 %","25.0 %","0.0 %","49.5 %","16.5 %","34.0 %","10.7 %","270","589","859","sa737509"
"Andrew Church","Mets (AAA)","21","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0","3","3","sa737545"
"Kelvin Fajardo","- - -","20","172",".288","1.74","21.3 %","50.0 %","28.7 %","33.3 %","0.0 %","55.7 %","17.9 %","26.4 %","13.0 %","89","180","269","sa737563"
"Yeudi Grullon","Braves (A)","21","180",".267","2.53","12.4 %","62.8 %","24.8 %","9.4 %","0.0 %","44.3 %","21.4 %","34.4 %","10.3 %","233","399","632","sa737574"
"Oscar Mercado","Cardinals (A+)","21","506",".253","0.97","20.8 %","38.9 %","40.3 %","32.7 %","0.0 %","52.8 %","23.9 %","23.4 %","7.3 %","698","1133","1831","sa737612"
"Alex Balog","Rockies (AA)","23","10",".200","4.00","20.0 %","80.0 %","0.0 %","0.0 %","0.0 %","28.6 %","14.3 %","57.1 %","3.6 %","5","23","28","sa737622"
"Tucker Neuhaus","- - -","21","44",".517","3.00","17.2 %","62.1 %","20.7 %","16.7 %","0.0 %","62.1 %","17.2 %","20.7 %","19.2 %","37","88","125","sa737623"
"Ben DeLuzio","- - -","21","108",".392","2.93","22.5 %","57.7 %","19.7 %","14.3 %","0.0 %","48.0 %","20.0 %","32.0 %","9.4 %","157","226","383","sa737626"
"Jimy Perez","Dodgers (A)","22","48",".208","1.22","16.7 %","45.8 %","37.5 %","33.3 %","0.0 %","62.5 %","25.0 %","12.5 %","16.3 %","64","120","184","sa737647"
"Carlos Mendivil","Mexican (AAA)","22","68",".340","1.43","27.7 %","42.6 %","29.8 %","7.1 %","0.0 %","34.7 %","38.8 %","26.5 %","6.1 %","105","174","279","sa737687"
"Cody Dickson","Pirates (AA)","24","27",".143","0.50","14.3 %","28.6 %","57.1 %","25.0 %","0.0 %","30.0 %","50.0 %","20.0 %","11.2 %","47","78","125","sa737782"
"Matt McPhearson","- - -","21","109",".296","4.80","14.7 %","70.6 %","14.7 %","70.0 %","0.0 %","31.9 %","27.8 %","40.3 %","12.0 %","148","220","368","sa737783"
"Jake Sweaney","Phillies (A-)","21","8",".600","0.50","40.0 %","20.0 %","40.0 %","50.0 %","0.0 %","80.0 %","0.0 %","20.0 %","5.3 %","7","12","19","sa737784"
"Ryan Aper","Marlins (A+)","23","17",".091","1.75","0.0 %","63.6 %","36.4 %","50.0 %","0.0 %","27.3 %","18.2 %","54.6 %","10.3 %","15","53","68","sa737820"
"Trae Arbet","Pirates (A-)","21","5",".000","1.00","50.0 %","50.0 %","0.0 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","15.8 %","7","12","19","sa737823"
"Kyle Bartsch","Padres (AA)","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","25.0 %","2","2","4","sa737840"
"Forrestt Allday","- - -","25","187",".304","2.93","21.5 %","58.5 %","20.0 %","37.0 %","0.0 %","40.9 %","24.7 %","34.5 %","6.1 %","262","441","703","sa737849"
"Omar Garcia","- - -","22","205",".257","3.48","19.4 %","62.6 %","18.0 %","24.0 %","0.0 %","46.3 %","18.4 %","35.4 %","6.7 %","291","525","816","sa737858"
"Stephen Janas","- - -","24","7",".000","4.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","75.0 %","25.0 %","0.0 %","4.0 %","7","18","25","sa737861"
"Brandon Diaz","- - -","21","282",".304","0.94","23.4 %","37.2 %","39.4 %","22.2 %","0.0 %","49.6 %","27.3 %","23.0 %","13.7 %","412","726","1138","sa737872"
"Malik Collymore","Brewers (A+)","21","208",".296","1.22","22.6 %","42.5 %","34.9 %","32.4 %","0.0 %","48.6 %","24.8 %","26.6 %","17.2 %","261","497","758","sa737908"
"Dylan Manwaring","Giants (A-)","21","38",".273","2.80","13.6 %","63.6 %","22.7 %","20.0 %","0.0 %","50.0 %","9.1 %","40.9 %","22.4 %","25","82","107","sa737924"
"Bryan Hudson","Red Sox (A+)","21","313",".353","2.08","19.3 %","54.5 %","26.2 %","22.4 %","0.0 %","30.7 %","22.9 %","46.4 %","6.1 %","540","768","1308","sa738118"
"Rene Melendez","Giants (A+)","21","66",".283","1.92","13.6 %","56.8 %","29.5 %","7.7 %","0.0 %","47.9 %","27.1 %","25.0 %","16.7 %","48","144","192","sa738179"
"Jeff Roy","Pirates (A+)","24","142",".357","1.59","14.6 %","52.4 %","32.9 %","29.6 %","0.0 %","37.9 %","19.5 %","42.5 %","9.9 %","209","326","535","sa738198"
"Gabe Speier","Diamondbacks (AA)","21","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","sa738213"
"Brett McKinney","Pirates (AA)","25","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","0.0 %","0","3","3","sa738242"
"Tyler Ihrig","Cubs (AAA)","24","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","1","2","3","sa738252"
"Connor Oliver","Yankees (A+)","22","30",".235","2.75","11.8 %","64.7 %","23.5 %","25.0 %","0.0 %","72.2 %","0.0 %","27.8 %","9.8 %","45","77","122","sa738298"
"Cody Dent","- - -","24","159",".240","1.75","18.1 %","52.1 %","29.8 %","17.9 %","0.0 %","33.3 %","21.9 %","44.8 %","8.9 %","250","332","582","sa738316"
"Ian McKinney","Cardinals (AA)","21","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","14.3 %","1","6","7","sa738318"
"Will Morris","Phillies (AA)","23","2",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1","5","6","sa738332"
"Ryan Ledbetter","- - -","24","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","25.0 %","0","4","4","sa738340"
"Cory Thompson","Reds (A)","21","29",".235","1.00","12.5 %","43.8 %","43.8 %","42.9 %","0.0 %","47.1 %","17.7 %","35.3 %","20.0 %","37","63","100","sa738349"
"Logan Gray","Royals (R)","21","132",".295","0.94","17.8 %","39.7 %","42.5 %","29.0 %","0.0 %","36.7 %","22.8 %","40.5 %","41.4 %","30","219","249","sa738355"
"Matt Pierpont","Rockies (AA)","25","5",".000","2.00","0.0 %","66.7 %","33.3 %","0.0 %","0.0 %","0.0 %","66.7 %","33.3 %","4.8 %","8","13","21","sa738366"
"Andrew Florides","Blue Jays (R)","21","53",".179","1.67","11.1 %","55.6 %","33.3 %","33.3 %","0.0 %","58.6 %","10.3 %","31.0 %","50.5 %","8","95","103","sa738367"
"Venn Biter","Phillies (A)","21","45",".333","1.75","15.4 %","53.8 %","30.8 %","37.5 %","0.0 %","35.7 %","39.3 %","25.0 %","17.8 %","52","105","157","sa738444"
"Carlos Avila","Mexican (AAA)","26","17",".222","2.00","33.3 %","44.4 %","22.2 %","0.0 %","0.0 %","10.0 %","30.0 %","60.0 %","9.2 %","31","45","76","sa738516"
"Daniel De La Calle","- - -","23","189",".346","1.83","20.4 %","51.5 %","28.2 %","17.2 %","0.0 %","42.5 %","23.6 %","34.0 %","23.6 %","191","462","653","sa738529"
"Rod Boykin","Padres (A)","21","231",".306","2.07","19.3 %","54.4 %","26.3 %","16.7 %","0.0 %","48.4 %","31.3 %","20.3 %","15.8 %","277","539","816","sa738567"
"Cavan Biggio","- - -","21","280",".316","0.98","15.7 %","41.7 %","42.6 %","25.3 %","0.0 %","42.5 %","22.7 %","34.8 %","7.7 %","344","531","875","sa738582"
"Tyler Viza","Phillies (AA)","21","16",".167","1.00","20.0 %","40.0 %","40.0 %","100.0 %","0.0 %","12.5 %","25.0 %","62.5 %","35.6 %","10","35","45","sa738610"
"Rafael Oliveras","Red Sox (R)","21","201",".321","1.95","20.3 %","52.7 %","27.0 %","20.0 %","0.0 %","32.1 %","19.9 %","48.1 %","20.1 %","69","239","308","sa738642"
"Dalton Dulin","Nationals (A-)","22","133",".259","2.50","19.2 %","57.7 %","23.1 %","27.8 %","0.0 %","42.7 %","23.2 %","34.2 %","12.0 %","157","295","452","sa738654"
"Buddy Reed","Padres (A-)","21","231",".338","2.03","25.3 %","50.0 %","24.7 %","24.3 %","0.0 %","36.8 %","25.2 %","38.1 %","16.1 %","273","490","763","sa738683"
"Curt Powell","Tigers (A+)","25","24",".267","3.00","14.3 %","64.3 %","21.4 %","33.3 %","0.0 %","46.7 %","6.7 %","46.7 %","11.0 %","26","56","82","sa738708"
"Ian Miller","Mariners (AA)","24","494",".287","1.92","16.7 %","54.7 %","28.6 %","14.2 %","0.0 %","37.2 %","25.6 %","37.2 %","6.0 %","675","1134","1809","sa738894"
"Javier Salas","Brewers (AA)","24","16",".167","5.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","33.3 %","11.1 %","55.6 %","17.4 %","9","37","46","sa738903"
"Trever Morrison","Brewers (R)","21","146",".343","2.31","11.3 %","61.9 %","26.8 %","26.9 %","0.0 %","41.9 %","26.7 %","31.4 %","9.3 %","180","338","518","sa738906"
"Isaac Anderson","Dodgers (AA)","22","1",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","2","3","5","sa738925"
"Blake McKnight","Cardinals (AA)","25","1","1.000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","1","2","3","sa738934"
"Frank Duncan","- - -","24","20",".143","12.00","7.1 %","85.7 %","7.1 %","100.0 %","0.0 %","35.7 %","0.0 %","64.3 %","9.6 %","20","53","73","sa738963"
"Kevin Herget","- - -","25","1",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","2","2","4","sa738986"
"Arturo Reyes","Cardinals (AAA)","24","20",".500","4.00","0.0 %","80.0 %","20.0 %","0.0 %","0.0 %","60.0 %","30.0 %","10.0 %","17.6 %","19","55","74","sa739006"
"Tyler Rogers","- - -","25","3",".000","0.00","0.0 %","0.0 %","0.0 %","0.0 %","0.0 %","","","","8.3 %","3","9","12","sa739036"
"Alejandro Diaz","Mets (R)","20","50",".143","1.42","17.1 %","48.6 %","34.3 %","33.3 %","0.0 %","40.5 %","10.8 %","48.7 %","25.6 %","22","60","82","sa739469"
"Manuel Guzman","- - -","21","162",".234","3.70","8.5 %","72.0 %","19.5 %","21.7 %","0.0 %","34.7 %","20.2 %","45.2 %","6.8 %","162","297","459","sa739471"
"Alex Maldonado","Blue Jays (A)","25","10",".143","0.75","0.0 %","42.9 %","57.1 %","25.0 %","0.0 %","42.9 %","0.0 %","57.1 %","7.5 %","16","24","40","sa739627"
"Robbie Perkins","Rockies (A+)","22","53",".526","2.20","11.1 %","61.1 %","27.8 %","20.0 %","0.0 %","31.6 %","31.6 %","36.8 %","17.7 %","88","132","220","sa739640"
"Armando Rivero","Cubs (AAA)","28","3",".000","1.00","0.0 %","100.0 %","0.0 %","0.0 %","0.0 %","0.0 %","100.0 %","0.0 %","27.3 %","2","9","11","sa739701"
"Radley Haddad","- - -","26","60",".333","2.29","25.8 %","51.6 %","22.6 %","0.0 %","0.0 %","48.5 %","18.2 %","33.3 %","9.7 %","77","140","217","sa739791"
"Jesus Atencio","Royals (R)","19","32",".211","0.78","15.8 %","36.8 %","47.4 %","44.4 %","0.0 %","35.0 %","20.0 %","45.0 %","23.0 %","19","42","61","sa740126"
"Rubell Castro","Rangers (R)","19","108",".327","0.86","20.4 %","36.7 %","42.9 %","52.4 %","0.0 %","41.5 %","26.4 %","32.1 %","35.9 %","83","168","251","sa740304"
"Carlos Talavera","Cardinals (R)","19","103",".288","1.64","15.9 %","52.2 %","31.9 %","36.4 %","0.0 %","47.3 %","16.2 %","36.5 %","35.5 %","32","140","172","sa740415"
"Rodrigo Orozco","Blue Jays (A-)","21","223",".281","1.49","18.1 %","49.0 %","32.9 %","23.5 %","0.0 %","44.7 %","19.9 %","35.4 %","6.9 %","289","432","721","sa740813"
"Abraham Gonzalez","Mexican (AAA)","20","10",".250","3.00","0.0 %","75.0 %","25.0 %","0.0 %","0.0 %","25.0 %","25.0 %","50.0 %","23.1 %","12","27","39","sa740815"
"Luis Veras","- - -","22","285",".269","1.59","22.4 %","47.6 %","30.0 %","28.6 %","0.0 %","45.8 %","19.4 %","34.7 %","10.2 %","275","627","902","sa740961"
"Ronaldo Marrero","Phillies (R)","20","229",".284","1.37","18.5 %","47.1 %","34.4 %","36.9 %","0.0 %","47.7 %","21.8 %","30.5 %","17.9 %","69","255","324","sa744254"
"Joseph Astacio","Rays (A-)","22","59",".310","2.18","10.3 %","61.5 %","28.2 %","45.5 %","0.0 %","34.9 %","23.3 %","41.9 %","17.4 %","31","124","155","sa744255"
"Eric Yardley","- - -","25","8",".333","1.00","66.7 %","33.3 %","0.0 %","0.0 %","0.0 %","33.3 %","0.0 %","66.7 %","23.3 %","9","21","30","sa744476"
"Ariel Montesino","Twins (R)","20","202",".364","2.13","17.6 %","56.1 %","26.4 %","7.7 %","0.0 %","41.3 %","22.6 %","36.1 %","22.6 %","55","263","318","sa745012"
"Offerman Collado","Royals (R)","20","86",".294","2.64","17.7 %","59.7 %","22.6 %","50.0 %","0.0 %","42.9 %","21.4 %","35.7 %","25.2 %","16","107","123","sa745014"
"Anthony Brito","Rockies (A-)","21","213",".293","2.42","13.3 %","61.3 %","25.3 %","26.3 %","0.0 %","43.0 %","19.6 %","37.3 %","15.6 %","184","385","569","sa747591"
"Ivan Gonzalez","- - -","20","98",".241","2.50","16.0 %","60.0 %","24.0 %","25.0 %","0.0 %","64.8 %","18.5 %","16.7 %","32.9 %","50","169","219","sa748873"
"Oliver Toribio","Astros (R)","20","12",".000","0.67","0.0 %","40.0 %","60.0 %","0.0 %","0.0 %","100.0 %","0.0 %","0.0 %","31.0 %","9","20","29","sa750371"
"Carlos Aquino","- - -","20","86",".277","1.31","19.6 %","45.7 %","34.8 %","18.8 %","0.0 %","55.3 %","12.8 %","31.9 %","19.8 %","81","116","197","sa751541"
"Luis Vilorio","Nationals (A-)","22","118",".258","1.54","18.4 %","49.4 %","32.2 %","64.3 %","0.0 %","54.4 %","16.7 %","28.9 %","10.3 %","139","250","389","sa754679"
"Ramon Lunar","- - -","29","94",".323","2.31","15.9 %","58.7 %","25.4 %","25.0 %","0.0 %","63.1 %","18.5 %","18.5 %","8.6 %","138","201","339","sa817362"
"Francisco Ferreiro","Mexican (AAA)","22","80",".350","1.56","29.3 %","43.1 %","27.6 %","18.8 %","0.0 %","45.9 %","31.2 %","23.0 %","12.9 %","71","154","225","sa824822"
"Jesus Alastre","- - -","19","199",".338","2.10","13.6 %","58.5 %","27.9 %","31.7 %","0.0 %","52.5 %","17.7 %","29.8 %","8.8 %","194","432","626","sa826646"
"Yorbys Tabares","Phillies (R)","19","19",".571","3.00","42.9 %","42.9 %","14.3 %","0.0 %","0.0 %","33.3 %","33.3 %","33.3 %","55.8 %","8","35","43","sa826648"
"Jose Alejandro Gonzalez","- - -","20","152",".221","1.34","9.9 %","51.6 %","38.5 %","17.1 %","0.0 %","33.0 %","34.0 %","33.0 %","27.1 %","88","263","351","sa826651"
"Franklin Arias","Tigers (R)","19","159",".276","1.32","12.8 %","49.5 %","37.6 %","19.5 %","0.0 %","37.8 %","22.7 %","39.5 %","20.4 %","71","189","260","sa826664"
"Luis Torrealba","Tigers (R)","19","111",".235","1.89","16.7 %","54.5 %","28.8 %","26.3 %","0.0 %","34.8 %","24.6 %","40.6 %","21.4 %","76","134","210","sa826665"
"Jheyser Azuaje","Tigers (R)","19","82",".322","1.30","20.7 %","44.8 %","34.5 %","35.0 %","0.0 %","48.3 %","23.3 %","28.3 %","33.1 %","9","112","121","sa826670"
"Darwin Silva","Rays (R)","19","123",".261","0.78","17.4 %","36.0 %","46.5 %","35.0 %","0.0 %","47.7 %","25.0 %","27.3 %","23.8 %","50","160","210","sa826773"
"Jose Antequera","- - -","20","191",".297","1.07","17.6 %","42.6 %","39.7 %","24.1 %","0.0 %","50.7 %","31.3 %","18.1 %","11.5 %","100","282","382","sa826778"
"Elys Escobar","Tigers (R)","19","145",".304","1.47","13.6 %","51.5 %","35.0 %","19.4 %","0.0 %","45.1 %","24.3 %","30.6 %","23.0 %","42","184","226","sa827077"
"Hector Hernandez","- - -","20","131",".261","2.06","22.4 %","52.2 %","25.4 %","11.8 %","0.0 %","45.7 %","22.9 %","31.4 %","34.7 %","76","195","271","sa827078"
"Rafael Gamboa","Phillies (R)","20","154",".214","1.33","22.9 %","44.0 %","33.0 %","36.1 %","0.0 %","48.8 %","16.3 %","35.0 %","14.4 %","83","160","243","sa827084"
"Vinny Siena","- - -","22","472",".371","1.56","25.7 %","45.2 %","29.0 %","12.7 %","0.0 %","40.2 %","28.1 %","31.7 %","8.8 %","784","1088","1872","sa827132"
"Joseph Chavez","- - -","23","68",".273","2.25","18.8 %","56.3 %","25.0 %","25.0 %","0.0 %","42.4 %","21.2 %","36.4 %","14.7 %","116","170","286","sa827135"
"Kyle Overstreet","- - -","22","304",".299","2.00","19.9 %","53.4 %","26.7 %","22.0 %","0.0 %","47.2 %","19.5 %","33.3 %","9.7 %","314","579","893","sa827140"
"Hunter Redman","- - -","23","77",".261","1.00","21.7 %","39.1 %","39.1 %","33.3 %","0.0 %","41.3 %","19.6 %","39.1 %","10.5 %","100","157","257","sa827158"
