"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Shawn Payne","- - -","23","487",".289","0.95","19.7 %","39.0 %","41.3 %","21.5 %","3.8 %","42.0 %","25.8 %","32.1 %","16.9 %","394","799","1193","sa502425"
"Leonardo Rodriguez","Mexican (AAA)","32","107",".286","1.69","15.7 %","53.0 %","31.3 %","30.8 %","3.8 %","56.5 %","15.3 %","28.2 %","6.4 %","149","256","405","sa508189"
"Brett Krill","Giants (AA)","24","248",".329","1.71","15.1 %","53.6 %","31.3 %","23.1 %","3.8 %","44.5 %","25.4 %","30.1 %","9.6 %","316","592","908","sa546843"
"Rodrigo Vigil","- - -","20","90",".288","1.35","15.3 %","48.6 %","36.1 %","19.2 %","3.8 %","43.2 %","18.9 %","37.8 %","18.0 %","22","100","122","sa547818"
"Jose Javier","Yankees (R)","20","175",".282","1.19","10.2 %","48.8 %","40.9 %","32.7 %","3.8 %","53.7 %","17.7 %","28.7 %","24.6 %","49","228","277","sa548072"
"Alfredo Morales","- - -","20","230",".321","1.10","21.6 %","41.0 %","37.4 %","17.3 %","3.8 %","41.0 %","28.1 %","30.9 %","25.8 %","173","338","511","sa549628"
"Alex Santana","Dodgers (R)","19","230",".392","1.75","12.8 %","55.5 %","31.7 %","9.6 %","3.8 %","44.1 %","23.8 %","32.1 %","25.5 %","98","290","388","sa597782"
"Sam Roberts","Athletics (A)","24","236",".280","1.40","11.3 %","51.8 %","36.9 %","19.2 %","3.8 %","40.1 %","23.8 %","36.1 %","27.5 %","142","356","498","sa598562"
"Chris Lashmet","Pirates (A+)","24","124",".247","1.58","16.3 %","51.3 %","32.5 %","26.9 %","3.8 %","39.3 %","20.2 %","40.5 %","18.5 %","106","223","329","sa599509"
"Christian Rivera","Marlins (R)","19","99",".204","0.77","13.2 %","37.7 %","49.1 %","34.6 %","3.8 %","49.1 %","23.6 %","27.3 %","28.8 %","77","135","212","sa658186"
"Ryan McChesney","- - -","23","101",".322","0.96","15.0 %","41.7 %","43.3 %","23.1 %","3.8 %","55.0 %","26.7 %","18.3 %","21.6 %","75","124","199","sa659410"
"Mitchell Martes","Athletics (R)","18","195",".224","0.92","10.7 %","42.9 %","46.4 %","25.0 %","3.8 %","55.8 %","19.2 %","25.0 %","45.8 %","52","306","358","sa692031"
"Mario Sanjur","Tigers (R)","17","140",".256","1.54","24.1 %","46.0 %","29.9 %","19.2 %","3.8 %","54.4 %","26.1 %","19.6 %","30.2 %","80","172","252","sa735840"
"Adrian Acosta","Phillies (R)","17","104",".312","1.23","24.7 %","41.6 %","33.8 %","26.9 %","3.8 %","68.0 %","11.5 %","20.5 %","37.0 %","19","146","165","sa735854"
"Alan Ramirez","Yankees (R)","19","159",".220","0.71","10.1 %","37.4 %","52.5 %","21.2 %","3.8 %","47.1 %","21.6 %","31.4 %","31.1 %","57","229","286","sa736815"
"Justin Williams","- - -","17","224",".442","3.81","20.9 %","62.7 %","16.5 %","7.7 %","3.8 %","35.5 %","26.5 %","38.0 %","26.8 %","60","298","358","sa737559"
"K.J. Woods","Marlins (R)","17","168",".308","1.85","18.7 %","52.7 %","28.6 %","19.2 %","3.8 %","46.7 %","20.7 %","32.6 %","32.0 %","79","252","331","sa737777"
"Danny Bethea","- - -","23","180",".270","2.73","20.5 %","58.2 %","21.3 %","23.1 %","3.8 %","47.2 %","12.6 %","40.2 %","22.5 %","81","221","302","sa738923"
"Ryan Henley","Rays (R)","21","90",".236","1.38","7.5 %","53.7 %","38.8 %","15.4 %","3.8 %","41.1 %","28.8 %","30.1 %","20.1 %","26","113","139","sa739010"
"Kyle Grieshaber","Cardinals (R)","22","116",".241","1.69","10.3 %","56.4 %","33.3 %","46.2 %","3.8 %","48.8 %","15.0 %","36.3 %","30.8 %","33","162","195","sa739550"
"Ariel Montesino","Twins (R)","17","90",".352","0.92","7.4 %","44.4 %","48.1 %","30.8 %","3.8 %","44.6 %","19.6 %","35.7 %","31.7 %","52","115","167","sa745012"
"Matt Lawson","- - -","27","410",".299","1.07","16.5 %","43.1 %","40.4 %","15.2 %","3.8 %","45.4 %","22.5 %","32.1 %","9.6 %","610","1012","1622","sa388392"
"Gift Ngoepe","- - -","23","382",".322","1.16","11.4 %","47.7 %","40.9 %","20.3 %","3.8 %","42.1 %","29.2 %","28.7 %","11.7 %","552","864","1416","10340"
"Billy McKinney","- - -","18","243",".366","0.85","19.3 %","37.0 %","43.6 %","19.0 %","3.8 %","42.5 %","26.9 %","30.7 %","20.3 %","95","289","384","15654"
"Doug Bernier","Twins (AAA)","33","353",".377","1.27","21.8 %","43.7 %","34.5 %","19.0 %","3.8 %","40.5 %","31.0 %","28.5 %","9.7 %","525","872","1397","4518"
"Dan Brewer","Braves (AA)","25","394",".309","1.78","20.3 %","51.1 %","28.6 %","13.9 %","3.8 %","45.7 %","23.6 %","30.7 %","8.9 %","574","822","1396","sa454991"
"David Renfroe","Red Sox (A+)","22","243",".269","0.97","6.6 %","46.1 %","47.3 %","21.5 %","3.8 %","37.1 %","28.8 %","34.1 %","26.0 %","120","365","485","sa501259"
"Adolfo Reina","- - -","23","245",".230","0.89","15.3 %","39.8 %","44.9 %","19.0 %","3.8 %","41.3 %","28.5 %","30.2 %","17.0 %","161","428","589","sa503320"
"Heiker Meneses","- - -","21","415",".331","1.77","20.1 %","51.1 %","28.8 %","15.2 %","3.8 %","42.0 %","25.9 %","32.2 %","11.9 %","522","948","1470","sa506229"
"Wendell Soto","- - -","21","333",".244","1.38","13.4 %","50.2 %","36.4 %","17.7 %","3.8 %","43.4 %","22.8 %","33.8 %","26.9 %","167","490","657","sa548269"
"Joe De Pinto","- - -","24","235",".275","0.72","19.0 %","33.9 %","47.0 %","17.7 %","3.8 %","50.9 %","16.8 %","32.4 %","11.2 %","205","366","571","sa577723"
"Henry Alejandro Rodriguez","Reds (AAA)","23","514",".311","1.95","22.9 %","51.0 %","26.1 %","15.1 %","3.8 %","37.1 %","24.0 %","39.0 %","7.6 %","656","1190","1846","7983"
"Leury Bonilla","- - -","28","264",".307","1.68","17.4 %","51.7 %","30.8 %","22.6 %","3.8 %","45.7 %","29.8 %","24.5 %","10.2 %","379","624","1003","sa293541"
"Derrik Gibson","Red Sox (AA)","23","308",".317","1.92","20.9 %","52.0 %","27.0 %","15.1 %","3.8 %","46.8 %","23.9 %","29.3 %","7.9 %","470","737","1207","sa456041"
"Jobduan Morales","Astros (A)","22","246",".236","1.34","11.4 %","50.7 %","37.9 %","13.2 %","3.8 %","40.4 %","21.9 %","37.7 %","27.8 %","174","384","558","sa501573"
"Jhohan Acevedo","- - -","20","224",".313","1.62","15.2 %","52.4 %","32.3 %","15.1 %","3.8 %","42.4 %","22.9 %","34.7 %","22.2 %","92","273","365","sa546473"
"Mikey Reynolds","Braves (R)","22","175",".346","1.04","14.3 %","43.7 %","42.1 %","24.5 %","3.8 %","35.4 %","21.5 %","43.1 %","14.6 %","88","200","288","sa579292"
"Herlis Rodriguez","- - -","19","160",".358","0.96","14.8 %","41.8 %","43.4 %","28.3 %","3.8 %","52.4 %","23.4 %","24.2 %","19.1 %","81","191","272","sa597740"
"Thairo Estrada","Yankees (R)","17","199",".324","1.19","17.7 %","44.7 %","37.6 %","18.9 %","3.8 %","49.0 %","23.5 %","27.5 %","23.8 %","66","241","307","sa739620"
"Jared Reaves","- - -","22","458",".335","0.83","21.3 %","35.8 %","42.9 %","28.6 %","3.8 %","46.9 %","24.8 %","28.3 %","14.5 %","382","810","1192","sa658626"
"Chris Gimenez","Rays (AAA)","30","375",".270","1.53","16.2 %","50.6 %","33.2 %","11.3 %","3.8 %","45.0 %","22.1 %","32.9 %","8.0 %","662","880","1542","7324"
"Matt Williams","- - -","23","297",".273","1.24","18.6 %","45.0 %","36.4 %","20.0 %","3.8 %","41.8 %","22.8 %","35.3 %","14.1 %","172","410","582","sa577691"
"Leudi Otano","Brewers (R)","22","234",".375","0.61","11.0 %","33.8 %","55.2 %","32.5 %","3.8 %","41.2 %","29.1 %","29.7 %","33.1 %","131","319","450","sa600971"
"Niuman Romero","- - -","28","497",".311","1.68","16.3 %","52.5 %","31.2 %","15.0 %","3.7 %","36.2 %","24.5 %","39.3 %","6.8 %","771","1139","1910","5063"
"Oscar Robles","Mexican (AAA)","37","454",".404","1.73","20.2 %","50.5 %","29.2 %","22.4 %","3.7 %","36.8 %","24.6 %","38.7 %","2.7 %","662","1018","1680","8975"
"Dorssys Paulino","Indians (A)","18","523",".294","1.37","15.0 %","49.1 %","35.9 %","19.4 %","3.7 %","46.2 %","24.0 %","29.8 %","22.7 %","189","710","899","sa659464"
"Alfredo Amezaga","- - -","35","306",".347","1.11","19.3 %","42.5 %","38.2 %","21.0 %","3.7 %","45.2 %","22.8 %","32.0 %","8.0 %","467","711","1178","1"
"Jordy Mercer","Pirates (AAA)","26","109",".392","1.30","20.5 %","44.9 %","34.6 %","18.5 %","3.7 %","48.8 %","21.3 %","30.0 %","5.5 %","156","245","401","6547"
"Shawn O'Malley","Rays (AA)","25","373",".310","1.58","19.0 %","49.6 %","31.4 %","29.6 %","3.7 %","46.4 %","26.3 %","27.4 %","9.8 %","447","834","1281","9629"
"Nicolas Garcia","Mexican (AAA)","33","102",".286","1.44","14.3 %","50.6 %","35.1 %","29.6 %","3.7 %","47.5 %","22.5 %","30.0 %","12.9 %","117","224","341","sa198793"
"Adan Munoz","Mexican (AAA)","35","308",".313","1.28","19.6 %","45.2 %","35.2 %","32.1 %","3.7 %","50.0 %","22.5 %","27.5 %","11.4 %","383","688","1071","sa201393"
"Tyler Williams","- - -","22","203",".367","1.67","16.3 %","52.3 %","31.4 %","14.8 %","3.7 %","40.7 %","22.0 %","37.4 %","47.6 %","96","385","481","sa503531"
"Luis Ortiz","Marlins (A-)","21","99",".280","1.15","18.3 %","43.7 %","38.0 %","22.2 %","3.7 %","35.5 %","22.4 %","42.1 %","27.1 %","25","130","155","sa506824"
"Jason Stolz","Rockies (A)","23","292",".299","0.99","17.4 %","41.0 %","41.5 %","35.8 %","3.7 %","45.7 %","24.5 %","29.8 %","22.8 %","208","537","745","sa526564"
"Vance Albitz","- - -","25","250",".276","1.16","11.6 %","47.5 %","40.9 %","27.2 %","3.7 %","41.1 %","26.1 %","32.9 %","6.4 %","287","593","880","sa545433"
"Henderson Peralta","Reds (R)","22","177",".264","1.13","10.9 %","47.3 %","41.9 %","27.8 %","3.7 %","28.0 %","18.9 %","53.0 %","23.1 %","65","208","273","sa597174"
"Logan Moore","Phillies (A+)","22","338",".227","0.79","15.0 %","37.4 %","47.6 %","27.8 %","3.7 %","50.6 %","17.9 %","31.5 %","27.5 %","132","465","597","sa598265"
"Trevor Gretzky","- - -","20","140",".371","1.85","19.8 %","52.1 %","28.1 %","3.7 %","3.7 %","30.6 %","22.5 %","46.9 %","35.6 %","29","221","250","sa601043"
"Alberto Velasquez","Mariners (R)","19","144",".350","2.26","24.1 %","52.6 %","23.3 %","25.9 %","3.7 %","54.6 %","19.3 %","26.1 %","11.6 %","71","144","215","sa655901"
"Jose Fernandez","Reds (R)","19","130",".372","1.52","18.1 %","49.4 %","32.5 %","29.6 %","3.7 %","40.5 %","31.5 %","28.1 %","32.1 %","40","178","218","sa657501"
"Josh Henderson","Dodgers (R)","19","87",".328","0.93","20.0 %","38.5 %","41.5 %","7.4 %","3.7 %","44.3 %","27.1 %","28.6 %","23.4 %","21","107","128","sa658289"
"Yerison Pena","Tigers (R)","21","259",".342","0.58","14.1 %","31.5 %","54.4 %","19.8 %","3.7 %","42.1 %","35.2 %","22.6 %","14.6 %","246","289","535","sa659906"
"Rauel Acosta","Orioles (R)","17","232",".278","0.74","6.6 %","39.7 %","53.6 %","19.8 %","3.7 %","51.0 %","24.8 %","24.2 %","22.3 %","143","283","426","sa736883"
"Ramy Perez","Pirates (R)","18","104",".274","1.30","10.1 %","50.7 %","39.1 %","22.2 %","3.7 %","62.2 %","16.2 %","21.6 %","24.0 %","51","128","179","sa737250"
"Thomas Milone","- - -","18","160",".278","2.22","15.5 %","58.3 %","26.2 %","25.9 %","3.7 %","45.9 %","24.8 %","29.4 %","32.7 %","48","230","278","sa737640"
"Fernery Ozuna","- - -","17","221",".381","1.48","12.4 %","52.3 %","35.3 %","18.5 %","3.7 %","47.2 %","32.7 %","20.1 %","29.2 %","75","292","367","sa739259"
"Greg Zebrack","Nationals (A-)","22","147",".322","1.81","14.6 %","55.1 %","30.3 %","22.2 %","3.7 %","47.3 %","26.4 %","26.4 %","30.6 %","58","207","265","sa739630"
"D'Arby Myers","Athletics (AA)","24","522",".323","1.46","17.7 %","48.9 %","33.4 %","25.0 %","3.7 %","46.0 %","24.9 %","29.1 %","9.6 %","460","1170","1630","sa326716"
"Joel Hutter","Orioles (A)","23","499",".265","1.24","13.4 %","48.0 %","38.6 %","26.5 %","3.7 %","44.0 %","20.2 %","35.8 %","13.6 %","274","634","908","sa546925"
"Danny Stienstra","Cardinals (A+)","24","451",".302","1.75","18.0 %","52.2 %","29.8 %","25.7 %","3.7 %","46.5 %","18.2 %","35.3 %","16.4 %","154","548","702","sa598316"
"Carlos Perez","- - -","22","356",".310","1.49","23.3 %","45.9 %","30.8 %","31.7 %","3.7 %","47.8 %","24.1 %","28.1 %","6.2 %","482","808","1290","10642"
"Maikis De La Cruz","Mets (A)","22","398",".327","1.54","22.1 %","47.2 %","30.7 %","25.6 %","3.7 %","47.1 %","19.5 %","33.5 %","20.7 %","226","570","796","sa596985"
"Avery Romero","- - -","20","275",".312","1.00","20.0 %","40.0 %","40.0 %","18.3 %","3.7 %","44.6 %","23.2 %","32.2 %","19.2 %","93","330","423","sa657944"
"Jordan Smith","Indians (A+)","22","586",".330","1.78","14.0 %","55.1 %","30.9 %","19.7 %","3.6 %","41.3 %","19.8 %","38.9 %","8.4 %","574","1075","1649","sa579297"
"Anderson De La Rosa","- - -","28","259",".339","1.73","19.8 %","50.8 %","29.4 %","20.0 %","3.6 %","45.8 %","27.6 %","26.6 %","15.1 %","300","593","893","sa254509"
"Rossmel Perez","Diamondbacks (AA)","23","269",".251","2.07","22.8 %","52.1 %","25.1 %","12.7 %","3.6 %","44.5 %","26.9 %","28.6 %","5.0 %","308","498","806","sa455612"
"Cleuluis Rondon","- - -","19","242",".309","1.62","12.2 %","54.3 %","33.5 %","25.5 %","3.6 %","45.0 %","19.9 %","35.1 %","31.6 %","76","338","414","sa596998"
"Keiber Rivas","Giants (R)","18","137",".270","0.65","9.0 %","36.0 %","55.0 %","12.7 %","3.6 %","36.3 %","29.4 %","34.3 %","14.5 %","86","149","235","sa657694"
"Ledernin Tejada","Braves (R)","17","198",".292","1.00","7.6 %","46.2 %","46.2 %","20.0 %","3.6 %","48.4 %","28.2 %","23.4 %","31.2 %","93","273","366","sa736823"
"Jamie Westbrook","- - -","18","252",".333","1.51","21.1 %","47.4 %","31.4 %","14.5 %","3.6 %","40.1 %","28.6 %","31.3 %","20.2 %","113","317","430","sa737824"
"Kasey Coffman","Tigers (A-)","21","271",".322","1.51","24.2 %","45.6 %","30.2 %","29.1 %","3.6 %","39.2 %","25.9 %","34.9 %","28.4 %","89","359","448","sa737911"
"Nolan Earley","White Sox (R)","22","248",".341","1.47","23.2 %","45.8 %","31.1 %","9.1 %","3.6 %","41.4 %","21.6 %","37.0 %","14.8 %","146","265","411","sa738292"
"Yadiel Rivera","Brewers (A+)","21","524",".279","1.30","17.0 %","46.9 %","36.1 %","24.6 %","3.6 %","45.4 %","25.6 %","29.0 %","22.1 %","172","673","845","11863"
"Gioskar Amaya","Cubs (A)","20","516",".317","1.01","18.0 %","41.3 %","40.7 %","16.7 %","3.6 %","48.3 %","23.0 %","28.7 %","26.2 %","271","745","1016","sa547898"
"Jorge Bonifacio","- - -","20","374",".362","0.92","17.4 %","39.5 %","43.0 %","24.3 %","3.6 %","40.2 %","24.6 %","35.2 %","18.2 %","301","606","907","12174"
"JT Riddle","Marlins (A-)","21","244",".267","1.93","14.6 %","56.3 %","29.2 %","28.6 %","3.6 %","38.7 %","29.2 %","32.2 %","20.4 %","61","292","353","17642"
"Thomas Neal","Yankees (AAA)","25","297",".396","1.70","28.1 %","45.2 %","26.7 %","17.9 %","3.6 %","42.1 %","22.9 %","35.1 %","9.7 %","415","720","1135","9461"
"Cutter Dykstra","Nationals (A+)","24","446",".340","1.19","15.2 %","46.0 %","38.8 %","14.3 %","3.6 %","43.3 %","24.6 %","32.1 %","15.2 %","400","573","973","sa454428"
"Joe Bonfe","- - -","25","131",".318","1.68","13.8 %","54.0 %","32.2 %","14.3 %","3.6 %","48.3 %","25.8 %","25.8 %","15.4 %","137","286","423","sa502086"
"Ramon R Ramirez","Mexican (AAA)","22","267",".340","1.05","9.9 %","46.1 %","44.0 %","19.0 %","3.6 %","48.0 %","23.2 %","28.8 %","12.1 %","305","609","914","sa509254"
"Carlos Duran","Marlins (R)","21","181",".269","1.18","20.3 %","43.1 %","36.6 %","19.6 %","3.6 %","36.5 %","25.8 %","37.7 %","12.9 %","41","199","240","sa547817"
"Omar Renteria","Mexican (AAA)","23","154",".396","2.11","7.4 %","62.8 %","29.8 %","28.6 %","3.6 %","41.8 %","29.1 %","29.1 %","13.2 %","167","362","529","sa549398"
"Francisco Sanchez","Cubs (R)","19","157",".313","1.68","19.4 %","50.5 %","30.1 %","21.4 %","3.6 %","52.6 %","26.8 %","20.6 %","39.9 %","31","257","288","sa597087"
"Javier Betancourt","Tigers (R)","18","205",".343","1.55","12.3 %","53.4 %","34.4 %","19.6 %","3.6 %","40.1 %","27.9 %","32.0 %","11.1 %","61","218","279","sa655912"
"Jose Hernandez","Rays (R)","20","154",".327","2.11","21.6 %","53.2 %","25.2 %","14.3 %","3.6 %","42.1 %","18.4 %","39.5 %","34.8 %","36","208","244","sa656015"
"Carlos Castro","Braves (R)","19","197",".237","0.62","10.5 %","34.2 %","55.3 %","29.8 %","3.6 %","38.4 %","25.8 %","35.9 %","25.9 %","44","238","282","sa657241"
"Pablo Urena","Red Sox (R)","18","97",".292","1.04","10.9 %","45.3 %","43.8 %","39.3 %","3.6 %","58.2 %","26.9 %","14.9 %","27.1 %","31","124","155","sa657505"
"Gabriel A. Ynfante","Twins (R)","18","147",".303","1.68","14.8 %","53.4 %","31.8 %","21.4 %","3.6 %","45.1 %","26.4 %","28.6 %","25.2 %","104","186","290","sa657726"
"Joshua Lopez","Cardinals (R)","17","202",".237","0.95","4.4 %","46.5 %","49.1 %","16.1 %","3.6 %","41.4 %","23.3 %","35.3 %","33.3 %","132","280","412","sa736864"
"Robert Mullen","Athletics (R)","17","101",".311","1.21","13.9 %","47.2 %","38.9 %","35.7 %","3.6 %","65.8 %","14.5 %","19.7 %","25.3 %","36","122","158","sa737644"
"Andy Parrino","Athletics (AAA)","27","420",".278","0.89","19.2 %","38.1 %","42.6 %","14.2 %","3.5 %","45.7 %","23.4 %","30.9 %","10.7 %","660","1017","1677","3972"
"Charlie Cutler","Pirates (AA)","26","301",".336","1.06","19.4 %","41.5 %","39.2 %","8.2 %","3.5 %","42.4 %","29.0 %","28.6 %","4.7 %","493","744","1237","sa454748"
"Sammy Diaz","- - -","22","338",".298","1.51","15.8 %","50.6 %","33.6 %","17.6 %","3.5 %","48.7 %","19.0 %","32.3 %","14.9 %","182","409","591","sa506259"
"Kyle Von Tungeln","- - -","22","383",".268","1.09","15.6 %","44.1 %","40.3 %","25.9 %","3.5 %","50.2 %","24.9 %","24.9 %","15.8 %","401","566","967","sa577892"
"Matt Argyropoulos","Rockies (A)","24","327",".366","2.04","18.4 %","54.7 %","26.9 %","12.3 %","3.5 %","42.3 %","20.3 %","37.4 %","18.0 %","268","564","832","sa546654"
"Angelo Gumbs","- - -","20","388",".267","1.04","15.0 %","43.2 %","41.8 %","21.9 %","3.5 %","39.0 %","23.5 %","37.6 %","19.7 %","254","692","946","sa548279"
"Isaac Ballou","- - -","23","282",".315","1.67","22.8 %","48.2 %","28.9 %","17.5 %","3.5 %","43.6 %","19.6 %","36.8 %","17.4 %","160","322","482","sa579269"
"Brian Billigen","Diamondbacks (A-)","23","216",".285","1.05","12.7 %","44.8 %","42.5 %","17.5 %","3.5 %","50.7 %","24.7 %","24.7 %","25.5 %","80","292","372","sa659511"
"Mike Fontenot","Rays (AAA)","33","472",".322","1.25","21.5 %","43.6 %","34.8 %","20.0 %","3.5 %","42.6 %","21.0 %","36.4 %","9.1 %","677","1159","1836","3912"
"Ty Kelly","- - -","24","595",".353","1.78","16.7 %","53.4 %","29.9 %","11.3 %","3.5 %","42.0 %","24.6 %","33.3 %","4.4 %","1118","1466","2584","7740"
"Rusty Ryal","- - -","30","407",".325","1.08","17.9 %","42.6 %","39.5 %","22.6 %","3.5 %","42.3 %","23.0 %","34.7 %","12.6 %","547","926","1473","9698"
"Adrian Marin","Orioles (A)","19","422",".333","1.17","15.5 %","45.6 %","38.9 %","26.1 %","3.5 %","49.3 %","23.0 %","27.6 %","25.9 %","145","605","750","sa657939"
"Rafael Ortega","Rockies (AA)","22","178",".267","2.41","23.3 %","54.3 %","22.5 %","24.1 %","3.4 %","43.2 %","22.7 %","34.1 %","6.3 %","221","415","636","10323"
"Ronny Rodriguez","Indians (AA)","21","498",".304","1.29","14.9 %","47.9 %","37.2 %","20.7 %","3.4 %","37.6 %","28.9 %","33.6 %","9.8 %","495","1133","1628","11875"
"Ramon Torres","- - -","20","273",".279","1.20","11.6 %","48.1 %","40.3 %","31.0 %","3.4 %","38.4 %","21.8 %","39.7 %","15.9 %","80","347","427","14113"
"Tony Abreu","Giants (AAA)","28","71",".412","0.38","23.1 %","21.2 %","55.8 %","20.7 %","3.4 %","36.5 %","28.9 %","34.6 %","16.1 %","61","157","218","5053"
"Luis Durango","- - -","27","344",".329","6.10","14.9 %","73.1 %","12.0 %","6.9 %","3.4 %","32.5 %","26.2 %","41.3 %","5.5 %","521","880","1401","6533"
"Raul Sanchez","Mexican (AAA)","40","168",".276","1.79","19.8 %","51.5 %","28.7 %","6.9 %","3.4 %","33.3 %","26.9 %","39.8 %","9.5 %","253","412","665","sa185680"
"Roberto Mendez","Mexican (AAA)","40","216",".391","1.05","20.1 %","40.9 %","38.9 %","17.2 %","3.4 %","42.3 %","18.0 %","39.7 %","5.8 %","385","502","887","sa196693"
"Reese Havens","Mets (AAA)","26","109",".268","1.38","15.9 %","48.8 %","35.4 %","24.1 %","3.4 %","39.8 %","26.5 %","33.7 %","11.2 %","141","244","385","sa454377"
"Edwin Gomez","Astros (R)","21","144",".308","0.97","25.0 %","36.8 %","38.2 %","17.2 %","3.4 %","51.2 %","15.9 %","32.9 %","34.8 %","80","207","287","sa501242"
"Corey Adamson","- - -","21","483",".343","2.03","17.8 %","55.1 %","27.1 %","24.1 %","3.4 %","42.3 %","21.3 %","36.5 %","18.7 %","324","676","1000","sa508178"
"Adderling Ruiz","Nationals (R)","22","103",".368","0.90","17.9 %","38.8 %","43.3 %","34.5 %","3.4 %","57.1 %","17.1 %","25.7 %","24.9 %","60","121","181","sa551002"
"Jorge Tillero","Nationals (R)","19","92",".296","1.17","11.3 %","47.9 %","40.8 %","20.7 %","3.4 %","34.3 %","30.1 %","35.6 %","25.5 %","29","112","141","sa597511"
"Michael Johnson","White Sox (A)","24","281",".369","1.48","19.1 %","48.3 %","32.6 %","10.3 %","3.4 %","32.1 %","31.5 %","36.4 %","23.6 %","188","402","590","sa599345"
"Henrry Rosario","- - -","20","149",".247","1.59","14.8 %","52.3 %","33.0 %","24.1 %","3.4 %","44.9 %","30.6 %","24.5 %","20.8 %","85","189","274","sa657435"
"Emmanuel Tapia","Indians (R)","17","248",".289","1.50","11.6 %","53.0 %","35.4 %","22.4 %","3.4 %","46.4 %","26.2 %","27.4 %","26.7 %","87","337","424","sa736698"
"Ty Young","Rays (A-)","20","252",".282","1.29","16.4 %","47.2 %","36.5 %","29.3 %","3.4 %","44.9 %","23.0 %","32.1 %","29.9 %","118","341","459","sa737874"
"Edwin Diaz","Athletics (R)","17","98",".313","1.07","10.4 %","46.3 %","43.3 %","27.6 %","3.4 %","60.3 %","17.7 %","22.1 %","29.9 %","24","143","167","sa738152"
"Duncan McAlpine","Tigers (A-)","22","167",".257","0.48","20.4 %","25.9 %","53.7 %","19.0 %","3.4 %","46.4 %","19.6 %","33.9 %","35.5 %","53","234","287","sa738193"
