"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Daniel Robertson","Padres (A-)","22","348","9.8 %","9.8 %","1.00",".377",".443",".497",".940",".119","6.5",".413","1.2","70","26.4",".439","161","6266"
"Ricardo Garcia","Astros (R)","19","181","16.0 %","9.4 %","1.71",".317",".453",".444",".896",".127","8.3",".357","0.9","35","13.8",".439","165","sa503265"
"Luis Cardona","Pirates (R)","19","27","11.1 %","11.1 %","1.00",".375",".444",".458",".903",".083","4.7",".429","-0.4","5","2.1",".438","165","sa504937"
"Rather Trujillo","- - -","19","273","14.3 %","12.5 %","1.15",".294",".457",".392",".849",".098","8.5",".347","-0.2","54","20.1",".438","159","sa507095"
"Joe Mather","Cardinals (AAA)","25","254","12.6 %","14.2 %","0.89",".303",".411",".630","1.041",".327","5.9",".294","0.5","55","20.5",".437","159","3714"
"Trot Nixon","- - -","34","282","17.4 %","12.1 %","1.44",".319",".440",".578","1.017",".259","3.1",".326","0.5","60","22.2",".436","159","204"
"Sean Hoorelbeke","- - -","23","250","15.2 %","22.4 %","0.68",".322",".428",".510",".938",".188","4.2",".412","-1.1","52","18.8",".436","155","sa456341"
"Sean Rodriguez","Angels (AAA)","23","289","10.0 %","15.6 %","0.64",".306",".397",".645","1.042",".339","5.5",".301","0.4","62","23.0",".436","159","6589"
"Anderson Hidalgo","Twins (R)","19","107","14.0 %","12.1 %","1.15",".364",".453",".466",".919",".102","2.4",".408","-0.5","22","8.5",".436","165","sa455756"
"Tyler Kuhn","White Sox (R)","21","280","7.5 %","12.5 %","0.60",".375",".424",".570",".995",".195","6.9",".427","0.2","63","22.1",".436","154","sa455308"
"Julio Izturis","Giants (R)","18","211","21.8 %","10.0 %","2.19",".284",".471",".355",".826",".071","8.3",".323","2.6","41","15.1",".436","157","sa502599"
"Alberto Odreman","Braves (R)","19","254","12.6 %","20.5 %","0.62",".286",".398",".498",".895",".211","2.9",".336","-0.4","50","18.1",".435","157","sa503313"
"Carlos Santana","- - -","22","568","15.7 %","15.0 %","1.05",".326",".431",".568",".999",".242","6.2",".354","0.0","121","46.6",".435","163","2396"
"Pedro Castellano","Mexican (AAA)","38","428","11.7 %","11.2 %","1.04",".361",".437",".523",".960",".162","2.5",".389","0.4","83","28.4",".435","152","sa7207"
"Robert Brooks","Braves (R)","20","183","8.2 %","14.8 %","0.56",".329",".426",".497",".923",".168","8.6",".381","1.5","37","14.5",".435","165","sa455437"
"Chris Davis","- - -","22","329","7.9 %","22.2 %","0.36",".333",".386",".643","1.029",".310","5.7",".371","1.0","68","25.5",".434","160","9272"
"Jacob Cruz","Mexican (AAA)","35","181","16.0 %","12.2 %","1.32",".308",".431",".521",".951",".212","0.6",".314","0.3","35","11.9",".434","151","463"
"Alexander Mejia","Cubs (R)","22","260","8.5 %","9.6 %","0.88",".299",".381",".536",".916",".237","7.3",".306","0.0","51","18.3",".434","156","sa3001652"
"Kelvin De Leon","Yankees (R)","17","281","12.1 %","26.3 %","0.46",".289",".399",".489",".888",".200","6.1",".383","0.3","55","19.7",".434","156","sa503247"
"Brett Wallace","- - -","21","234","8.1 %","16.7 %","0.49",".337",".427",".530",".957",".193","3.1",".387","-0.1","47","19.6",".433","171","8434"
"Ben Zobrist","- - -","27","103","14.6 %","17.5 %","0.83",".353",".441",".541",".982",".188","4.2",".400","0.3","21","8.8",".433","171","7435"
"Mendy Lopez","Mexican (AAA)","34","461","12.8 %","18.7 %","0.69",".321",".403",".579",".983",".259","2.8",".353","0.3","89","29.7",".432","150","1458"
"Cristhian Presichi","Mexican (AAA)","27","429","9.6 %","9.1 %","1.05",".351",".411",".558",".969",".207","5.7",".356","4.2","82","27.6",".432","150","sa184892"
"Alden Carrithers","Tigers (R)","23","152","18.4 %","12.5 %","1.47",".316",".464",".430",".893",".114","7.2",".354","2.4","30","11.7",".432","163","sa454577"
"Guillermo Pimentel","- - -","18","244","14.3 %","14.3 %","1.00",".300",".440",".411",".851",".111","5.8",".344","0.9","47","16.8",".432","155","sa502797"
"Michael Taylor","- - -","22","554","9.0 %","16.1 %","0.56",".346",".412",".557",".968",".211","4.7",".389","-0.9","112","46.1",".432","170","2591"
"Jorge Minyety","Padres (R)","17","274","22.3 %","13.1 %","1.69",".288",".459",".380",".840",".093","6.0",".349","-2.3","53","18.8",".432","155","sa502628"
"Angel Salome","Brewers (AA)","22","412","8.0 %","13.8 %","0.58",".360",".415",".559",".973",".199","3.9",".394","-0.1","81","30.7",".432","160","7536"
"Nelson Perez","Cubs (R)","20","168","4.8 %","20.8 %","0.23",".305",".341",".656",".997",".351","7.0",".336","-0.9","36","12.0",".432","151","sa392846"
"Michael Cuddyer","Twins (AAA)","29","13","23.1 %","23.1 %","1.00",".300",".462",".500",".962",".200","2.6",".429","0.0","3","1.1",".431","170","1534"
"Justin Bass","Angels (R)","19","68","8.8 %","17.6 %","0.50",".383",".448",".450",".898",".067","4.0",".479","-0.6","14","4.8",".431","150","sa392127"
"Josmil Pinto","Twins (R)","19","94","9.6 %","14.9 %","0.64",".329",".394",".541",".935",".212","6.4",".386","0.0","19","7.2",".431","162","6806"
"Tony Blanco","- - -","26","463","6.7 %","16.2 %","0.41",".334",".394",".602",".996",".268","3.9",".355","0.5","93","34.5",".431","159","2522"
"Carlos Perez","Blue Jays (R)","17","257","20.2 %","10.9 %","1.86",".306",".459",".378",".837",".071","4.4",".351","-0.8","50","17.6",".431","155","10642"
"Tyler Howe","Mets (R)","22","45","8.9 %","28.9 %","0.31",".306",".444",".444",".889",".139","1.2",".478","-0.1","9","3.4",".431","162","sa455706"
"Jay Bruce","Reds (AAA)","21","201","6.0 %","22.4 %","0.27",".364",".393",".630","1.023",".266","7.5",".425","1.0","41","16.7",".431","170","9892"
"Nicholas Papasan","Twins (R)","20","37","2.7 %","24.3 %","0.11",".389",".405",".556",".961",".167","3.1",".500","-0.4","8","3.0",".431","163","sa328234"
"Giancarlo Stanton","Marlins (A)","18","540","10.7 %","28.3 %","0.38",".293",".381",".611",".993",".318","4.4",".351","-0.4","112","45.6",".431","169","4949"
"Eduardo Sosa","Yankees (R)","17","296","11.5 %","18.2 %","0.63",".315",".405",".472",".878",".157","8.5",".384","2.5","57","20.0",".430","154","sa503877"
"Brian Bogusevic","- - -","24","173","11.6 %","14.5 %","0.80",".347",".432",".537",".969",".190","7.0",".398","1.3","35","12.9",".430","159","4719"
"Allan Dykstra","Padres (A+)","21","32","21.9 %","21.9 %","1.00",".292",".469",".458",".927",".167","1.4",".375","0.0","7","2.5",".430","158","9113"
"Hector Mercedes","Mariners (R)","20","171","13.5 %","14.6 %","0.92",".297",".421",".471",".892",".174","2.3",".321","0.0","33","11.5",".430","154","sa3001490"
"Ramon Asencio","Marlins (R)","21","97","9.3 %","30.9 %","0.30",".291",".396",".544",".940",".253","7.8",".417","-0.7","19","7.3",".430","162","sa455732"
"Jericho Jones","Cubs (R)","20","172","5.8 %","23.8 %","0.24",".340",".390",".553",".943",".214","6.2",".434","-0.1","36","12.0",".430","150","sa454938"
"Jefry Marte","Mets (R)","17","177","7.3 %","16.9 %","0.43",".325",".398",".532",".930",".208","6.9",".377","0.1","35","13.3",".430","162","5107"
"Carlos Alvarez","Nationals (R)","22","213","10.8 %","8.9 %","1.21",".343",".431",".475",".906",".133","7.6",".375","0.4","42","16.0",".430","162","sa507022"
"Curtis Granderson","- - -","27","21","4.8 %","14.3 %","0.33",".350",".381",".600",".981",".250","3.6",".412","0.0","4","1.7",".429","170","4747"
"Carlos Parra","White Sox (R)","18","150","19.3 %","14.7 %","1.32",".296",".456",".365",".822",".070","5.7",".366","0.6","29","9.9",".428","153","sa3001679"
"Dmitri Young","- - -","34","23","13.0 %","4.3 %","3.00",".350",".435",".500",".935",".150","0.1",".368","0.0","5","1.8",".428","165","505"
"Dan Johnson","Rays (AAA)","28","486","17.3 %","15.4 %","1.12",".307",".424",".556",".980",".249","1.7",".319","-0.9","97","38.8",".427","167","2167"
"Jamie D'Antona","Diamondbacks (AAA)","26","454","6.6 %","14.1 %","0.47",".365",".405",".604","1.009",".239","2.6",".391","0.3","94","32.6",".427","153","5851"
"Daniel Falcon","Braves (R)","19","203","8.9 %","20.2 %","0.44",".296",".369",".525",".895",".229","8.6",".336","1.4","39","13.2",".427","152","sa503257"
"Miguel Rodriguez","Reds (R)","21","279","9.3 %","16.1 %","0.58",".314",".401",".469",".870",".155","4.8",".371","0.1","53","18.2",".427","152","sa3001537"
"Luis Montanez","Orioles (AA)","26","501","7.2 %","12.6 %","0.57",".335",".385",".601",".986",".266","4.9",".338","-0.9","98","37.2",".427","161","2923"
"Darling Read","Indians (R)","20","283","8.1 %","27.9 %","0.29",".281",".353",".546",".900",".265","8.1",".354","1.0","54","18.3",".426","152","sa502609"
"Josh Mazzola","Giants (R)","22","198","7.1 %","19.7 %","0.36",".324",".394",".547",".941",".224","6.7",".382","-0.9","41","13.2",".426","147","sa455891"
"Josh Whitesell","Diamondbacks (AAA)","26","560","13.2 %","24.3 %","0.54",".328",".425",".568",".993",".240","1.7",".411","-0.5","116","39.6",".426","152","6713"
"Oscar Ramirez","Mexican (AAA)","29","443","13.8 %","16.5 %","0.84",".316",".435",".483",".918",".168","3.0",".373","0.1","83","26.0",".426","146","sa208915"
"Sharnol Adriana","- - -","37","497","11.7 %","12.3 %","0.95",".327",".419",".523",".942",".196","5.7",".347","0.3","93","29.2",".426","146","sa193895"
"Cesar Guillen","Rays (R)","19","231","9.1 %","6.9 %","1.31",".343",".407",".461",".868",".118","7.3",".360","1.1","44","14.8",".425","151","sa508115"
"Brandon Crawford","- - -","21","16","0.0 %","18.8 %","0.00",".375",".375",".563",".938",".188","6.8",".462","-0.5","3","1.1",".425","147","5343"
"Andruw Jones","Dodgers (AAA)","31","36","8.3 %","13.9 %","0.60",".323",".361",".710","1.071",".387","5.6",".250","0.4","7","2.5",".425","152","96"
"Francisco Acosta","Mexican (AAA)","29","30","10.0 %","20.0 %","0.50",".308",".379",".577",".956",".269","1.4",".368","0.0","6","1.7",".425","146","sa3001730"
"Henry Henry","Pirates (R)","21","292","10.6 %","7.2 %","1.48",".341",".431",".446",".876",".104","8.5",".367","2.2","54","19.4",".425","157","sa505443"
"Oliver Dominguez","Blue Jays (R)","19","319","14.1 %","17.9 %","0.79",".305",".404",".466",".871",".162","6.0",".364","0.5","60","20.3",".425","151","sa503884"
"Edgar Trejo","Brewers (R)","18","11","0.0 %","27.3 %","0.00",".364",".364",".636","1.000",".273","1.6",".429","0.0","2","0.8",".425","148","sa392827"
"Eduardo Soto","Angels (R)","17","280","8.6 %","18.2 %","0.47",".323",".394",".472",".866",".149","7.3",".392","1.2","53","17.7",".424","151","sa502918"
"Matt Craig","- - -","27","272","16.9 %","15.8 %","1.07",".311",".438",".514",".951",".203","3.1",".349","0.5","53","18.3",".424","154","sa201678"
"Willie Romero","Mexican (AAA)","33","455","13.8 %","12.3 %","1.13",".341",".430",".503",".933",".161","7.3",".371","4.0","84","26.1",".424","145","sa195477"
"Billy Butler","Royals (AAA)","22","115","12.2 %","6.1 %","2.00",".337",".417",".564",".982",".228","2.9",".326","0.0","23","7.9",".423","151","7399"
"Ben Revere","Twins (A)","20","374","7.2 %","8.3 %","0.87",".379",".433",".497",".930",".118","8.0",".416","3.5","72","29.0",".423","168","4712"
"Eury Perez","Nationals (R)","18","267","12.0 %","13.9 %","0.86",".321",".424",".436",".859",".115","8.1",".367","3.0","50","16.6",".423","150","10299"
"Albert Hernandez","Cubs (R)","19","200","9.5 %","12.5 %","0.76",".324",".405",".459",".864",".135","6.9",".365","-0.5","37","12.4",".423","150","sa506655"
"Pablo Sandoval","- - -","21","485","6.4 %","12.2 %","0.53",".350",".394",".578",".972",".228","3.7",".368","-0.6","97","34.6",".423","155","5409"
"Wilson Perez","Cardinals (R)","19","62","12.9 %","29.0 %","0.44",".275",".393",".490",".884",".216","4.4",".406","-0.7","11","4.0",".423","155","sa3001622"
"Jonathan Galvez","Padres (R)","17","216","21.8 %","18.5 %","1.18",".272",".449",".370",".819",".099","5.7",".342","1.2","40","13.4",".422","150","sa502621"
"Refugio Cervantes","Mexican (AAA)","29","303","8.9 %","12.2 %","0.73",".310",".370",".609",".978",".299","2.7",".297","-0.2","56","17.0",".422","144","sa185724"
"Jeff Bailey","Red Sox (AAA)","29","494","12.6 %","18.2 %","0.69",".301",".405",".562",".967",".261","4.8",".331","-0.2","96","37.5",".422","164","2394"
"Dewayne Wise","White Sox (AAA)","30","222","9.9 %","14.4 %","0.69",".319",".402",".565",".967",".246","7.7",".344","-0.1","43","16.8",".422","164","1554"
"Francisco Santana","Yankees (R)","20","256","10.5 %","14.8 %","0.71",".307",".379",".502",".881",".196","8.5",".342","2.9","48","15.8",".422","149","sa502529"
"Alexander Romero","Nationals (R)","18","201","17.4 %","27.4 %","0.64",".253",".412",".429",".841",".175","3.0",".340","-0.7","38","12.4",".422","149","sa504179"
"Dexter Fowler","Rockies (AA)","22","505","12.9 %","17.6 %","0.73",".335",".431",".515",".946",".181","7.3",".405","0.4","97","33.5",".422","153","4062"
"Mike Bianucci","Rangers (A-)","22","127","8.7 %","14.2 %","0.61",".316",".386",".535",".921",".219","6.3",".348","1.0","24","7.9",".422","150","sa389801"
"Michael Hollander","- - -","22","46","13.0 %","13.0 %","1.00",".316",".400",".526",".926",".211","7.9",".344","-0.1","9","2.9",".421","145","sa455004"
"Michael Ryan","Marlins (AAA)","30","118","5.9 %","22.0 %","0.27",".321",".359",".670","1.029",".349","5.1",".347","0.2","24","7.8",".421","149","1643"
"Daniel Nava","Red Sox (A+)","25","379","11.3 %","18.5 %","0.61",".341",".424",".523",".948",".183","3.5",".405","-0.8","77","26.4",".421","152","5450"
"Brian Myrow","Padres (AAA)","31","417","19.4 %","17.3 %","1.13",".314",".451",".500",".951",".186","2.2",".367","-0.3","84","27.6",".421","149","3702"
"Carlos Silva","Pirates (R)","21","84","8.3 %","11.9 %","0.70",".329",".410",".479",".889",".151","5.6",".371","0.6","16","5.7",".421","156","sa392383"
"Derek Norris","Nationals (A-)","19","302","20.9 %","18.5 %","1.13",".278",".444",".463",".906",".185","3.3",".321","-1.7","58","22.2",".420","163","6867"
"Harold Garcia","- - -","21","213","9.4 %","16.0 %","0.59",".295",".401",".506",".907",".210","9.1",".336","2.1","41","14.5",".420","156","sa455748"
"Juan Polanco","Rangers (R)","17","280","14.6 %","22.9 %","0.64",".277",".395",".455",".849",".177","4.7",".352","-1.1","52","16.9",".420","148","sa3001806"
"Maikol Gonzalez","- - -","22","112","10.7 %","11.6 %","0.92",".371",".440",".485",".925",".113","6.7",".429","-0.3","23","7.1",".420","144","sa462938"
"Juan Bonifacio","Red Sox (R)","19","245","15.1 %","24.5 %","0.62",".275",".410",".435",".845",".161","7.4",".368","0.0","45","14.7",".420","148","sa503856"
"Matthew Crawford","Angels (R)","22","159","6.9 %","12.6 %","0.55",".373",".419",".472",".891",".099","8.8",".421","2.8","32","9.8",".420","144","sa455345"
"Christian Quintero","Mexican (AAA)","32","437","7.8 %","10.5 %","0.74",".359",".408",".526",".933",".167","6.1",".378","2.6","79","23.5",".420","142","sa208112"
"Mitch Moreland","Rangers (A)","22","533","11.3 %","12.6 %","0.90",".324",".400",".536",".936",".212","2.8",".345","-1.3","101","39.7",".419","165","3086"
"Miguel Arrendell","Astros (R)","20","258","22.1 %","11.6 %","1.90",".284",".459",".335",".794",".052","6.4",".335","1.4","48","15.4",".419","148","sa503458"
"Chris Shelton","Rangers (AAA)","28","291","10.7 %","18.6 %","0.57",".340",".409",".570",".979",".230","2.3",".392","0.1","58","18.8",".419","148","1891"
"Mark Mulder","- - -","30","8","12.5 %","12.5 %","1.00",".333",".429",".500",".929",".167","2.6",".400","0.0","2","0.6",".419","161","932"
"Leobardo Arauz","Mexican (AAA)","31","439","16.4 %","8.4 %","1.95",".322",".434",".480",".914",".158","2.8",".329","-1.1","79","23.3",".419","141","sa208111"
"Jeremy Reed","Mariners (AAA)","27","168","9.5 %","8.3 %","1.14",".349",".413",".557",".970",".208","5.5",".354","0.8","34","10.8",".418","147","4730"
"Mike Aviles","Royals (AAA)","27","227","4.8 %","10.1 %","0.48",".336",".370",".631","1.001",".294","7.2",".341","0.7","45","14.6",".418","147","5986"
"Alexander Soto","Twins (R)","21","128","7.0 %","31.3 %","0.23",".276",".344",".621",".964",".345","2.1",".333","0.1","26","9.2",".418","155","sa393005"
"Nolan Brannon","Angels (R)","22","5","20.0 %","0.0 %","1.00",".250",".400",".500",".900",".250","2.6",".250","0.0","1","0.3",".418","143","sa461440"
"Donzell McDonald","Mexican (AAA)","33","471","11.3 %","20.8 %","0.54",".333",".413",".506",".919",".174","7.6",".419","-1.4","85","24.8",".418","141","615"
"Jose Lafontaines","Rays (R)","19","9","0.0 %","11.1 %","0.00",".333",".333",".556",".889",".222","5.1",".375","0.0","2","0.5",".418","147","sa506095"
"Corey Patterson","Reds (AAA)","28","23","4.3 %","21.7 %","0.20",".409",".435",".500",".935",".091","3.5",".529","-0.2","4","1.7",".418","161","300"
"Luis Maza","Dodgers (AAA)","28","273","11.4 %","11.0 %","1.03",".378",".450",".492",".942",".113","5.1",".425","-0.6","55","17.5",".418","147","2416"
"Terry Tiffee","Dodgers (AAA)","29","425","6.4 %","10.1 %","0.63",".378",".416",".561",".978",".184","3.6",".404","-0.6","85","27.1",".418","147","2160"
"Elvin Soto","Tigers (R)","19","230","19.1 %","23.9 %","0.80",".231",".408",".428",".836",".197","5.3",".292","0.6","42","13.5",".418","147","sa503871"
"Kelvin Diaz","Indians (R)","21","226","5.8 %","15.0 %","0.38",".305",".372",".497",".869",".193","8.1",".337","0.9","41","13.2",".418","147","sa3001415"
"Raywilly Gomez","Diamondbacks (R)","18","273","13.6 %","7.7 %","1.76",".317",".421",".413",".834",".096","6.1",".348","-0.1","50","16.0",".418","147","sa503268"
"John Contreras","Cubs (R)","22","183","8.7 %","18.6 %","0.47",".283",".363",".579",".941",".296","7.8",".305","0.6","37","10.9",".418","142","sa455870"
"Alexander Candelario","Reds (R)","17","167","13.8 %","18.6 %","0.74",".279",".407",".426",".834",".147","5.9",".340","-0.4","31","9.7",".418","147","sa3001765"
"Jesus Guzman","- - -","24","458","8.1 %","15.3 %","0.53",".349",".404",".545",".948",".195","3.8",".388","-0.7","87","28.1",".417","149","3118"
"Aaron Hicks","Twins (R)","18","204","13.7 %","15.7 %","0.88",".318",".409",".491",".900",".173","7.7",".367","1.1","38","13.4",".417","154","5297"
"Miguel Inzunza","Mexican (AAA)","25","26","7.7 %","19.2 %","0.40",".333",".385",".542",".926",".208","2.8",".389","-0.4","5","1.3",".417","141","sa3001329"
"Shawn Zarraga","Brewers (R)","19","139","16.5 %","17.3 %","0.96",".300",".432",".436",".868",".136","4.0",".360","0.6","28","8.2",".417","142","sa456095"
"Joaquin Martinez","Angels (R)","18","63","7.9 %","41.3 %","0.19",".345",".397",".448",".845",".103","3.4",".625","-0.2","12","3.6",".417","146","sa3001831"
"Luis Jimenez","Angels (R)","20","302","3.6 %","14.9 %","0.24",".331",".361",".630",".991",".299","7.4",".348","0.4","63","18.7",".417","143","6341"
"Mike Hessman","Tigers (AAA)","30","473","12.5 %","29.6 %","0.42",".271",".374",".602",".976",".331","5.1",".322","-1.0","90","33.6",".416","160","1808"
"Camilo Vazquez","Reds (AA)","24","12","0.0 %","25.0 %","0.00",".455",".417",".545",".962",".091","0.8",".556","0.0","2","0.7",".416","150","sa202824"
"Ruddy Moreta","- - -","20","260","14.2 %","10.8 %","1.32",".294",".398",".450",".847",".156","3.8",".319","-1.1","47","15.0",".416","146","sa3001800"
