"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Joaquin Arias","Giants (AAA)","27","74","4.1 %","14.9 %","0.27",".400",".432",".557",".990",".157","2.7",".456","-0.5","16","5.9",".436","161","3817"
"Melvin Mercedes","Athletics (R)","20","118","8.5 %","12.7 %","0.67",".381",".440",".495",".935",".114","5.8",".444","0.1","27","9.1",".436","152","sa658283"
"Tim Saunders","- - -","22","218","7.8 %","20.6 %","0.38",".381",".431",".536",".967",".155","7.0",".466","1.8","47","18.8",".435","161","sa658896"
"Mario Valenzuela","Mexican (AAA)","35","422","8.3 %","15.4 %","0.54",".357",".418",".595","1.013",".237","2.3",".384","-0.5","88","31.3",".435","155","sa206418"
"Adam Eaton","- - -","23","613","9.6 %","12.4 %","0.78",".375",".456",".523",".978",".148","7.6",".428","3.7","129","49.3",".435","161","11205"
"Jose Lopez","- - -","28","79","8.9 %","12.7 %","0.70",".375",".430",".542",".972",".167","0.8",".426","0.0","16","6.7",".435","175","3114"
"Jhonny Pena","Cubs (R)","20","160","20.6 %","16.3 %","1.27",".294",".459",".395",".854",".101","3.5",".355","1.1","31","11.5",".434","158","sa597090"
"Yerison Pena","Tigers (R)","20","183","19.1 %","20.2 %","0.95",".298",".439",".440",".879",".142","6.1",".385","-0.4","36","13.1",".434","158","sa659906"
"Max Moroff","Pirates (R)","19","89","19.1 %","12.4 %","1.55",".343",".471",".433",".904",".090","5.2",".386","0.2","17","7.4",".434","175","14556"
"Armando Rodriguez","Mets (AA)","24","4","0.0 %","50.0 %","0.00",".333",".333",".667","1.000",".333","2.6","1.000","0.0","1","0.3",".433","171","sa503637"
"Moises Mesa","Giants (R)","21","79","7.6 %","26.6 %","0.29",".333",".418",".464",".881",".130","5.8",".468","-0.3","15","5.6",".433","157","sa597154"
"David Bergin","- - -","22","92","8.7 %","25.0 %","0.35",".316",".391",".570",".961",".253","2.5",".377","0.1","18","7.8",".433","173","sa599324"
"Alex Castellanos","Dodgers (AAA)","25","407","11.3 %","20.9 %","0.54",".328",".420",".590","1.010",".262","7.2",".390","-0.5","86","31.7",".433","159","7223"
"Steve Pearce","Yankees (AAA)","29","227","12.8 %","14.5 %","0.88",".318",".419",".568",".986",".250","3.4",".336","0.1","45","18.9",".433","173","9957"
"Johan Santa","Royals (R)","20","147","14.3 %","16.3 %","0.88",".305",".417",".475",".891",".169","6.3",".362","-0.8","29","10.4",".432","157","sa505996"
"Alex Avila","Tigers (AAA)","25","8","12.5 %","37.5 %","0.33",".429",".500",".429",".929",".000","0.1",".750","0.0","2","0.7",".432","173","7476"
"Dario Pizzano","- - -","21","250","12.0 %","14.8 %","0.81",".354",".442",".507",".949",".153","4.6",".407","0.4","53","20.8",".432","165","sa658253"
"Jed Lowrie","Astros (AAA)","28","8","12.5 %","12.5 %","1.00",".500",".500",".500","1.000",".000","1.1",".500","0.0","2","0.6",".432","158","4418"
"Joel Capote","- - -","22","306","13.1 %","11.8 %","1.11",".339",".439",".508",".947",".169","6.5",".377","-3.0","67","21.6",".432","148","sa658665"
"Shane Peterson","- - -","24","362","18.5 %","21.5 %","0.86",".326",".460",".510",".970",".184","6.4",".423","-0.2","75","30.0",".431","166","7423"
"Jose Javier","Yankees (R)","19","198","11.1 %","16.2 %","0.69",".329",".421",".461",".882",".132","8.5",".393","0.9","38","13.8",".431","156","sa548072"
"Fidias Soto","Indians (R)","19","63","20.6 %","31.7 %","0.65",".167",".444",".381",".825",".214","3.7",".250","-1.2","12","4.4",".431","156","sa596947"
"Jeremy Rathjen","Dodgers (R)","22","325","14.8 %","16.9 %","0.87",".324",".443",".500",".943",".176","5.9",".378","-0.9","71","22.6",".431","147","sa602610"
"Christopher Tamarez","Yankees (R)","18","254","8.3 %","15.7 %","0.53",".338",".394",".504",".898",".167","3.7",".384","-1.6","49","17.6",".431","156","sa597118"
"Stefen Romero","- - -","23","516","5.2 %","14.0 %","0.38",".352",".391",".599",".991",".247","6.1",".373","0.1","104","39.3",".431","162","11746"
"Randy Ruiz","Diamondbacks (AAA)","34","205","9.3 %","22.9 %","0.40",".331",".395",".624","1.019",".293","4.8",".374","0.1","43","15.5",".430","157","2761"
"Lee Cruz","Mexican (AAA)","29","104","6.7 %","13.5 %","0.50",".330",".375",".670","1.045",".340","2.0",".311","0.1","21","7.2",".430","152","sa327128"
"Jesse Winker","Reds (R)","18","275","14.5 %","18.2 %","0.80",".338",".443",".500",".943",".162","4.2",".414","-1.3","60","18.7",".429","146","13590"
"Jason Botts","Mexican (AAA)","31","139","10.8 %","17.3 %","0.63",".336",".403",".607","1.009",".270","3.5",".359","0.1","28","9.5",".429","151","2907"
"Sandy Acevedo","Tigers (R)","19","206","13.1 %","22.8 %","0.57",".280",".403",".482",".885",".201","6.7",".360","-0.5","39","13.9",".428","155","sa547768"
"Alex Valdez","Mexican (AAA)","27","435","8.7 %","14.3 %","0.61",".359",".411",".597","1.009",".238","6.5",".384","0.3","88","29.6",".428","151","sa254456"
"Arce Rodriguez","Dodgers (R)","19","64","10.9 %","14.1 %","0.78",".352",".438",".426",".863",".074","5.0",".413","0.4","12","4.3",".428","154","sa547911"
"Tyler Austin","- - -","20","472","10.8 %","20.8 %","0.52",".322",".400",".559",".960",".237","8.2",".385","3.3","94","36.1",".428","163","11850"
"Josh Donaldson","Athletics (AAA)","26","234","9.8 %","14.5 %","0.68",".335",".402",".598","1.000",".263","5.2",".350","0.1","48","17.2",".428","155","5038"
"Renato Nunez","Athletics (R)","18","186","9.1 %","17.2 %","0.53",".325",".403",".550",".953",".225","7.5",".378","0.7","41","13.0",".427","147","14503"
"Bobby Coyle Jr.","- - -","23","254","5.5 %","10.6 %","0.52",".370",".403",".580",".983",".210","4.7",".389","-0.3","53","19.2",".427","156","sa388372"
"Bobby Scales","Mets (AAA)","34","135","16.3 %","13.3 %","1.22",".339",".459",".486",".945",".147","2.4",".393","-0.5","26","10.6",".427","169","2673"
"Mike Olt","Rangers (AA)","23","421","14.5 %","24.0 %","0.60",".288",".398",".579",".977",".291","3.9",".327","0.5","83","33.8",".426","168","10698"
"Mendy Lopez","Mexican (AAA)","38","395","15.4 %","24.1 %","0.64",".295",".410",".582",".992",".286","2.2",".333","0.2","79","26.0",".426","149","1458"
"Wilson Soriano","Rockies (R)","20","278","7.6 %","4.7 %","1.62",".354",".420",".450",".870",".096","7.5",".373","0.0","53","18.2",".426","153","sa506304"
"Daniel Nava","Red Sox (AAA)","29","120","13.3 %","12.5 %","1.07",".313",".425",".525",".950",".212","4.4",".333","-0.2","23","9.3",".425","168","5450"
"Hernando Arredondo","Mexican (AAA)","35","262","5.7 %","14.1 %","0.41",".350",".390",".597",".987",".247","2.6",".366","-0.3","52","17.0",".425","148","sa203781"
"Nick Green","Marlins (AAA)","33","237","6.3 %","15.2 %","0.42",".344",".397",".599",".996",".255","4.3",".367","-0.5","48","16.8",".425","154","1502"
"Ivan Jimenez","Mexican (AAA)","19","36","8.3 %","38.9 %","0.21",".333",".389",".606",".995",".273","9.3",".579","0.4","7","2.3",".424","148","sa652169"
"Gabriel Martinez","Mexican (AAA)","29","42","28.6 %","31.0 %","0.92",".200",".429",".533",".962",".333","1.2",".214","0.1","8","2.7",".424","148","sa201781"
"Wil Myers","- - -","21","591","10.3 %","23.7 %","0.44",".314",".387",".600",".987",".285","5.1",".364","-0.3","118","41.6",".423","156","10047"
"Allison Reyes","Yankees (R)","19","129","7.0 %","12.4 %","0.56",".333",".406",".456",".862",".123","5.3",".388","0.6","24","8.2",".423","151","sa597119"
"John Lindsey","- - -","35","601","9.3 %","21.0 %","0.44",".310",".393",".588",".981",".279","1.9",".343","0.0","117","42.1",".423","155","2279"
"Kyle Parker","Rockies (A+)","22","463","14.3 %","19.0 %","0.75",".308",".415",".562",".976",".254","4.6",".346","-0.8","97","33.1",".423","152","11763"
"Saul Soto","Mexican (AAA)","33","464","16.4 %","16.4 %","1.00",".307",".425",".546",".971",".239","2.8",".330","-0.1","92","29.2",".422","147","sa211076"
"Wander Franco","Royals (R)","17","288","15.3 %","10.4 %","1.47",".311",".431",".434",".865",".123","6.9",".346","0.3","54","18.1",".422","151","sa657522"
"Chase Larsson","- - -","23","60","21.7 %","16.7 %","1.30",".311",".458",".444",".902",".133","5.8",".389","0.1","12","4.3",".422","160","sa328028"
"Brett Hayes","Marlins (AAA)","28","63","4.8 %","20.6 %","0.23",".356",".397",".576",".973",".220","1.3",".419","0.0","13","4.3",".422","152","4293"
"Justin Ruggiano","Astros (AAA)","30","138","13.0 %","17.4 %","0.75",".325",".409",".581",".990",".256","5.5",".367","-0.4","28","9.5",".422","152","7620"
"Scott Van Slyke","Dodgers (AAA)","25","411","11.2 %","15.6 %","0.72",".327",".404",".578",".982",".251","3.8",".354","-0.4","82","28.1",".422","152","4365"
"Marcos Derkes","Rockies (R)","20","216","13.4 %","14.4 %","0.94",".304",".437",".398",".834",".094","7.1",".369","-1.4","40","13.5",".422","151","sa659451"
"Jordan Danks","White Sox (AAA)","25","264","16.7 %","25.0 %","0.67",".317",".428",".514",".942",".197","4.3",".418","-0.1","50","19.6",".421","165","9187"
"Derwin Pomare","Padres (R)","17","22","9.1 %","36.4 %","0.25",".350",".409",".450",".859",".100","2.3",".583","0.1","4","1.4",".421","150","sa694161"
"Tyler Heineman","Astros (A-)","21","233","11.2 %","5.2 %","2.17",".358",".452",".430",".882",".073","4.0",".377","0.1","44","17.5",".421","167","sa658108"
"Anthony Renteria","Padres (R)","22","65","13.8 %","30.8 %","0.45",".269",".400",".538",".938",".269","6.0",".367","-0.4","14","4.2",".421","143","sa659278"
"Teodoro Dominguez","Mexican (AAA)","23","33","15.2 %","27.3 %","0.56",".357",".455",".464",".919",".107","5.0",".500","0.5","6","2.0",".420","146","sa592947"
"Mauro Gomez","Red Sox (AAA)","27","426","8.2 %","20.7 %","0.40",".310",".371",".589",".960",".279","2.8",".348","0.1","80","31.3",".420","164","5342"
"Travis Snider","- - -","24","269","13.0 %","17.5 %","0.74",".325",".409",".567",".976",".242","3.4",".356","-1.1","54","18.4",".420","151","2830"
"Clint Coulter","Brewers (R)","18","214","17.3 %","18.7 %","0.93",".302",".439",".444",".883",".142","5.4",".365","-2.3","46","13.5",".419","142","sa657922"
"Junior Taveras","Orioles (R)","19","90","5.6 %","4.4 %","1.25",".358",".400",".469",".869",".111","4.6",".367","0.4","17","5.4",".419","149","sa547991"
"Dorssys Paulino","- - -","17","250","7.2 %","18.0 %","0.40",".333",".380",".558",".938",".225","8.2",".389","1.1","52","17.1",".419","146","sa659464"
"Preston Tucker","Astros (A-)","21","188","9.6 %","8.5 %","1.13",".321",".390",".509",".899",".188","2.6",".315","-0.8","35","13.8",".418","165","13633"
"Harold Riggins","Rockies (A)","22","379","9.8 %","27.4 %","0.36",".302",".388",".546",".934",".244","3.9",".385","-1.0","73","25.8",".418","155","sa546789"
"Miles Head","- - -","21","528","7.4 %","24.6 %","0.30",".333",".391",".577",".968",".244","5.4",".418","0.1","107","38.9",".418","154","sa502921"
"Colin Walsh","- - -","22","433","13.9 %","15.2 %","0.91",".310",".413",".521",".934",".211","4.9",".338","-0.7","84","31.7",".418","160","10961"
"Pedro Toribio","Angels (R)","21","122","3.3 %","13.9 %","0.24",".379",".397",".526",".923",".147","8.7",".440","0.8","26","7.5",".418","141","sa505249"
"Bryant Flete","Cubs (R)","19","220","15.0 %","11.8 %","1.27",".296",".419",".419",".838",".123","6.5",".342","-1.3","40","13.1",".417","148","sa657425"
"Issmael Salas","Mexican (AAA)","29","385","7.3 %","15.3 %","0.47",".333",".392",".575",".967",".242","4.8",".355","0.7","74","22.4",".417","143","sa201344"
"Christian Yelich","- - -","20","451","10.9 %","18.8 %","0.58",".329",".402",".516",".918",".187","6.9",".395","1.3","84","31.7",".417","161","11477"
"Scott Moore","Astros (AAA)","28","291","12.0 %","17.5 %","0.69",".318",".410",".555",".965",".237","3.7",".362","-0.8","57","18.7",".417","149","4390"
"Renzo Martini","Yankees (R)","19","262","10.7 %","10.3 %","1.04",".290",".379",".493",".873",".204","5.3",".304","-0.6","48","15.5",".417","148","sa597121"
"Ulises Montilla","- - -","20","238","11.8 %","8.4 %","1.40",".320",".407",".457",".864",".137","7.7",".337","0.6","43","14.0",".417","148","sa549116"
"Mike O'Neill","- - -","24","520","15.0 %","5.0 %","3.00",".359",".458",".440",".899",".081","4.7",".377","-1.5","97","36.3",".416","160","sa546800"
"Richie Shaffer","Rays (A-)","21","138","11.6 %","22.5 %","0.52",".308",".406",".487",".893",".179","4.8",".386","-0.2","25","9.9",".416","164","13271"
"Carlos Rodriguez","Mexican (AAA)","30","436","10.6 %","31.4 %","0.34",".296",".374",".612",".986",".317","3.8",".374","-0.1","84","25.1",".416","143","sa509441"
"Andri Santana","Indians (R)","19","135","12.6 %","33.3 %","0.38",".325",".418",".421",".839",".096","6.1",".515","-1.5","25","7.9",".416","147","sa657225"
"Jonathan Walsh","Angels (R)","21","283","16.3 %","16.3 %","1.00",".300",".411",".522",".933",".222","5.7",".333","0.3","58","15.8",".416","138","sa501983"
"Alberto Cabrera","- - -","23","4","25.0 %","25.0 %","1.00",".333",".500",".333",".833",".000","0.1",".500","0.0","1","0.2",".416","152","8352"
"Josh Schmidt","- - -","29","5","20.0 %","20.0 %","1.00",".333",".500",".333",".833",".000","0.1",".500","0.0","1","0.3",".416","157","sa292712"
"Jorge Cortes","- - -","31","348","21.0 %","14.1 %","1.49",".280",".439",".504",".943",".223","5.4",".298","-2.1","67","19.8",".416","142","sa212544"
"Travis d'Arnaud","Blue Jays (AAA)","23","303","6.3 %","19.5 %","0.32",".333",".380",".595",".975",".262","3.4",".374","-0.3","59","19.0",".415","147","7739"
"Ryan Garvey","Rockies (R)","19","121","12.4 %","27.3 %","0.45",".304",".397",".559",".956",".255","5.5",".394","-0.6","25","6.7",".415","137","sa600820"
"Miguel Dilone","Rockies (R)","18","261","11.5 %","9.2 %","1.25",".319",".396",".469",".865",".150","7.8",".348","0.6","47","15.1",".415","147","sa597082"
"Chris Dickerson","Yankees (AAA)","30","321","15.3 %","22.7 %","0.67",".316",".417",".515",".932",".199","7.6",".403","2.1","59","22.3",".415","161","7095"
"Matt Adams","Cardinals (AAA)","23","276","5.4 %","20.7 %","0.26",".329",".362",".624",".986",".295","3.1",".360","0.1","54","17.2",".415","147","9393"
"Hengerber Medina","Giants (R)","17","166","15.7 %","9.6 %","1.63",".313",".453",".344",".797",".031","4.7",".357","0.6","30","9.6",".415","147","sa659366"
"Shayne Houck","Giants (R)","22","134","14.9 %","15.7 %","0.95",".291",".410",".491",".901",".200","3.8",".326","-0.1","28","7.9",".415","139","sa658687"
"Yosbel Gutierrez","Diamondbacks (R)","19","138","10.9 %","18.1 %","0.60",".322",".428",".470",".897",".148","5.6",".393","0.6","28","7.6",".415","137","sa550722"
"Gabe Jacobo","- - -","25","263","7.2 %","14.8 %","0.49",".335",".384",".540",".924",".205","4.0",".369","0.5","48","17.8",".415","159","sa454609"
"Stryker Trahan","Diamondbacks (R)","18","211","19.0 %","22.7 %","0.83",".281",".422",".473",".895",".192","7.0",".362","0.9","44","12.4",".414","139","sa657920"
"Lew Ford","Orioles (AAA)","35","267","8.6 %","16.1 %","0.53",".331",".390",".550",".939",".219","5.9",".365","0.7","49","18.4",".414","161","1724"
"Reynaldo Mateo","- - -","22","169","6.5 %","29.6 %","0.22",".324",".361",".588",".949",".264","6.7",".423","0.3","34","11.6",".414","147","sa505985"
"Leo Heras","Mexican (AAA)","22","521","10.2 %","15.9 %","0.64",".323",".398",".556",".954",".233","7.7",".350","0.7","99","29.1",".414","141","sa508065"
"Ruben Mateo","Mexican (AAA)","34","410","6.6 %","15.9 %","0.42",".322",".380",".603",".983",".281","2.1",".332","-0.9","78","22.8",".414","141","340"
"Janluis Castro","Rangers (R)","18","155","10.3 %","14.2 %","0.73",".350",".422",".467",".889",".117","4.1",".412","-1.5","32","9.1",".414","139","sa658301"
"Taylor Dugas","Yankees (A-)","22","276","18.5 %","12.7 %","1.46",".306",".465",".373",".838",".067","4.2",".362","-0.2","50","19.3",".414","162","sa577007"
"Cory Embree","Dodgers (R)","19","89","11.2 %","16.9 %","0.67",".320",".409",".493",".902",".173","5.5",".393","-0.4","19","5.2",".414","139","sa602869"
"Doug Clark","Mexican (AAA)","36","410","10.5 %","16.6 %","0.63",".328",".405",".567",".972",".239","4.8",".360","0.7","78","22.7",".414","141","2457"
"Fernando Pujadas","Giants (R)","20","217","16.6 %","15.7 %","1.06",".273",".421",".401",".822",".128","3.6",".326","0.8","39","12.3",".413","146","sa548638"
"Brian Billigen","- - -","22","161","16.1 %","17.4 %","0.93",".311",".429",".447",".876",".136","7.9",".379","-1.0","33","9.9",".413","141","sa659511"
"Carlos Figueroa","Mexican (AAA)","20","4","25.0 %","0.0 %","1.00",".333",".500",".333",".833",".000","2.6",".333","0.0","1","0.2",".413","141","sa659614"
"Carlos Munoz","- - -","18","186","21.5 %","9.7 %","2.22",".261",".443",".366",".809",".104","3.8",".286","-1.4","34","10.5",".413","146","sa602498"
"Andy Paz","Athletics (R)","19","98","14.3 %","13.3 %","1.08",".317",".417",".415",".831",".098","4.7",".377","-0.4","18","5.5",".413","145","sa603199"
"Carlos Rivera","- - -","34","447","10.5 %","13.0 %","0.81",".340",".419",".538",".957",".197","1.8",".362","0.0","84","24.3",".413","140","1749"
"Jesus Solorzano","Marlins (A-)","21","235","7.2 %","20.9 %","0.35",".314",".374",".519",".894",".205","6.2",".372","-1.2","43","16.2",".413","161","sa506837"
"Reggie Abercrombie","Mexican (AAA)","30","361","5.5 %","28.3 %","0.20",".312",".382",".579",".962",".268","7.5",".395","-2.1","68","19.6",".413","140","2187"
"Max Kepler","Twins (R)","19","269","10.0 %","12.3 %","0.82",".297",".387",".539",".925",".241","7.3",".309","1.2","53","18.3",".413","153","12144"
"Hunter Morris","Brewers (AA)","23","571","7.0 %","20.5 %","0.34",".303",".357",".563",".920",".261","4.2",".342","-0.2","100","35.2",".413","155","sa526553"
"Aaron Luna","- - -","25","24","16.7 %","29.2 %","0.57",".222",".417",".444",".861",".222","2.2",".300","0.0","4","1.5",".413","159","sa454788"
"Rainiero Coa","Yankees (R)","19","20","20.0 %","10.0 %","2.00",".267",".450",".333",".783",".067","1.9",".308","0.1","4","1.1",".413","145","sa550608"
"Jeremias Pineda","- - -","21","208","5.3 %","18.3 %","0.29",".365",".406",".469",".875",".104","7.9",".448","1.0","37","14.1",".412","162","sa598687"
"Francisco Herrera","Phillies (R)","18","216","10.6 %","11.6 %","0.92",".324",".412",".478",".890",".154","2.9",".346","0.3","40","12.1",".412","143","sa596036"
"Will Swanner","Rockies (A)","20","372","10.2 %","27.2 %","0.38",".302",".385",".529",".915",".228","3.8",".392","-0.7","70","23.5",".412","151","sa549202"
"Thomas Alvarez","Nationals (R)","17","24","20.8 %","25.0 %","0.83",".222",".391",".444",".836",".222","6.9",".273","0.5","4","1.3",".412","145","sa658690"
"Wilmer Romero","Yankees (R)","18","193","7.3 %","22.3 %","0.33",".298",".352",".511",".864",".213","4.7",".364","0.1","35","10.7",".412","145","sa597120"
"Carlos Alberto Gastelum","Mexican (AAA)","32","497","8.5 %","12.3 %","0.69",".363",".431",".483",".913",".120","4.2",".406","0.0","94","26.7",".412","140","sa198097"
"Brady Shoemaker","- - -","25","572","13.1 %","19.8 %","0.66",".300",".416",".486",".902",".186","3.6",".361","-0.3","104","37.4",".412","156","sa502052"
