"Name","Team","Age","PA","BB%","K%","BB/K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC+","playerid"
"Shane Broyles","- - -","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658297"
"John Kuchno","Pirates (AA)","26","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa658331"
"Hunter Adkins","Marlins (AA)","26","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-0.9",".000","-100","sa658401"
"Josh Graham","Braves (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658525"
"Travis Ballew","Marlins (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658550"
"Geoff Broussard","- - -","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658572"
"Daniel Zamora","Pirates (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa658641"
"Alex Young","Diamondbacks (AA)","23","20","0.0 %","40.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-3","-4.7",".000","-100","sa658917"
"Jimmy Herget","- - -","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa658965"
"Trey Wingenter","Padres (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659030"
"Jake Newberry","Royals (AA)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659054"
"Jacob Waguespack","Phillies (AA)","23","3","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","sa659056"
"Alberto Tirado","Phillies (AA)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659315"
"Thomas Lee","Cardinals (AAA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659442"
"Kurt Spomer","Tigers (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659458"
"Mark Peterson","Phillies (AAA)","26","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa659558"
"Francisco Jimenez","Orioles (A+)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa659658"
"Miguel Rosario","Pirates (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa659903"
"Jimmy Cordero","Nationals (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa680023"
"Luis Pino","Giants (AA)","22","3","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","sa683316"
"Elniery Garcia","Phillies (AA)","22","6","0.0 %","16.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.6",".000","-100","sa684104"
"Mario Sanchez","Phillies (AA)","22","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa691863"
"Pat Young","Giants (AA)","25","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa707781"
"Joe Broussard","Dodgers (AAA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa708442"
"James Farris","- - -","25","3","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.9",".000","-100","sa708443"
"Evan Mitchell","Reds (AAA)","25","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa708969"
"Chris Huffman","- - -","24","11","0.0 %","27.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-3.0",".000","-100","sa709509"
"Kyle Schepel","Nationals (AA)","26","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa731235"
"Adbert Alzolay","Cubs (AA)","22","6","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.4",".000","-100","sa735853"
"Dedgar Jimenez","Red Sox (A+)","21","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa736925"
"Wendolyn Bautista","Reds (AAA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737042"
"Jose Almonte","Diamondbacks (A+)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737055"
"Adonis Uceta","Mets (AA)","23","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa737486"
"Derian Gonzalez","Cardinals (A+)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737568"
"Alex Balog","Rockies (AAA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737622"
"Trevor Frank","- - -","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737842"
"Buddy Borden","Pirates (AA)","25","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa737851"
"Adrian De Horta","Padres (AA)","22","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa737857"
"Jake Brentz","Pirates (AA)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa737925"
"Tyler Walsh","Angels (R)","22","4","0.0 %","25.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.1",".000","-100","sa738146"
"Ian McKinney","Cardinals (AA)","22","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa738318"
"Kyle McGowin","- - -","25","8","0.0 %","62.5 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-2.1",".000","-100","sa738327"
"Bud Jeter","Diamondbacks (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa738369"
"Dusten Knight","Giants (AAA)","26","4","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa738418"
"Jake Stinnett","Cubs (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa738473"
"Cal Quantrill","Padres (AA)","22","3","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","sa738477"
"Wagner Ramirez","Orioles (A)","22","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa738491"
"Matt Foster","White Sox (A+)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa738581"
"Connor Jones","Cardinals (A+)","22","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa738697"
"Justin Dunn","Mets (A+)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa738718"
"Javier Salas","Brewers (AA)","25","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa738903"
"Isaac Anderson","Dodgers (AA)","23","4","0.0 %","25.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa738925"
"Blake McKnight","Cardinals (AA)","26","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa738934"
"Tyler Rogers","Giants (AAA)","26","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa739036"
"Luis Ysla","Dodgers (AA)","25","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa739569"
"Scarlyn Reyes","Mets (AA)","27","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa739684"
"Estarlin Arias","Cardinals (A+)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa739879"
"Abraham Gonzalez","Mexican (AAA)","21","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa740815"
"Troy Neiman","Rockies (AA)","26","3","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.8",".000","-100","sa743088"
"Eric Yardley","- - -","26","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa744476"
"Carlos Salazar","Phillies (R)","20","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa826779"
"Corey Taylor","Mets (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa827144"
"Orlando Romero","Rays (A)","20","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa827251"
"David Speer","Indians (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa827385"
"Chad Sobotka","Braves (AA)","23","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa827407"
"Garrett Cleavinger","Phillies (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa827423"
"Preston Morrison","Cubs (AA)","23","15","0.0 %","40.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-3.5",".000","-100","sa827432"
"Mason McCullough","Diamondbacks (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa827446"
"Jared Miller","- - -","23","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa827467"
"Carlos Hiraldo","Astros (A-)","20","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa828141"
"Jose Taveras","- - -","23","6","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.5",".000","-100","sa828246"
"Sandy Lugo","Reds (A+)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa828416"
"Angel Vasquez","Pirates (R)","23","4","0.0 %","25.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa828444"
"Jose Quijada","Marlins (AA)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa828494"
"Luis Ortiz","Brewers (AA)","21","17","0.0 %","58.8 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-4.0",".000","-100","sa828677"
"Mitch Keller","Pirates (AA)","21","4","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa828700"
"Andrew Morales","- - -","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa828705"
"Nick Wells","Mariners (A)","21","2","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa828791"
"John Richy","Phillies (AA)","24","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa828800"
"Austen Williams","Nationals (AA)","24","4","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa829032"
"Marvin Gorgas","Mariners (A)","21","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829061"
"James Norwood","Cubs (AA)","23","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa829116"
"Tommy Thorpe","Cubs (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa829121"
"Ryan Williams","Cubs (AAA)","25","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.6",".000","-100","sa829137"
"Kelly Secrest","- - -","25","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa829156"
"Matt Hockenberry","Phillies (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829157"
"Paul Voelker","Tigers (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829176"
"T.J. Weir","Padres (AA)","25","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa829207"
"Steve Ascher","Rockies (AA)","23","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa829225"
"Greg Maisto","Rays (A)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829226"
"Jacob Webb","- - -","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829328"
"Landon Beck","Cardinals (AA)","24","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa829390"
"Brennan Bernardino","Reds (AA)","25","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa829409"
"Tyler Bray","- - -","25","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa829423"
"Tyler Badamo","- - -","24","5","0.0 %","80.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.4",".000","-100","sa829504"
"Spenser Watkins","Tigers (A)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829520"
"Dominic DeMasi","Indians (A+)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829567"
"Montana DuRapau","- - -","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa829611"
"Eric Alonzo","Marlins (AA)","25","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa829845"
"Travis Hissong","Brewers (AA)","25","5","0.0 %","40.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.2",".000","-100","sa830119"
"Eumir Sepulveda","Pirates (R)","21","3","0.0 %","66.7 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-100","sa830158"
"Colby Blueberg","Padres (A+)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa830501"
"Diogenes Almengo","Astros (A-)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa835215"
"Jose Cano","Mariners (R)","20","3","0.0 %","33.3 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.7",".000","-96","sa836650"
"Cody Ponce","Brewers (AA)","23","2","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa856266"
"Jerry Keel","Padres (AA)","23","4","0.0 %","75.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa856543"
"Billy Strode","Indians (A+)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa857589"
"Jeff Kinley","Marlins (AA)","25","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa857590"
"Matt Hall","Tigers (AA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa857601"
"Yadier Alvarez","Dodgers (AA)","21","4","0.0 %","50.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-1.0",".000","-100","sa868984"
"Casey Delgado","Mets (AA)","27","13","0.0 %","46.2 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-3.4",".000","-100","sa872243"
"Adonis Pichardo","Pirates (R)","21","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa872561"
"Roger Santana","Pirates (R)","19","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa872562"
"Andre Scrubb","Dodgers (A)","22","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa873285"
"Spencer Trayner","Cardinals (A-)","22","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa873654"
"Shea Spitzbarth","Dodgers (AA)","22","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa873695"
"Wuilder Rodriguez","- - -","24","2","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.5",".000","-100","sa873731"
"Jack Anderson","Mariners (A)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa874072"
"Zac Houston","Tigers (A)","22","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa874155"
"Thomas Burrows","Braves (A)","22","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa874215"
"Craig Brooks","Cubs (AA)","24","1","0.0 %","100.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.2",".000","-100","sa875197"
"Tommy Bergjans","- - -","24","8","0.0 %","87.5 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-1","-2.1",".000","-100","sa875211"
"Tyler Cyr","Giants (AA)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa875270"
"Hector Santiago","Giants (R)","19","13","0.0 %","53.8 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","-2","-3.6",".000","-100","sa875586"
"Cody Brickhouse","Giants (R)","20","1","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","-0.3",".000","-100","sa875699"
"Heath Slatton","Giants (AAA)","23","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa875770"
"Brennan Leitao","Cardinals (A+)","24","0","0.0 %","0.0 %","0.00",".000",".000",".000",".000",".000","0.1",".000","0.0","0","0.0",".000","-100","sa875842"
