"Name","Team","Age","PA","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Matt Carson","Athletics (AAA)","27","493",".279","1.07","16.1 %","43.4 %","40.5 %","19.6 %","18.1 %","55.4 %","22.6 %","22.0 %","10.7 %","694","1185","1879","4748"
"Anthony Recker","- - -","25","371",".343","1.17","19.3 %","43.5 %","37.2 %","15.7 %","18.1 %","41.1 %","28.0 %","31.0 %","10.0 %","589","958","1547","4063"
"Tyler Flowers","- - -","23","436",".386","1.34","19.5 %","46.1 %","34.4 %","16.9 %","18.1 %","40.8 %","28.8 %","30.4 %","13.6 %","735","1011","1746","9134"
"Grant Desme","- - -","23","552",".350","0.75","9.9 %","38.6 %","51.5 %","13.4 %","18.0 %","42.7 %","26.7 %","30.5 %","36.0 %","265","817","1082","sa389287"
"Jonny Gomes","Reds (AAA)","28","147",".326","0.42","24.5 %","22.3 %","53.2 %","28.0 %","18.0 %","47.4 %","28.4 %","24.2 %","15.1 %","198","338","536","1845"
"Mario Valenzuela","Mexican (AAA)","32","182",".412","1.26","18.7 %","45.3 %","36.0 %","16.0 %","18.0 %","50.7 %","30.6 %","18.8 %","11.0 %","223","377","600","sa206418"
"Bobby Stone","Diamondbacks (R)","19","336",".286","0.82","18.6 %","36.7 %","44.7 %","14.6 %","18.0 %","50.2 %","23.9 %","25.8 %","37.9 %","139","502","641","sa455040"
"Chris Richard","Rays (AAA)","35","423",".279","0.69","18.3 %","33.5 %","48.2 %","23.9 %","17.9 %","46.1 %","25.5 %","28.4 %","11.8 %","615","1025","1640","163"
"Hector Luna","- - -","29","361",".374","1.19","20.9 %","43.0 %","36.1 %","22.1 %","17.9 %","46.5 %","26.4 %","27.1 %","7.6 %","519","855","1374","1874"
"Randy Ruiz","Blue Jays (AAA)","31","521",".361","0.98","21.8 %","38.7 %","39.5 %","14.3 %","17.9 %","48.4 %","24.9 %","26.8 %","14.7 %","662","1111","1773","2761"
"Keon Broxton","Diamondbacks (R)","19","297",".331","1.37","15.0 %","49.1 %","35.8 %","12.9 %","17.7 %","47.5 %","23.2 %","29.3 %","37.0 %","94","468","562","9253"
"Brian Dopirak","- - -","25","598",".362","1.20","21.3 %","42.9 %","35.8 %","12.4 %","17.6 %","44.4 %","25.1 %","30.5 %","20.8 %","467","1045","1512","sa202764"
"Kevin Barker","Reds (AAA)","33","417",".305","0.78","20.1 %","34.9 %","45.0 %","10.4 %","17.6 %","40.9 %","25.3 %","33.8 %","8.8 %","674","928","1602","1019"
"Michael Saunders","Mariners (AAA)","22","282",".339","1.20","16.8 %","45.4 %","37.8 %","28.4 %","17.6 %","56.1 %","19.0 %","24.9 %","8.9 %","387","652","1039","9981"
"Edgard Clemente","- - -","33","394",".329","1.02","18.8 %","41.0 %","40.2 %","23.3 %","17.5 %","49.1 %","25.3 %","25.7 %","7.5 %","671","878","1549","sa8264"
"Chris Dominguez","- - -","22","238",".319","0.98","17.2 %","41.1 %","41.7 %","20.6 %","17.5 %","48.1 %","18.6 %","33.3 %","29.3 %","96","444","540","9718"
"David Cook","- - -","27","524",".272","0.93","17.9 %","39.6 %","42.5 %","22.1 %","17.4 %","46.7 %","23.2 %","30.2 %","8.7 %","932","1262","2194","sa225722"
"J.J. Hardy","Brewers (AAA)","26","74",".241","1.35","11.5 %","50.8 %","37.7 %","17.4 %","17.4 %","54.8 %","24.2 %","21.0 %","7.0 %","105","182","287","3797"
"Mike Bianucci","- - -","23","515",".323","0.61","17.8 %","31.1 %","51.2 %","24.3 %","17.3 %","54.3 %","21.7 %","24.0 %","33.4 %","204","729","933","sa389801"
"Robert Vaughn","- - -","21","107",".254","1.07","16.7 %","43.1 %","40.3 %","27.6 %","17.2 %","48.1 %","21.5 %","30.4 %","39.4 %","24","156","180","sa502695"
"Buster Posey","- - -","22","497",".349","1.72","18.3 %","51.7 %","30.0 %","10.5 %","17.1 %","44.0 %","22.6 %","33.4 %","12.4 %","440","740","1180","9166"
"Nathan Hines","Rockies (R)","23","113",".284","1.09","11.0 %","46.3 %","42.7 %","17.1 %","17.1 %","34.1 %","27.3 %","38.6 %","20.3 %","35","147","182","sa503784"
"Kiel Roling","Rockies (A)","22","388",".402","0.74","18.8 %","34.4 %","46.8 %","14.5 %","17.1 %","44.3 %","22.4 %","33.3 %","30.3 %","203","557","760","sa454751"
"Brennan Boesch","Tigers (AA)","24","571",".309","1.04","16.1 %","42.7 %","41.2 %","19.5 %","17.1 %","47.9 %","22.0 %","30.1 %","36.4 %","161","817","978","914"
"Tyler Greene","Cardinals (AAA)","25","388",".349","1.22","22.3 %","42.6 %","35.1 %","18.2 %","17.0 %","42.9 %","25.9 %","31.3 %","13.0 %","561","862","1423","4675"
"Jai Miller","Marlins (AAA)","24","390",".367","0.93","22.0 %","37.5 %","40.5 %","13.8 %","17.0 %","46.5 %","24.3 %","29.2 %","13.7 %","588","953","1541","5715"
"Fernando Martinez","Mets (AAA)","20","190",".316","1.45","18.4 %","48.2 %","33.3 %","19.1 %","17.0 %","39.3 %","31.0 %","29.7 %","8.9 %","263","457","720","9210"
"Mauro Gomez","Rangers (A+)","24","543",".342","0.87","13.4 %","40.3 %","46.2 %","11.5 %","17.0 %","51.5 %","23.0 %","25.5 %","36.0 %","179","815","994","5342"
"Wilson Betemit","White Sox (AAA)","27","286",".287","1.35","19.5 %","46.3 %","34.2 %","9.2 %","16.9 %","41.2 %","26.0 %","32.8 %","12.0 %","416","719","1135","1861"
"Javier Robles","Mexican (AAA)","38","349",".300","0.71","22.2 %","32.4 %","45.5 %","26.4 %","16.8 %","55.2 %","25.8 %","19.0 %","5.4 %","521","738","1259","sa191431"
"Andy Tracy","Phillies (AAA)","35","540",".275","0.79","18.6 %","36.0 %","45.3 %","18.6 %","16.7 %","51.6 %","29.8 %","18.6 %","11.5 %","898","1231","2129","2024"
"Nick Hundley","Padres (AAA)","25","18",".273","0.67","16.7 %","33.3 %","50.0 %","16.7 %","16.7 %","41.7 %","25.0 %","33.3 %","12.5 %","24","48","72","3376"
"Chris Young","Diamondbacks (AAA)","25","63",".447","0.72","22.5 %","32.5 %","45.0 %","27.8 %","16.7 %","39.0 %","41.5 %","19.5 %","8.5 %","106","152","258","3882"
"Clay Hensley","- - -","29","30",".231","1.17","0.0 %","53.8 %","46.2 %","0.0 %","16.7 %","56.3 %","25.0 %","18.8 %","23.7 %","22","75","97","4593"
"Chris Snyder","- - -","28","24",".308","0.67","16.7 %","33.3 %","50.0 %","33.3 %","16.7 %","46.2 %","15.4 %","38.5 %","21.1 %","28","43","71","4606"
"Brett Wallace","- - -","22","600",".340","1.74","20.5 %","50.5 %","29.0 %","12.5 %","16.7 %","44.7 %","22.9 %","32.4 %","11.2 %","794","1372","2166","8434"
"Ryan Lavarnway","Red Sox (A)","21","466",".341","0.88","18.0 %","38.4 %","43.6 %","11.1 %","16.7 %","47.3 %","25.5 %","27.2 %","29.8 %","239","658","897","8879"
"Thomas Neal","Giants (A+)","21","560",".385","1.33","18.4 %","46.5 %","35.1 %","21.2 %","16.7 %","39.8 %","24.1 %","36.1 %","25.4 %","321","701","1022","9461"
"Manuel Cazarin","- - -","43","98",".118","0.89","13.9 %","40.5 %","45.6 %","30.6 %","16.7 %","47.0 %","12.1 %","41.0 %","4.7 %","95","204","299","sa185433"
"Jesus Perez","Mexican (AAA)","24","19",".154","0.83","21.4 %","35.7 %","42.9 %","0.0 %","16.7 %","42.9 %","28.6 %","28.6 %","23.6 %","14","41","55","sa3001191"
"Adrian Pirela","Mets (R)","20","45",".250","1.50","28.6 %","42.9 %","28.6 %","16.7 %","16.7 %","57.1 %","19.1 %","23.8 %","42.7 %","27","69","96","sa3001613"
"Dustin Black","Orioles (A)","22","49",".179","1.42","3.3 %","56.7 %","40.0 %","8.3 %","16.7 %","46.7 %","30.0 %","23.3 %","26.8 %","23","74","97","sa327829"
"Andres Perez","Dodgers (A+)","25","112",".400","1.20","17.5 %","45.0 %","37.5 %","3.3 %","16.7 %","43.8 %","22.5 %","33.8 %","32.8 %","38","154","192","sa381978"
"Doug Hogan","- - -","24","323",".302","0.48","24.1 %","24.6 %","51.3 %","19.8 %","16.7 %","48.2 %","27.9 %","23.9 %","36.2 %","128","493","621","sa388381"
"Chris Anderson","- - -","23","46",".231","0.50","30.8 %","23.1 %","46.2 %","16.7 %","16.7 %","50.0 %","25.0 %","25.0 %","38.9 %","39","105","144","sa392824"
"Phil Disher","Astros (A)","24","148",".216","1.71","11.0 %","56.2 %","32.9 %","20.8 %","16.7 %","46.2 %","21.8 %","32.1 %","28.8 %","79","234","313","sa454608"
"Christopher Smith","Yankees (R)","19","54",".115","3.33","0.0 %","76.9 %","23.1 %","0.0 %","16.7 %","51.9 %","25.9 %","22.2 %","34.5 %","35","78","113","sa454625"
"Doug Thennis","White Sox (R)","23","37",".133","1.17","13.3 %","46.7 %","40.0 %","50.0 %","16.7 %","50.0 %","12.5 %","37.5 %","34.4 %","24","66","90","sa454984"
"Emmanuel Familia","Mariners (R)","22","73",".378","1.92","10.3 %","59.0 %","30.8 %","8.3 %","16.7 %","30.0 %","32.5 %","37.5 %","53.6 %","18","133","151","sa455924"
"Jorge Vazquez","Yankees (AA)","27","238",".361","0.85","17.7 %","37.7 %","44.6 %","10.3 %","16.7 %","41.8 %","29.7 %","28.6 %","33.2 %","45","325","370","sa491894"
"Vinny DiFazio","- - -","23","288",".304","1.04","16.0 %","42.9 %","41.1 %","16.7 %","16.7 %","50.3 %","21.9 %","27.9 %","18.7 %","205","351","556","sa501657"
"Steven Liddle","Twins (R)","21","59",".421","1.75","13.2 %","55.3 %","31.6 %","8.3 %","16.7 %","47.5 %","15.0 %","37.5 %","21.8 %","34","76","110","sa501762"
"Eduardo Dehesa","Mexican (AAA)","23","130",".311","1.92","22.2 %","51.1 %","26.7 %","29.2 %","16.7 %","61.7 %","10.6 %","27.7 %","9.9 %","158","268","426","sa502222"
"Cam Maron","Mets (R)","18","49",".333","3.67","17.6 %","64.7 %","17.6 %","16.7 %","16.7 %","20.6 %","23.5 %","55.9 %","15.3 %","30","55","85","sa503041"
"Cesar Caamal","Mexican (AAA)","21","34",".318","2.00","21.7 %","52.2 %","26.1 %","16.7 %","16.7 %","33.3 %","25.0 %","41.7 %","9.4 %","50","78","128","sa508183"
"Luis Juarez","Mexican (AAA)","19","18",".357","1.00","14.3 %","42.9 %","42.9 %","16.7 %","16.7 %","50.0 %","31.3 %","18.8 %","4.2 %","12","36","48","sa509384"
"Adam Fox","- - -","27","400",".297","0.97","17.5 %","40.5 %","42.0 %","24.3 %","16.5 %","54.7 %","23.2 %","22.1 %","11.9 %","513","936","1449","sa225731"
"Nelson Teilon","- - -","29","437",".394","1.25","25.1 %","41.6 %","33.3 %","26.6 %","16.5 %","53.9 %","23.0 %","23.0 %","12.2 %","543","985","1528","sa206504"
"Pedro Valdes","Mexican (AAA)","36","438",".351","1.23","24.6 %","41.6 %","33.8 %","17.5 %","16.5 %","45.0 %","23.8 %","31.3 %","3.7 %","869","931","1800","sa7761"
"Joe Borchard","- - -","30","375",".275","1.11","22.3 %","40.9 %","36.8 %","18.7 %","16.5 %","47.5 %","25.9 %","26.7 %","14.0 %","556","892","1448","224"
"Edgar Lara","Cardinals (R)","20","254",".310","1.31","13.0 %","49.3 %","37.7 %","12.7 %","16.4 %","53.6 %","19.2 %","27.2 %","37.6 %","131","388","519","sa328986"
"Brian Buchanan","Royals (AAA)","35","129",".229","1.02","13.9 %","43.6 %","42.6 %","18.6 %","16.3 %","52.4 %","25.2 %","22.3 %","14.2 %","148","281","429","720"
"Scott Krieger","Brewers (R)","22","302",".345","0.76","16.1 %","36.3 %","47.6 %","11.3 %","16.3 %","45.3 %","25.1 %","29.6 %","43.9 %","116","504","620","sa502061"
"Willis Otanez","Mexican (AAA)","36","446",".356","1.05","25.7 %","38.1 %","36.2 %","15.4 %","16.2 %","42.3 %","23.6 %","34.1 %","9.0 %","749","945","1694","sa8218"
"Kyle Morgan","- - -","22","258",".303","0.88","18.7 %","38.0 %","43.3 %","16.2 %","16.2 %","44.9 %","25.8 %","29.2 %","29.6 %","102","351","453","sa454702"
"Jared Clark","Rockies (R)","23","232",".369","0.94","18.5 %","39.5 %","42.0 %","16.2 %","16.2 %","44.9 %","22.2 %","32.9 %","20.8 %","135","278","413","sa389935"
"Shelley Duncan","Yankees (AAA)","29","527",".285","0.55","18.8 %","28.9 %","52.2 %","25.3 %","16.1 %","56.9 %","24.7 %","18.3 %","10.0 %","825","1216","2041","3620"
"Jesse Gutierrez","- - -","31","346",".319","1.09","21.8 %","40.7 %","37.5 %","21.5 %","16.1 %","51.8 %","22.9 %","25.3 %","6.9 %","519","768","1287","sa200183"
"Humberto Cota","Mexican (AAA)","30","252",".312","1.32","20.7 %","45.1 %","34.1 %","19.6 %","16.1 %","54.5 %","23.4 %","22.2 %","9.3 %","411","551","962","1595"
"Ian Gac","Rangers (A+)","23","430",".289","0.67","13.9 %","34.6 %","51.5 %","17.5 %","16.1 %","49.6 %","18.7 %","31.7 %","38.1 %","164","679","843","sa244078"
"Deivy Batista","Royals (R)","21","276",".299","0.91","14.8 %","40.7 %","44.5 %","27.2 %","16.0 %","57.9 %","24.2 %","17.9 %","31.9 %","108","413","521","sa455940"
"Wilkin Ramirez","Tigers (AAA)","23","481",".344","1.00","25.1 %","37.5 %","37.5 %","19.8 %","16.0 %","48.1 %","25.3 %","26.6 %","13.7 %","684","1243","1927","5219"
"Michael Restovich","White Sox (AAA)","30","552",".343","1.25","20.1 %","44.4 %","35.5 %","16.0 %","16.0 %","47.2 %","25.3 %","27.5 %","12.1 %","804","1251","2055","751"
"Brayan Pena","Royals (AAA)","27","98",".303","1.52","20.3 %","48.1 %","31.6 %","12.0 %","16.0 %","46.3 %","18.3 %","35.4 %","7.7 %","142","211","353","3231"
"Albino Contreras","Mexican (AAA)","29","110",".377","1.16","32.5 %","36.3 %","31.3 %","28.0 %","16.0 %","50.0 %","18.3 %","31.7 %","6.2 %","138","236","374","sa199022"
"Larry Broadway","Pirates (AAA)","28","226",".296","1.32","17.1 %","47.1 %","35.7 %","22.0 %","16.0 %","47.9 %","26.4 %","25.7 %","11.1 %","344","573","917","sa201812"
"Jose Kianes","Orioles (R)","22","108",".250","1.72","6.8 %","58.9 %","34.2 %","4.0 %","16.0 %","50.0 %","25.6 %","24.4 %","32.0 %","26","155","181","sa455977"
"Bryson Namba","Blue Jays (R)","18","86",".196","0.72","12.2 %","36.7 %","51.0 %","12.0 %","16.0 %","50.0 %","28.0 %","22.0 %","36.9 %","28","140","168","sa501672"
"J.T. Wise","Dodgers (R)","23","164",".383","1.02","11.4 %","44.7 %","43.9 %","20.0 %","16.0 %","53.9 %","18.0 %","28.2 %","22.2 %","82","220","302","sa505632"
"Arturo Santana","Rays (R)","19","86",".306","0.84","9.8 %","41.2 %","49.0 %","28.0 %","16.0 %","54.7 %","32.1 %","13.2 %","35.3 %","37","116","153","sa506108"
"Derek Norris","Nationals (A)","20","540",".337","0.76","20.6 %","34.4 %","45.0 %","19.4 %","16.0 %","52.9 %","22.0 %","25.1 %","20.8 %","435","704","1139","6867"
"David Christensen","Rockies (A)","21","473",".332","1.00","10.3 %","44.8 %","44.8 %","18.6 %","15.9 %","50.2 %","23.1 %","26.8 %","43.0 %","160","793","953","sa326520"
"Vance Wilson","Royals (AA)","36","229",".302","0.98","20.4 %","39.5 %","40.1 %","14.3 %","15.9 %","46.0 %","23.0 %","31.1 %","10.8 %","314","559","873","903"
"Chris Carlson","Tigers (A+)","25","276",".265","0.88","11.5 %","41.4 %","47.1 %","15.9 %","15.9 %","54.2 %","22.9 %","22.9 %","30.9 %","135","383","518","sa328421"
"Michael Morse","- - -","27","472",".361","1.69","21.2 %","49.6 %","29.3 %","15.8 %","15.8 %","42.1 %","26.4 %","31.5 %","8.4 %","637","1100","1737","3035"
"Luis Valbuena","Indians (AAA)","23","95",".355","1.53","25.0 %","45.3 %","29.7 %","26.3 %","15.8 %","45.5 %","30.3 %","24.2 %","6.4 %","149","209","358","4969"
"Ronnie Prettyman","Mariners (AA)","27","72",".310","0.58","31.8 %","25.0 %","43.2 %","36.8 %","15.8 %","54.4 %","17.4 %","28.3 %","9.6 %","91","180","271","sa294305"
"Carlos Yegues","Cardinals (R)","18","110",".314","1.89","19.1 %","52.9 %","27.9 %","31.6 %","15.8 %","49.3 %","24.7 %","26.0 %","45.6 %","20","175","195","sa3001735"
"Roberto Mendez","Mexican (AAA)","36","383",".305","1.30","21.2 %","44.6 %","34.2 %","20.2 %","15.7 %","49.6 %","23.5 %","26.9 %","7.8 %","634","839","1473","sa196693"
"Nick Akins","- - -","21","253",".369","0.81","15.9 %","37.7 %","46.4 %","27.1 %","15.7 %","53.1 %","18.8 %","28.1 %","32.5 %","118","359","477","sa327729"
"Miguel Velazquez","- - -","21","270",".341","1.20","16.3 %","45.7 %","38.0 %","25.7 %","15.7 %","41.4 %","26.7 %","31.9 %","22.3 %","114","362","476","sa328071"
"Brent Clevlen","Tigers (AAA)","25","531",".342","1.63","19.8 %","49.7 %","30.5 %","11.8 %","15.7 %","39.5 %","24.8 %","35.7 %","14.7 %","757","1308","2065","4863"
"Mike Gonzales","Twins (R)","21","239",".393","1.33","18.5 %","46.6 %","34.9 %","11.8 %","15.7 %","44.4 %","25.5 %","30.1 %","31.9 %","99","350","449","sa455046"
"Mark Bellhorn","Rockies (AAA)","34","229",".314","0.97","12.5 %","43.1 %","44.4 %","18.8 %","15.6 %","55.1 %","25.9 %","19.1 %","10.3 %","381","493","874","264"
"Jason Perry","- - -","28","137",".243","1.09","11.8 %","46.1 %","42.1 %","25.0 %","15.6 %","53.2 %","26.6 %","20.3 %","12.7 %","242","301","543","4710"
"Julio Zuleta","Mexican (AAA)","34","149",".289","1.63","7.7 %","57.1 %","35.2 %","12.5 %","15.6 %","54.2 %","20.8 %","25.0 %","16.2 %","197","310","507","sa3001099"
"Tony Sanchez","- - -","21","215",".356","1.40","22.3 %","45.3 %","32.4 %","17.8 %","15.6 %","47.9 %","20.4 %","31.7 %","25.5 %","127","273","400","6178"
"Raul Lopez","Mexican (AAA)","30","446",".342","1.28","23.3 %","43.0 %","33.7 %","25.9 %","15.5 %","44.6 %","23.7 %","31.7 %","4.8 %","682","947","1629","sa210983"
"Brandon Wood","Angels (AAA)","24","428",".316","0.73","19.9 %","33.7 %","46.4 %","16.2 %","15.5 %","48.1 %","26.1 %","25.8 %","9.6 %","635","1014","1649","6592"
"Andrew Brown","- - -","24","319",".310","1.18","15.7 %","45.6 %","38.7 %","22.6 %","15.5 %","46.3 %","26.0 %","27.8 %","12.3 %","434","675","1109","3837"
"Terry Evans","Angels (AAA)","27","592",".349","0.87","20.1 %","37.2 %","42.7 %","20.8 %","15.5 %","45.5 %","26.3 %","28.3 %","12.1 %","792","1445","2237","4295"
"Marcus Thames","Tigers (AAA)","32","54",".303","1.15","17.6 %","44.1 %","38.2 %","23.1 %","15.4 %","74.3 %","22.9 %","2.9 %","17.1 %","70","129","199","1523"
"Josh Bell","- - -","22","519",".332","1.20","18.5 %","44.4 %","37.0 %","16.9 %","15.4 %","48.6 %","24.9 %","26.5 %","12.6 %","704","1028","1732","2510"
"Mike Wilson","- - -","26","277",".245","0.92","18.3 %","39.2 %","42.5 %","29.2 %","15.4 %","46.8 %","30.8 %","22.4 %","13.9 %","449","677","1126","3806"
"Carlos Gonzalez","Rockies (AAA)","23","223",".364","1.14","13.1 %","46.3 %","40.6 %","24.6 %","15.4 %","45.1 %","28.7 %","26.2 %","9.0 %","322","500","822","7287"
"Tobias Streich","Twins (R)","21","210",".222","0.92","15.5 %","40.5 %","43.9 %","33.8 %","15.4 %","49.0 %","20.7 %","30.3 %","30.0 %","86","284","370","sa392187"
"Jason Rook","Orioles (A-)","21","113",".316","2.85","13.8 %","63.8 %","22.4 %","15.4 %","15.4 %","46.7 %","15.0 %","38.3 %","35.7 %","53","182","235","sa454698"
"James Robbins","Tigers (R)","18","39",".440","1.00","3.7 %","48.1 %","48.1 %","23.1 %","15.4 %","48.2 %","18.5 %","33.3 %","30.6 %","15","57","72","sa502680"
"Alison Perez","Rangers (R)","19","55",".333","0.42","7.5 %","27.5 %","65.0 %","19.2 %","15.4 %","51.2 %","27.9 %","20.9 %","21.4 %","16","68","84","sa505940"
"Brett Harper","- - -","27","423",".289","1.23","20.2 %","43.9 %","35.8 %","13.7 %","15.3 %","47.4 %","25.6 %","27.0 %","9.3 %","521","947","1468","sa200434"
"Tommy Giles","- - -","25","287",".325","0.53","13.3 %","30.1 %","56.6 %","23.5 %","15.3 %","50.6 %","27.3 %","22.2 %","13.9 %","403","690","1093","sa326878"
"Steve Pearce","Pirates (AAA)","26","317",".300","1.05","23.3 %","39.2 %","37.4 %","28.2 %","15.3 %","56.7 %","25.5 %","17.8 %","7.8 %","492","764","1256","9957"
"Brandon Tripp","Marlins (A+)","24","348",".341","1.44","23.5 %","45.2 %","31.3 %","8.3 %","15.3 %","47.0 %","21.6 %","31.4 %","32.7 %","127","487","614","sa327660"
"Kevin Nelson","- - -","28","203",".260","0.92","18.1 %","39.1 %","42.8 %","16.9 %","15.3 %","54.5 %","22.1 %","23.5 %","21.9 %","115","273","388","sa226379"
"Welington Dotel","- - -","23","246",".394","1.96","17.1 %","54.9 %","28.0 %","8.7 %","15.2 %","41.1 %","29.7 %","29.1 %","31.5 %","71","338","409","sa328836"
"Miguel Ojeda","Mexican (AAA)","34","349",".336","0.70","19.8 %","32.9 %","47.3 %","18.8 %","15.2 %","47.4 %","27.5 %","25.1 %","9.1 %","525","785","1310","1712"
"Matt Weston","Astros (A+)","25","369",".395","0.63","15.3 %","32.6 %","52.1 %","16.1 %","15.2 %","41.4 %","29.3 %","29.3 %","38.3 %","172","559","731","sa327664"
"Brett Carroll","Marlins (AAA)","26","112",".253","0.97","17.7 %","40.5 %","41.8 %","21.2 %","15.2 %","53.8 %","20.0 %","26.3 %","11.9 %","146","266","412","8066"
"John Roberts","Blue Jays (R)","22","162",".283","1.58","15.0 %","52.0 %","33.0 %","12.1 %","15.2 %","52.9 %","21.2 %","26.0 %","28.8 %","102","207","309","sa503322"
"Andy Marte","Indians (AAA)","25","326",".340","0.57","24.3 %","27.5 %","48.2 %","26.9 %","15.1 %","55.5 %","24.8 %","19.7 %","8.5 %","409","680","1089","3203"
"Matt Rizzotti","Phillies (A+)","23","404",".316","1.48","17.4 %","49.2 %","33.3 %","19.8 %","15.1 %","43.0 %","24.0 %","33.1 %","28.1 %","216","545","761","sa389429"
"Josh Whitesell","Diamondbacks (AAA)","27","274",".331","1.49","26.7 %","43.9 %","29.4 %","7.5 %","15.1 %","42.1 %","23.5 %","34.4 %","6.0 %","471","606","1077","6713"
"Alex Liddi","Mariners (A+)","20","565",".413","1.16","11.0 %","47.8 %","41.1 %","11.1 %","15.0 %","42.8 %","22.7 %","34.5 %","26.8 %","251","771","1022","5411"
"Kyle Blanks","Padres (AAA)","22","280",".335","0.73","16.9 %","34.9 %","48.2 %","22.5 %","15.0 %","48.6 %","27.2 %","24.3 %","10.9 %","488","719","1207","49"
"Roberto Macias","Mexican (AAA)","29","109",".355","1.60","32.5 %","41.6 %","26.0 %","15.0 %","15.0 %","45.0 %","26.3 %","28.8 %","8.1 %","141","231","372","sa508231"
"Nick Weglarz","Indians (AA)","21","427",".245","1.02","14.6 %","43.1 %","42.3 %","24.3 %","15.0 %","49.8 %","20.4 %","29.8 %","20.2 %","339","512","851","sa294342"
"Matthew Cerione","Mariners (A-)","21","195",".325","1.36","9.0 %","52.5 %","38.5 %","8.5 %","14.9 %","34.7 %","20.5 %","44.9 %","25.0 %","97","271","368","sa501684"
"Elliot Johnson","- - -","25","278",".302","1.03","21.1 %","40.0 %","38.9 %","31.1 %","14.9 %","39.9 %","25.3 %","34.9 %","9.8 %","358","701","1059","4751"
"Roger Kieschnick","Giants (A+)","22","563",".352","1.07","17.1 %","42.9 %","40.1 %","20.0 %","14.8 %","50.0 %","22.2 %","27.8 %","34.1 %","195","807","1002","5225"
"Cole Garner","Rockies (AA)","24","440",".319","1.31","20.7 %","44.9 %","34.4 %","22.2 %","14.8 %","45.6 %","25.4 %","29.1 %","10.5 %","578","1001","1579","616"
"Jonathan Greene","- - -","23","533",".320","0.70","14.1 %","35.3 %","50.6 %","14.8 %","14.8 %","55.3 %","22.1 %","22.7 %","34.6 %","262","853","1115","sa389860"
