"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Yohailys Millord","Mariners (R)","20","24.1",".329","1.06","13.2 %","44.7 %","42.1 %","25.0 %","3.1 %","43.8 %","21.3 %","35.0 %","19.8 %","123","140","263","sa739521"
"Lewis Alezones","Phillies (R)","18","30.0",".241","1.22","12.3 %","48.1 %","39.5 %","12.5 %","3.1 %","41.7 %","29.8 %","28.6 %","34.0 %","28","169","197","sa739663"
"Miguel De La Cruz","Rays (R)","18","19.0",".309","0.91","4.7 %","45.3 %","50.0 %","25.0 %","3.1 %","59.4 %","15.9 %","24.6 %","14.7 %","62","94","156","sa828451"
"Scott Harris","- - -","21","27.0",".299","0.84","20.3 %","36.5 %","43.2 %","21.9 %","3.1 %","35.4 %","20.3 %","44.3 %","22.3 %","51","169","220","sa829431"
"Jorge Mancebo","Rangers (R)","19","19.2",".373","1.19","4.1 %","52.1 %","43.8 %","15.6 %","3.1 %","56.6 %","17.1 %","26.3 %","15.9 %","42","103","145","sa829917"
"Kerrion Bennett","Cardinals (R)","18","21.0",".197","0.75","8.2 %","39.3 %","52.5 %","31.3 %","3.1 %","65.7 %","10.5 %","23.9 %","18.3 %","52","112","164","sa830241"
"Mark Pope","Dodgers (A)","24","63.2",".271","1.26","16.9 %","46.3 %","36.7 %","21.5 %","3.1 %","39.7 %","23.4 %","37.0 %","25.2 %","102","371","473","sa455411"
"Kyle Hansen","- - -","23","59.0",".310","0.98","22.3 %","38.6 %","39.2 %","23.1 %","3.1 %","48.2 %","25.3 %","26.5 %","23.2 %","191","416","607","sa503395"
"Helmis Rodriguez","Rockies (A-)","20","91.1",".260","2.71","18.0 %","59.9 %","22.1 %","20.0 %","3.1 %","47.3 %","23.5 %","29.3 %","20.0 %","90","441","531","sa597220"
"Oliver Asencio","Mariners (R)","21","55.1",".382","1.42","4.8 %","55.8 %","39.4 %","12.3 %","3.1 %","39.0 %","23.8 %","37.2 %","32.0 %","77","329","406","sa657805"
"Luis Jimenez","Mariners (R)","21","46.1",".312","0.68","17.4 %","33.3 %","49.2 %","29.2 %","3.1 %","42.3 %","30.3 %","27.5 %","27.5 %","91","265","356","sa660407"
"Marcos Diplan","Rangers (R)","17","64.1",".197","1.03","10.2 %","45.6 %","44.2 %","30.8 %","3.1 %","52.6 %","17.5 %","29.9 %","30.3 %","163","329","492","sa828590"
"Eber Guzman","Giants (R)","21","77.1",".319","1.13","15.0 %","45.1 %","39.8 %","21.4 %","3.1 %","50.4 %","23.2 %","26.4 %","20.0 %","115","400","515","sa657744"
"Jeremy Hellickson","- - -","27","32.2",".455","1.21","34.2 %","36.0 %","29.7 %","15.2 %","3.0 %","40.7 %","21.2 %","38.1 %","12.7 %","158","339","497","4371"
"Tommy Layne","Red Sox (AAA)","29","48.0",".244","2.06","10.6 %","60.2 %","29.2 %","33.3 %","3.0 %","50.0 %","14.7 %","35.3 %","12.0 %","263","422","685","7501"
"Ramon Benjamin","Yankees (A+)","27","36.0",".353","1.58","11.5 %","54.2 %","34.4 %","12.1 %","3.0 %","38.2 %","25.5 %","36.3 %","21.7 %","88","211","299","sa393218"
"Josh Conway","Cubs (A-)","23","36.2",".220","1.88","9.5 %","59.0 %","31.4 %","30.3 %","3.0 %","49.1 %","20.0 %","30.9 %","22.7 %","45","184","229","sa503412"
"Sam Wilson","- - -","22","35.1",".310","1.21","16.1 %","46.0 %","37.9 %","12.1 %","3.0 %","40.9 %","26.1 %","33.0 %","27.4 %","56","210","266","sa549475"
"Yunior Montero","Pirates (R)","21","25.0",".291","0.79","23.4 %","33.8 %","42.9 %","24.2 %","3.0 %","46.3 %","21.3 %","32.5 %","24.9 %","61","136","197","sa596974"
"Alvin Herrera","Orioles (R)","21","41.0",".282","1.58","16.7 %","51.0 %","32.4 %","27.3 %","3.0 %","47.8 %","18.9 %","33.3 %","34.1 %","42","222","264","sa597277"
"Liarvis Breto","Mariners (R)","21","36.0",".327","1.39","23.3 %","44.7 %","32.0 %","27.3 %","3.0 %","42.6 %","15.7 %","41.7 %","34.3 %","75","222","297","sa656021"
"Eduar Lopez","Angels (R)","19","42.1",".360","1.70","16.0 %","52.8 %","31.1 %","18.2 %","3.0 %","40.2 %","19.6 %","40.2 %","27.1 %","109","275","384","sa657123"
"Thomas Pannone","Indians (R)","20","45.0",".284","1.39","21.0 %","46.0 %","33.0 %","18.2 %","3.0 %","31.2 %","16.5 %","52.3 %","32.6 %","111","300","411","sa658922"
"Tyler Watson","- - -","21","24.2",".359","0.64","8.5 %","35.6 %","55.9 %","18.2 %","3.0 %","43.1 %","24.6 %","32.3 %","35.6 %","43","165","208","sa659063"
"Sasha Kuebel","- - -","21","32.1",".349","1.39","22.5 %","45.1 %","32.4 %","12.1 %","3.0 %","30.8 %","36.5 %","32.7 %","26.4 %","25","183","208","sa709603"
"Angel Gavidia","Braves (R)","19","50.2",".373","1.02","12.5 %","44.1 %","43.4 %","24.2 %","3.0 %","38.5 %","33.3 %","28.2 %","32.4 %","76","294","370","sa736826"
"Andres Matos","Rockies (R)","18","23.2",".324","0.73","9.5 %","38.1 %","52.4 %","27.3 %","3.0 %","62.9 %","17.1 %","20.0 %","30.9 %","63","144","207","sa737207"
"Gerardo Navarro","Pirates (R)","20","51.0",".249","1.26","13.4 %","48.3 %","38.4 %","18.2 %","3.0 %","46.3 %","18.3 %","35.4 %","17.0 %","55","245","300","sa737443"
"Rodrigo Cortez","Yankees (R)","17","30.0",".200","1.45","10.0 %","53.3 %","36.7 %","21.2 %","3.0 %","46.4 %","13.4 %","40.2 %","16.1 %","93","137","230","sa828440"
"Victor Mueses","Tigers (R)","18","41.0",".262","1.88","18.8 %","53.0 %","28.2 %","24.2 %","3.0 %","56.6 %","13.9 %","29.5 %","23.4 %","101","219","320","sa828562"
"Johan Diaz","Dodgers (R)","21","31.0",".232","1.03","11.8 %","44.7 %","43.4 %","24.2 %","3.0 %","40.5 %","26.2 %","33.3 %","26.2 %","73","171","244","sa829920"
"Edward Perez","Dodgers (R)","18","25.1",".203","1.12","7.9 %","48.7 %","43.4 %","12.1 %","3.0 %","45.6 %","21.5 %","32.9 %","15.0 %","56","111","167","sa830766"
"Tyson Brummett","Dodgers (AA)","29","71.0",".295","1.58","18.8 %","49.8 %","31.5 %","20.9 %","3.0 %","50.7 %","20.7 %","28.6 %","8.9 %","419","724","1143","509"
"Brennan Smith","- - -","24","62.2",".298","1.07","13.1 %","45.0 %","41.9 %","17.9 %","3.0 %","46.2 %","24.3 %","29.6 %","22.4 %","209","421","630","sa549585"
"Conor Mullee","- - -","26","39.0",".225","1.38","13.8 %","50.0 %","36.2 %","20.6 %","2.9 %","42.4 %","22.2 %","35.4 %","28.4 %","100","245","345","11580"
"J.R. Graham","Braves (AA)","24","71.1",".328","1.63","19.7 %","49.8 %","30.5 %","14.7 %","2.9 %","38.1 %","25.0 %","36.9 %","8.6 %","435","751","1186","12042"
"Jonathan Holder","- - -","21","36.1",".387","1.35","24.5 %","43.4 %","32.1 %","14.7 %","2.9 %","40.2 %","29.9 %","29.9 %","26.2 %","58","213","271","16588"
"Dustin Moseley","- - -","32","33.0",".222","1.59","12.9 %","53.5 %","33.7 %","35.3 %","2.9 %","55.1 %","20.2 %","24.8 %","6.4 %","161","289","450","7060"
"Deryk Hooker","- - -","25","64.2",".344","1.60","17.7 %","50.7 %","31.6 %","13.2 %","2.9 %","41.6 %","23.3 %","35.2 %","7.0 %","421","637","1058","sa389288"
"Leuris Gomez","- - -","27","58.1",".364","0.84","16.1 %","38.3 %","45.6 %","17.6 %","2.9 %","39.6 %","28.6 %","31.8 %","11.9 %","425","658","1083","sa455628"
"Brett Brach","- - -","26","54.0",".387","1.24","16.5 %","46.2 %","37.4 %","10.3 %","2.9 %","44.9 %","25.7 %","29.4 %","10.5 %","273","547","820","sa501623"
"Tyler Knigge","- - -","25","76.0",".286","1.97","15.5 %","56.1 %","28.5 %","16.2 %","2.9 %","47.7 %","27.2 %","25.1 %","9.5 %","415","717","1132","sa549105"
"Keith Couch","- - -","24","106.2",".310","1.67","17.1 %","51.8 %","31.1 %","16.7 %","2.9 %","46.8 %","20.9 %","32.4 %","10.5 %","545","974","1519","sa549175"
"Tyler Skulina","- - -","22","98.1",".280","1.40","12.5 %","51.1 %","36.4 %","25.5 %","2.9 %","48.4 %","18.3 %","33.3 %","24.5 %","244","535","779","sa550279"
"Derrick Bleeker","- - -","23","35.2",".304","1.32","17.7 %","46.9 %","35.4 %","23.5 %","2.9 %","33.0 %","27.2 %","39.8 %","29.4 %","47","235","282","sa602386"
"Ray Cabrera","Tigers (R)","19","21.0",".299","0.62","15.4 %","32.3 %","52.3 %","23.5 %","2.9 %","38.8 %","29.9 %","31.3 %","25.6 %","25","104","129","sa658556"
"Chris Thomas","- - -","26","55.0",".259","0.71","12.8 %","36.1 %","51.1 %","22.1 %","2.9 %","39.7 %","23.5 %","36.8 %","16.3 %","187","470","657","sa659320"
"Gabriel Bermudez","Phillies (R)","21","39.1",".336","1.91","20.2 %","52.4 %","27.4 %","5.9 %","2.9 %","51.2 %","22.9 %","26.0 %","29.2 %","55","219","274","sa659691"
"Erick Algarin","Indians (R)","19","31.0",".296","0.97","17.3 %","40.7 %","42.0 %","20.6 %","2.9 %","36.6 %","24.4 %","39.0 %","27.9 %","37","182","219","sa737062"
"Devonte German","Astros (R)","19","48.0",".322","0.94","12.6 %","42.4 %","45.0 %","26.5 %","2.9 %","44.8 %","27.9 %","27.3 %","19.6 %","130","258","388","sa737870"
"Alex Byo","- - -","23","40.1",".252","1.94","9.9 %","59.5 %","30.6 %","23.5 %","2.9 %","46.6 %","25.9 %","27.6 %","16.5 %","71","208","279","sa738517"
"Luis Serrano","Rays (R)","17","26.0",".220","0.94","12.0 %","42.7 %","45.3 %","20.6 %","2.9 %","51.8 %","25.3 %","22.9 %","22.9 %","50","129","179","sa826669"
"Juan Diaz","Brewers (R)","21","39.1",".333","1.85","10.2 %","58.3 %","31.5 %","17.6 %","2.9 %","45.6 %","23.7 %","30.7 %","32.0 %","116","253","369","sa828466"
"John Richy","- - -","21","33.2",".317","1.41","17.2 %","48.5 %","34.3 %","23.5 %","2.9 %","42.3 %","25.0 %","32.7 %","21.4 %","74","221","295","sa828800"
"Brandon Barker","- - -","21","36.1",".364","1.68","18.0 %","51.4 %","30.6 %","29.4 %","2.9 %","47.8 %","13.5 %","38.7 %","16.8 %","102","261","363","sa829237"
"Jimmy Duff","Mets (R)","20","34.1",".248","1.56","13.9 %","52.5 %","33.7 %","17.6 %","2.9 %","51.4 %","15.2 %","33.3 %","27.8 %","31","181","212","sa829255"
"Delfo Terrero","Angels (R)","17","21.0",".261","0.79","4.7 %","42.2 %","53.1 %","32.4 %","2.9 %","62.3 %","14.5 %","23.2 %","19.2 %","62","110","172","sa831800"
"Fernando Perez","Tigers (A-)","20","69.1",".326","1.45","16.3 %","49.5 %","34.2 %","18.8 %","2.9 %","43.7 %","20.7 %","35.7 %","24.8 %","114","394","508","sa598187"
"Algenis Martinez","Red Sox (R)","20","58.1",".239","1.03","7.3 %","47.0 %","45.7 %","24.6 %","2.9 %","42.3 %","19.9 %","37.8 %","32.4 %","74","309","383","sa737233"
"Carter Hope","Royals (R)","19","53.1",".304","0.99","14.9 %","42.2 %","42.9 %","20.3 %","2.9 %","48.8 %","20.9 %","30.2 %","21.9 %","92","296","388","sa737628"
"Colton Reavis","- - -","24","62.2",".243","0.87","13.4 %","40.3 %","46.3 %","23.2 %","2.9 %","41.8 %","28.1 %","30.1 %","29.9 %","133","376","509","sa738451"
"Juan Pena","Rockies (R)","18","70.0",".246","1.42","11.2 %","52.1 %","36.7 %","17.4 %","2.9 %","46.7 %","24.4 %","28.9 %","28.6 %","63","360","423","sa828553"
"Adam Kolarek","Mets (AA)","25","56.1",".364","1.19","21.5 %","42.6 %","35.9 %","17.1 %","2.9 %","44.9 %","24.6 %","30.4 %","9.4 %","357","669","1026","10843"
"Pedro Araujo","- - -","20","36.1",".295","1.31","11.0 %","50.5 %","38.5 %","31.4 %","2.9 %","42.7 %","26.0 %","31.3 %","37.2 %","65","220","285","17697"
"Nestor Cortes","Yankees (R)","19","31.2",".395","0.83","24.7 %","34.1 %","41.2 %","28.6 %","2.9 %","35.6 %","24.1 %","40.2 %","42.8 %","25","204","229","17874"
"Frankie De La Cruz","Mexican (AAA)","30","61.1",".279","1.19","20.7 %","43.0 %","36.3 %","15.7 %","2.9 %","54.0 %","21.7 %","24.2 %","10.4 %","335","573","908","3920"
"Henry Sosa","Dodgers (AAA)","28","36.1",".325","1.60","20.9 %","48.7 %","30.4 %","20.0 %","2.9 %","50.0 %","23.7 %","26.3 %","10.4 %","202","356","558","6936"
"Jim Fuller","Twins (AA)","27","56.0",".322","0.76","10.9 %","38.4 %","50.7 %","22.9 %","2.9 %","39.6 %","23.6 %","36.8 %","12.0 %","404","639","1043","sa455447"
"Parker Markel","- - -","23","65.1",".332","1.26","21.8 %","43.6 %","34.7 %","12.9 %","2.9 %","36.8 %","23.0 %","40.2 %","14.2 %","252","514","766","sa502751"
"Robbie Aviles","Indians (A)","22","84.2",".262","2.04","16.5 %","56.1 %","27.5 %","18.6 %","2.9 %","49.6 %","18.4 %","32.0 %","21.3 %","108","473","581","sa548357"
"Bennett Parry","- - -","22","62.1",".284","0.74","20.8 %","33.8 %","45.5 %","28.6 %","2.9 %","36.0 %","25.6 %","38.4 %","21.2 %","233","488","721","sa599520"
"Kramer Champlin","- - -","24","35.0",".253","1.54","9.2 %","55.1 %","35.7 %","17.1 %","2.9 %","51.0 %","14.0 %","35.0 %","26.5 %","48","175","223","sa599534"
"Leurys De La Rosa","Marlins (R)","19","30.1",".367","1.66","8.8 %","56.9 %","34.3 %","25.7 %","2.9 %","46.4 %","20.0 %","33.6 %","21.1 %","42","176","218","sa657136"
"Yoan Gonzalez","Mets (R)","23","27.2",".337","1.11","20.4 %","41.9 %","37.6 %","20.0 %","2.9 %","42.9 %","22.5 %","34.7 %","20.7 %","53","155","208","sa657921"
"Kuo Hua Lo","Twins (R)","21","31.2",".313","0.86","19.8 %","37.0 %","43.2 %","22.9 %","2.9 %","41.0 %","28.9 %","30.1 %","27.0 %","44","197","241","sa659189"
"Willians Moreno","Tigers (R)","18","24.2",".177","0.60","12.5 %","32.8 %","54.7 %","34.3 %","2.9 %","43.5 %","18.8 %","37.7 %","28.9 %","63","176","239","sa735865"
"Francisco Martinez","- - -","22","45.2",".254","2.09","18.2 %","55.3 %","26.5 %","37.1 %","2.9 %","46.0 %","19.4 %","34.5 %","29.5 %","53","262","315","sa737070"
"Hector Jimenez","Reds (R)","19","25.0",".313","1.03","9.0 %","46.2 %","44.9 %","11.4 %","2.9 %","35.3 %","27.1 %","37.7 %","22.8 %","77","151","228","sa828261"
"Eriberto Garcia","Reds (R)","18","20.2",".355","0.86","7.1 %","42.9 %","50.0 %","8.6 %","2.9 %","54.0 %","21.1 %","25.0 %","18.3 %","37","116","153","sa828428"
"David Burkhalter","Brewers (R)","18","22.2",".388","0.86","18.8 %","37.5 %","43.8 %","31.4 %","2.9 %","43.0 %","34.9 %","22.1 %","29.2 %","40","145","185","sa829016"
"Antonio Almonte","Astros (R)","18","32.0",".312","1.40","14.3 %","50.0 %","35.7 %","17.1 %","2.9 %","51.8 %","22.7 %","25.5 %","25.1 %","59","184","243","sa830116"
"Manuel Rodriguez","Marlins (R)","17","20.2",".355","0.77","13.9 %","37.5 %","48.6 %","31.4 %","2.9 %","42.9 %","28.6 %","28.6 %","20.7 %","48","121","169","sa833402"
"John Kuchno","Pirates (A+)","23","144.0",".284","2.60","16.0 %","60.7 %","23.3 %","17.9 %","2.8 %","54.6 %","18.8 %","26.6 %","10.0 %","492","905","1397","sa658331"
"Emmanuel De Leon","Pirates (AA)","23","48.0",".337","0.85","17.6 %","37.7 %","44.7 %","22.5 %","2.8 %","42.4 %","24.9 %","32.7 %","8.9 %","304","535","839","sa507213"
"Andrew Robinson","- - -","26","69.2",".317","1.35","16.9 %","47.8 %","35.3 %","23.9 %","2.8 %","45.6 %","22.3 %","32.0 %","11.6 %","349","717","1066","sa549091"
"Chaz Hebert","- - -","21","78.1",".314","1.65","19.0 %","50.4 %","30.6 %","22.5 %","2.8 %","46.7 %","19.6 %","33.8 %","13.8 %","341","672","1013","sa599381"
"Jeffeson Medina","- - -","20","73.2",".324","1.96","10.6 %","59.1 %","30.2 %","14.1 %","2.8 %","47.6 %","19.5 %","32.9 %","22.7 %","112","395","507","sa656038"
"Will Changarotty","Cardinals (R)","18","52.1",".342","1.00","9.6 %","45.2 %","45.2 %","25.4 %","2.8 %","46.0 %","24.5 %","29.5 %","26.2 %","101","304","405","sa737567"
"Yonelvy Pichardo","Rangers (R)","17","55.1",".238","0.76","13.2 %","37.5 %","49.3 %","29.6 %","2.8 %","49.3 %","21.2 %","29.5 %","28.2 %","132","272","404","sa828859"
"Yean Carlos Gil","Braves (A)","23","126.1",".295","1.80","19.8 %","51.6 %","28.6 %","19.6 %","2.8 %","42.6 %","24.9 %","32.6 %","18.5 %","295","834","1129","sa550678"
"Pedro Payano","Rangers (R)","19","76.1",".294","0.74","11.4 %","37.6 %","51.0 %","30.8 %","2.8 %","47.8 %","19.6 %","32.6 %","30.7 %","83","422","505","sa658997"
"Nick Tepesch","Rangers (AAA)","25","45.2",".280","1.81","17.2 %","53.3 %","29.5 %","16.7 %","2.8 %","47.6 %","19.1 %","33.3 %","11.6 %","211","421","632","11716"
"Dennis Santana","Dodgers (R)","18","34.1",".214","1.08","6.3 %","48.8 %","45.0 %","19.4 %","2.8 %","40.0 %","27.1 %","32.9 %","34.6 %","68","201","269","17878"
"Alfredo Aceves","Yankees (AAA)","31","29.1",".326","0.94","18.6 %","39.5 %","41.9 %","27.8 %","2.8 %","51.7 %","24.7 %","23.6 %","6.9 %","163","317","480","5164"
"Benino Pruneda","Braves (A+)","25","43.1",".379","1.53","26.0 %","44.7 %","29.3 %","16.7 %","2.8 %","32.0 %","25.6 %","42.4 %","19.5 %","137","325","462","sa401631"
"Jon Keller","- - -","21","61.0",".303","2.22","20.5 %","54.8 %","24.7 %","22.2 %","2.8 %","30.3 %","21.1 %","48.7 %","17.3 %","238","552","790","sa549073"
"Kevin Canelon","Mets (R)","20","37.1",".243","1.33","13.4 %","49.5 %","37.1 %","27.8 %","2.8 %","40.0 %","27.6 %","32.4 %","27.4 %","13","199","212","sa597095"
"Stuart Pudenz","Athletics (A)","23","22.1",".320","0.69","14.1 %","35.2 %","50.7 %","22.2 %","2.8 %","50.0 %","23.7 %","26.3 %","20.3 %","90","151","241","sa658237"
"Corey Kimber","Padres (R)","20","34.1",".372","0.86","25.6 %","34.4 %","40.0 %","22.2 %","2.8 %","35.1 %","21.3 %","43.6 %","24.8 %","101","206","307","sa658609"
"Enfember Martinez","Red Sox (A-)","18","24.2",".279","0.67","24.1 %","30.4 %","45.6 %","25.0 %","2.8 %","52.5 %","22.5 %","25.0 %","19.2 %","62","126","188","sa658694"
"Yoel Mecias","- - -","20","50.2",".291","0.81","15.6 %","37.7 %","46.8 %","20.8 %","2.8 %","34.4 %","26.3 %","39.4 %","18.4 %","103","288","391","sa659408"
"Francisco Carrillo","- - -","24","39.1",".297","1.28","15.5 %","47.4 %","37.1 %","30.6 %","2.8 %","40.6 %","21.8 %","37.6 %","34.2 %","62","254","316","sa659553"
"Niklas Stephenson","- - -","20","68.0",".262","1.28","14.6 %","47.9 %","37.5 %","20.8 %","2.8 %","45.9 %","23.7 %","30.4 %","21.1 %","90","402","492","sa691089"
"Jairo Pacheco","- - -","17","48.0",".317","1.44","26.7 %","43.3 %","30.0 %","22.2 %","2.8 %","35.5 %","28.2 %","36.3 %","30.3 %","79","288","367","sa737220"
"Johalis Pacheco","Orioles (R)","20","73.0",".242","0.71","8.4 %","38.1 %","53.5 %","31.5 %","2.8 %","47.0 %","20.3 %","32.7 %","25.7 %","154","383","537","sa737355"
"Casey Shane","- - -","18","57.1",".273","2.50","18.7 %","58.1 %","23.2 %","22.2 %","2.8 %","41.5 %","22.0 %","36.6 %","28.5 %","81","305","386","sa737819"
"Sam Holland","Padres (A-)","20","40.2",".313","1.39","16.5 %","48.5 %","35.0 %","13.9 %","2.8 %","34.5 %","27.4 %","38.1 %","39.8 %","43","276","319","sa739649"
"Jonathon Crawford","Tigers (A)","22","123.0",".260","1.66","13.9 %","53.7 %","32.3 %","23.9 %","2.8 %","42.5 %","23.3 %","34.2 %","13.3 %","540","909","1449","sa550161"
"Jorge Celis","- - -","19","48.1",".261","0.62","9.2 %","34.6 %","56.2 %","23.3 %","2.7 %","43.3 %","28.4 %","28.4 %","25.2 %","147","282","429","sa657683"
"Mark Peterson","- - -","23","57.0",".276","0.70","20.5 %","32.7 %","46.8 %","28.8 %","2.7 %","41.5 %","30.5 %","28.1 %","13.6 %","215","448","663","sa659558"
"Ethan Miller","Giants (A-)","23","78.1",".337","1.89","17.6 %","53.9 %","28.5 %","15.1 %","2.7 %","49.4 %","25.1 %","25.5 %","29.0 %","74","439","513","sa738312"
"Troy Neiman","Rockies (A)","23","79.1",".256","1.22","14.7 %","46.8 %","38.4 %","23.3 %","2.7 %","48.0 %","24.5 %","27.6 %","23.6 %","280","626","906","sa743088"
"Enmanuel De Jesus","Red Sox (R)","17","60.0",".301","1.07","11.2 %","45.9 %","42.9 %","26.0 %","2.7 %","45.8 %","17.3 %","36.9 %","30.1 %","94","351","445","sa828317"
"Cristopher Molina","Angels (R)","17","49.0",".274","0.64","11.1 %","34.8 %","54.1 %","27.4 %","2.7 %","52.1 %","19.9 %","28.1 %","29.0 %","117","283","400","sa828598"
"Carlos Acevedo","Nationals (R)","19","55.2",".383","1.11","14.0 %","45.3 %","40.8 %","23.3 %","2.7 %","52.6 %","21.9 %","25.5 %","22.8 %","88","324","412","sa828812"
"Andrew Faulkner","- - -","21","135.0",".298","1.12","14.5 %","45.2 %","40.3 %","25.9 %","2.7 %","41.3 %","20.4 %","38.3 %","18.1 %","436","1038","1474","12982"
"Blake Snell","- - -","21","115.2",".301","2.24","18.4 %","56.5 %","25.2 %","23.0 %","2.7 %","46.1 %","23.6 %","30.3 %","28.3 %","273","709","982","13543"
"Joe Paterson","Diamondbacks (AAA)","28","42.2",".333","1.78","18.3 %","52.4 %","29.4 %","32.4 %","2.7 %","42.9 %","30.8 %","26.3 %","12.1 %","272","428","700","2565"
"Nerfy Nunez","Rangers (R)","21","27.0",".355","0.89","6.7 %","44.0 %","49.3 %","13.5 %","2.7 %","59.2 %","29.0 %","11.8 %","31.5 %","48","152","200","sa598174"
"Josh Laxer","- - -","21","33.0",".278","0.97","18.0 %","40.4 %","41.6 %","21.6 %","2.7 %","42.9 %","18.7 %","38.5 %","27.6 %","35","179","214","sa599185"
"Joey DeNato","- - -","22","37.1",".337","1.05","17.4 %","42.4 %","40.2 %","18.9 %","2.7 %","38.1 %","30.9 %","30.9 %","29.2 %","79","229","308","sa621650"
"Julio Felix","Tigers (A)","22","77.1",".309","1.42","17.5 %","48.4 %","34.1 %","29.7 %","2.7 %","36.0 %","23.4 %","40.5 %","17.8 %","205","615","820","sa658199"
"Tommy Lawrence","Rays (R)","23","25.0",".329","0.78","16.5 %","36.7 %","46.8 %","18.9 %","2.7 %","38.3 %","23.5 %","38.3 %","18.5 %","37","136","173","sa708983"
"Eduardo Del Rosario","Twins (R)","19","28.1",".296","0.86","16.9 %","38.6 %","44.6 %","18.9 %","2.7 %","49.4 %","23.6 %","27.0 %","29.4 %","40","164","204","sa737089"
"Warlin Pena","Reds (R)","18","22.2",".333","0.54","13.6 %","30.3 %","56.1 %","21.6 %","2.7 %","44.8 %","25.4 %","29.9 %","25.3 %","89","140","229","sa737297"
"Sergio Suarez","Rangers (R)","19","40.0",".333","1.43","21.7 %","46.1 %","32.2 %","18.9 %","2.7 %","55.4 %","20.7 %","24.0 %","27.7 %","79","224","303","sa828486"
"Roberth Fernandez","Dodgers (R)","19","67.1",".255","1.27","7.6 %","51.6 %","40.8 %","14.7 %","2.7 %","45.3 %","24.0 %","30.7 %","31.1 %","91","346","437","sa737221"
"Stephen Gonsalves","- - -","19","65.2",".310","0.85","15.8 %","38.8 %","45.5 %","29.3 %","2.7 %","44.7 %","26.5 %","28.8 %","34.0 %","103","385","488","sa737764"
"Chad Bettis","Rockies (AAA)","25","55.1",".303","2.21","14.7 %","58.7 %","26.6 %","10.5 %","2.6 %","60.7 %","18.6 %","20.7 %","15.1 %","339","513","852","10587"
"Matt Grace","- - -","25","77.0",".263","3.82","13.7 %","68.4 %","17.9 %","18.4 %","2.6 %","45.6 %","23.9 %","30.5 %","10.8 %","381","660","1041","11449"
"Ryan Carpenter","Rockies (A+)","23","77.2",".285","0.84","13.2 %","39.7 %","47.1 %","18.4 %","2.6 %","46.6 %","24.3 %","29.1 %","15.2 %","234","535","769","12699"
