"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Ely Echarry","Rays (R)","18","44.2",".361","1.44","20.3 %","47.1 %","32.6 %","22.2 %","8.9 %","49.0 %","23.8 %","27.2 %","20.2 %","88","264","352","sa505021"
"Justin Ennis","- - -","23","47.0",".305","1.80","15.4 %","54.4 %","30.2 %","20.0 %","8.9 %","49.7 %","23.2 %","27.1 %","27.2 %","67","249","316","sa549295"
"Chad Pierce","Brewers (R)","23","39.1",".359","1.24","21.7 %","43.4 %","34.9 %","8.9 %","8.9 %","57.6 %","21.2 %","21.2 %","20.4 %","99","240","339","sa599563"
"Tim Gustafson","- - -","26","96.2",".286","0.97","20.8 %","39.0 %","40.3 %","16.9 %","8.9 %","45.2 %","26.3 %","28.5 %","8.6 %","661","917","1578","sa327085"
"Ruben Alaniz","Astros (A)","20","115.2",".287","1.31","16.3 %","47.5 %","36.2 %","19.4 %","8.9 %","38.7 %","23.4 %","37.9 %","25.7 %","178","661","839","sa550438"
"Hiram Burgos","Brewers (A+)","23","119.2",".329","1.19","17.6 %","44.8 %","37.6 %","21.1 %","8.8 %","47.4 %","21.7 %","30.9 %","21.4 %","187","673","860","9412"
"Tommy Hunter","- - -","24","30.2",".352","1.68","15.0 %","53.3 %","31.8 %","5.9 %","8.8 %","45.4 %","25.0 %","29.6 %","9.2 %","165","327","492","1157"
"Vin Mazzaro","Royals (AAA)","24","123.2",".346","1.91","21.6 %","51.5 %","26.9 %","18.6 %","8.8 %","47.0 %","25.5 %","27.5 %","9.4 %","799","1228","2027","5231"
"Jordan Smith","- - -","25","32.1",".264","1.53","17.3 %","50.0 %","32.7 %","26.5 %","8.8 %","41.3 %","36.7 %","22.0 %","11.1 %","133","263","396","9515"
"Zech Zinicola","- - -","26","40.1",".262","1.62","13.6 %","53.4 %","33.0 %","14.7 %","8.8 %","41.3 %","25.7 %","33.0 %","10.6 %","220","395","615","sa326785"
"Matt Daly","- - -","24","50.2",".327","0.91","17.7 %","39.2 %","43.0 %","23.5 %","8.8 %","42.6 %","25.3 %","32.1 %","23.5 %","181","312","493","sa454890"
"Matt Hobgood","- - -","20","37.0",".369","2.06","20.0 %","53.8 %","26.2 %","23.5 %","8.8 %","49.6 %","25.6 %","24.8 %","14.6 %","125","205","330","sa500594"
"Nolan Diaz","Mariners (A-)","20","27.1",".357","0.91","16.7 %","39.7 %","43.6 %","23.5 %","8.8 %","40.9 %","28.4 %","30.7 %","20.1 %","91","178","269","sa503568"
"Frank DeJiulio","- - -","21","26.2",".325","0.97","10.7 %","44.0 %","45.3 %","20.6 %","8.8 %","52.5 %","26.3 %","21.3 %","25.8 %","99","165","264","sa503577"
"Alex Ramirez","Blue Jays (R)","21","32.1",".322","1.15","18.9 %","43.3 %","37.8 %","23.5 %","8.8 %","47.3 %","27.5 %","25.3 %","22.5 %","105","193","298","sa506212"
"Pete Gehle","White Sox (R)","23","69.1",".310","1.54","15.2 %","51.5 %","33.3 %","14.7 %","8.8 %","44.4 %","21.3 %","34.3 %","29.1 %","65","416","481","sa549765"
"Tim Griffin","Mariners (A-)","23","38.2",".275","1.56","12.1 %","53.5 %","34.3 %","32.4 %","8.8 %","49.5 %","23.8 %","26.7 %","41.2 %","46","231","277","sa549804"
"Philip Brua","Blue Jays (A-)","22","40.0",".242","2.09","11.8 %","59.7 %","28.6 %","0.0 %","8.8 %","50.0 %","27.3 %","22.7 %","24.6 %","23","201","224","sa598792"
"Trevor Miller","- - -","20","56.1",".374","1.25","19.0 %","45.0 %","36.0 %","16.2 %","8.8 %","45.9 %","26.5 %","27.6 %","23.5 %","91","321","412","sa599519"
"Jerry Sullivan","Padres (A+)","23","134.2",".337","1.09","17.1 %","43.2 %","39.7 %","19.7 %","8.8 %","48.3 %","24.0 %","27.7 %","20.2 %","155","753","908","sa501200"
"Chris Sorce","Mariners (A+)","23","165.0",".338","1.33","19.4 %","46.0 %","34.6 %","17.1 %","8.8 %","48.4 %","22.7 %","28.9 %","21.7 %","225","904","1129","sa502294"
"Dana Eveland","Dodgers (AAA)","27","154.0",".294","2.14","16.2 %","57.1 %","26.7 %","20.0 %","8.8 %","45.3 %","22.5 %","32.2 %","8.3 %","943","1464","2407","5508"
"Bradin Hagens","Diamondbacks (A)","22","124.2",".292","1.71","15.0 %","53.6 %","31.3 %","16.8 %","8.8 %","44.9 %","22.9 %","32.2 %","21.4 %","263","687","950","7422"
"Zach Clark","Orioles (AA)","27","138.2",".335","2.06","14.9 %","57.3 %","27.8 %","12.0 %","8.8 %","46.4 %","21.0 %","32.5 %","12.5 %","363","875","1238","9189"
"Joe Kelly","- - -","23","132.0",".314","2.40","16.7 %","58.8 %","24.5 %","19.8 %","8.8 %","40.8 %","27.5 %","31.7 %","14.9 %","544","991","1535","9761"
"Edgar Ibarra","Twins (A+)","22","106.1",".341","0.95","17.9 %","40.1 %","42.0 %","20.3 %","8.8 %","45.6 %","25.0 %","29.4 %","23.0 %","234","611","845","5195"
"Jose Cisnero","Astros (A+)","22","123.1",".328","0.79","14.8 %","37.6 %","47.6 %","20.9 %","8.8 %","36.9 %","24.6 %","38.5 %","34.3 %","348","792","1140","6399"
"Jose Dominguez","- - -","20","53.2",".369","1.33","16.9 %","47.5 %","35.6 %","19.3 %","8.8 %","46.7 %","24.9 %","28.5 %","31.6 %","91","330","421","11571"
"Josh Judy","Indians (AAA)","25","52.0",".296","0.81","21.4 %","35.1 %","43.5 %","33.3 %","8.8 %","38.8 %","20.9 %","40.3 %","11.4 %","313","568","881","1975"
"Justin Hampson","Mets (AAA)","31","58.0",".308","1.33","19.9 %","45.8 %","34.3 %","24.6 %","8.8 %","52.9 %","23.8 %","23.3 %","10.4 %","365","587","952","2209"
"Cupertino Leon","Mexican (AAA)","31","53.2",".273","1.49","16.0 %","50.3 %","33.7 %","14.0 %","8.8 %","46.4 %","21.6 %","32.0 %","5.9 %","264","518","782","sa211096"
"Parker Frazier","Rockies (A+)","22","154.0",".314","1.36","18.1 %","47.2 %","34.8 %","15.8 %","8.8 %","46.6 %","23.8 %","29.6 %","21.6 %","225","836","1061","sa390238"
"Yonata Ortega","- - -","24","57.0",".291","0.95","14.6 %","41.5 %","43.8 %","14.0 %","8.8 %","48.9 %","18.7 %","32.4 %","24.9 %","229","450","679","sa393194"
"Shane McCatty","Nationals (A)","24","57.0",".346","1.60","22.1 %","47.9 %","30.0 %","19.3 %","8.8 %","49.0 %","21.9 %","29.1 %","21.8 %","113","319","432","sa502932"
"Nicholas Purdy","- - -","21","47.1",".367","0.98","13.1 %","43.1 %","43.8 %","19.3 %","8.8 %","52.6 %","23.3 %","24.1 %","33.4 %","106","316","422","sa549712"
"Logan Odom","Angels (R)","21","51.1",".370","1.18","12.1 %","47.5 %","40.4 %","17.5 %","8.8 %","50.4 %","25.2 %","24.5 %","26.2 %","148","330","478","sa579559"
"Jose Almarante","Cardinals (A-)","22","68.2",".286","1.38","21.2 %","45.6 %","33.2 %","23.8 %","8.8 %","42.6 %","20.9 %","36.5 %","22.4 %","58","353","411","sa506632"
"Jason Markovitz","- - -","22","53.1",".365","0.84","17.9 %","37.4 %","44.7 %","16.3 %","8.8 %","34.6 %","29.7 %","35.7 %","23.5 %","88","303","391","sa549167"
"Ryan Bradley","Giants (A)","22","79.1",".328","1.56","19.0 %","49.4 %","31.6 %","17.5 %","8.8 %","44.4 %","23.4 %","32.2 %","20.2 %","143","408","551","sa549830"
"David Hale","Braves (A+)","23","101.0",".327","1.39","16.3 %","48.6 %","35.0 %","16.5 %","8.7 %","45.6 %","21.3 %","33.1 %","29.7 %","162","573","735","9756"
"James Avery","Reds (AA)","27","139.2",".312","0.83","18.5 %","37.1 %","44.4 %","20.4 %","8.7 %","46.7 %","26.6 %","26.8 %","8.7 %","884","1325","2209","sa294384"
"Kyle Allen","Mets (A+)","21","106.0",".346","1.89","15.1 %","55.6 %","29.3 %","12.6 %","8.7 %","47.2 %","22.9 %","29.8 %","18.5 %","328","644","972","sa455154"
"Eric Jokisch","- - -","21","134.0",".288","1.11","16.5 %","43.9 %","39.6 %","21.5 %","8.7 %","44.3 %","23.8 %","32.0 %","23.6 %","275","838","1113","11157"
"Chris George","Orioles (AAA)","31","130.2",".312","1.21","22.2 %","42.7 %","35.1 %","23.5 %","8.7 %","46.7 %","22.8 %","30.6 %","7.0 %","822","1333","2155","601"
"Ken Roberts","Rockies (A-)","23","38.2",".245","2.70","12.4 %","63.9 %","23.7 %","8.7 %","8.7 %","44.0 %","21.0 %","35.0 %","32.7 %","32","219","251","10938"
"Aaron Barrett","Nationals (A-)","23","26.2",".233","1.26","14.8 %","47.5 %","37.7 %","21.7 %","8.7 %","37.1 %","32.3 %","30.7 %","37.3 %","82","165","247","11243"
"Jensen Lewis","Indians (AAA)","27","28.0",".383","0.46","30.2 %","21.9 %","47.9 %","28.3 %","8.7 %","34.7 %","36.7 %","28.6 %","10.0 %","184","288","472","3384"
"Josh Wall","Dodgers (AA)","24","68.2",".320","1.51","15.2 %","51.0 %","33.8 %","20.3 %","8.7 %","46.2 %","22.2 %","31.6 %","10.0 %","405","670","1075","4436"
"Dusty Hughes","Twins (AAA)","29","56.2",".325","0.68","22.7 %","31.3 %","46.0 %","20.3 %","8.7 %","39.9 %","28.5 %","31.7 %","15.1 %","375","666","1041","6164"
"Jarrett Grube","- - -","29","144.0",".283","1.14","17.1 %","44.1 %","38.8 %","19.9 %","8.7 %","49.8 %","22.4 %","27.8 %","11.0 %","863","1377","2240","7553"
"Wilfredo Boscan","- - -","21","141.0",".326","1.24","14.3 %","47.5 %","38.2 %","24.5 %","8.7 %","48.3 %","21.6 %","30.1 %","17.7 %","294","900","1194","7655"
"Jeff Lyman","- - -","24","47.1",".294","0.68","20.0 %","32.4 %","47.6 %","34.8 %","8.7 %","35.6 %","28.9 %","35.6 %","11.8 %","248","387","635","sa290183"
"Matt Rusch","Red Sox (AA)","28","21.1",".382","1.39","20.3 %","46.4 %","33.3 %","17.4 %","8.7 %","45.7 %","22.9 %","31.4 %","15.5 %","75","203","278","sa295974"
"Reid Kelly","White Sox (A)","24","19.1",".306","0.87","10.4 %","41.7 %","47.9 %","17.4 %","8.7 %","45.1 %","27.5 %","27.5 %","36.1 %","37","121","158","sa326429"
"Ryan Acosta","- - -","22","56.2",".315","1.23","14.4 %","47.2 %","38.3 %","24.6 %","8.7 %","51.3 %","20.3 %","28.3 %","18.9 %","127","323","450","sa390653"
"Robinson Lopez","Cubs (A)","20","69.0",".303","1.21","12.5 %","47.8 %","39.7 %","23.9 %","8.7 %","48.8 %","18.3 %","32.9 %","14.8 %","153","355","508","sa503963"
"Braulio Lara","Rays (A)","22","120.1",".316","1.40","17.4 %","48.2 %","34.4 %","16.5 %","8.7 %","42.3 %","26.6 %","31.1 %","25.3 %","271","702","973","sa506176"
"Oscar Calderon","Mexican (AAA)","20","20.1",".324","1.70","16.2 %","52.7 %","31.1 %","26.1 %","8.7 %","43.4 %","21.1 %","35.5 %","9.4 %","117","202","319","sa541707"
"Jose Franco","Rays (R)","20","13.2",".239","0.74","7.0 %","39.5 %","53.5 %","13.0 %","8.7 %","45.8 %","25.0 %","29.2 %","11.2 %","31","67","98","sa548005"
"Tyler Clark","- - -","22","26.1",".333","1.43","17.6 %","48.5 %","33.8 %","21.7 %","8.7 %","36.8 %","20.6 %","42.7 %","25.3 %","76","165","241","sa549584"
"Tony Dischler","- - -","22","45.0",".342","0.84","18.1 %","37.4 %","44.5 %","17.4 %","8.7 %","47.2 %","24.2 %","28.6 %","21.9 %","99","261","360","sa549659"
"Stepan Havlicek","Rays (R)","18","15.0",".347","0.96","11.8 %","43.1 %","45.1 %","26.1 %","8.7 %","60.8 %","17.7 %","21.6 %","13.5 %","34","77","111","sa559963"
"Juan Nivar","Indians (R)","18","9.0",".286","0.43","5.7 %","28.6 %","65.7 %","13.0 %","8.7 %","44.7 %","39.5 %","15.8 %","3.7 %","63","44","107","sa596960"
"Justin Gill","Astros (R)","22","21.2",".246","1.00","23.3 %","38.3 %","38.3 %","21.7 %","8.7 %","46.0 %","27.0 %","27.0 %","24.4 %","45","119","164","sa599489"
"Mason Radeke","Indians (A-)","21","43.2",".290","0.75","11.0 %","38.2 %","50.7 %","27.5 %","8.7 %","52.6 %","22.6 %","24.8 %","25.5 %","72","234","306","sa599737"
"Stew Brase","White Sox (R)","22","31.2",".311","2.43","12.2 %","62.2 %","25.6 %","17.4 %","8.7 %","34.8 %","21.7 %","43.5 %","23.6 %","57","180","237","sa599900"
"Jake Odorizzi","- - -","21","147.0",".308","0.68","14.8 %","34.5 %","50.8 %","16.8 %","8.7 %","37.8 %","24.2 %","38.0 %","20.9 %","535","1221","1756","6397"
"Andrew Kown","Giants (AAA)","28","136.2",".300","0.92","20.3 %","38.3 %","41.4 %","17.9 %","8.7 %","41.6 %","25.5 %","32.9 %","7.7 %","887","1427","2314","sa254314"
"Marco Quevedo","Mexican (AAA)","24","102.0",".356","1.39","12.4 %","50.9 %","36.7 %","10.2 %","8.7 %","43.9 %","23.5 %","32.7 %","6.3 %","691","1094","1785","sa508101"
"Will Startup","- - -","26","58.1",".234","0.89","6.7 %","43.9 %","49.4 %","22.2 %","8.6 %","37.4 %","25.3 %","37.4 %","24.1 %","96","340","436","sa290704"
"Kenny Moreland","Orioles (A+)","25","60.2",".258","1.07","5.6 %","48.9 %","45.5 %","25.9 %","8.6 %","50.5 %","17.4 %","32.1 %","25.4 %","71","319","390","sa455687"
"Estarlin Morel","Mets (A+)","21","52.1",".244","0.79","9.4 %","40.0 %","50.6 %","9.9 %","8.6 %","61.4 %","16.6 %","22.1 %","23.8 %","73","280","353","sa506932"
"Alfredo Garcia","Mexican (AAA)","37","96.0",".314","1.12","16.4 %","44.2 %","39.4 %","30.2 %","8.6 %","41.6 %","25.2 %","33.2 %","5.9 %","605","919","1524","sa194674"
"Jeffrey Shields","Diamondbacks (A)","21","136.0",".295","1.80","14.3 %","55.1 %","30.6 %","12.9 %","8.6 %","43.7 %","22.0 %","34.3 %","21.8 %","167","727","894","sa548358"
"Willie Eyre","- - -","32","65.1",".298","1.83","16.3 %","54.1 %","29.6 %","17.2 %","8.6 %","42.2 %","27.0 %","30.9 %","8.9 %","406","636","1042","2078"
"Scott Munter","- - -","31","62.1",".350","1.67","13.9 %","53.9 %","32.2 %","25.9 %","8.6 %","38.5 %","22.5 %","39.0 %","8.3 %","457","695","1152","3470"
"Gregory Infante","- - -","23","63.2",".281","1.62","17.8 %","50.8 %","31.4 %","12.1 %","8.6 %","38.4 %","26.3 %","35.3 %","9.0 %","417","640","1057","9119"
"Aaron King","- - -","22","35.1",".244","0.29","14.8 %","19.3 %","65.9 %","31.0 %","8.6 %","47.8 %","24.4 %","27.8 %","22.8 %","184","232","416","sa454767"
"Dan Remenowsky","- - -","25","67.1",".286","1.28","22.4 %","43.5 %","34.1 %","22.4 %","8.6 %","37.7 %","27.4 %","34.9 %","9.3 %","391","738","1129","sa461018"
"Baudel Zambrano","Mexican (AAA)","28","91.2",".328","1.37","13.8 %","49.8 %","36.4 %","13.8 %","8.6 %","44.7 %","22.7 %","32.6 %","4.4 %","710","936","1646","sa509259"
"Alejandro Soto","Mexican (AAA)","25","45.2",".335","1.28","20.0 %","44.8 %","35.2 %","22.4 %","8.6 %","45.0 %","25.2 %","29.8 %","5.2 %","327","489","816","sa509749"
"D.J. Ferguson","- - -","23","58.1",".315","1.79","18.2 %","52.5 %","29.3 %","13.8 %","8.6 %","45.9 %","23.0 %","31.1 %","20.5 %","101","304","405","sa550056"
"Luis Moreno","Rangers (R)","19","36.1",".306","0.95","8.9 %","44.4 %","46.8 %","19.0 %","8.6 %","48.4 %","25.4 %","26.2 %","14.8 %","51","172","223","sa550681"
"P.J. Walters","- - -","26","132.1",".338","1.13","20.9 %","41.9 %","37.2 %","21.2 %","8.6 %","46.0 %","25.2 %","28.8 %","7.8 %","894","1390","2284","9557"
"Dallas Beeler","- - -","22","95.0",".313","1.88","9.5 %","59.1 %","31.4 %","11.8 %","8.6 %","39.7 %","27.2 %","33.0 %","13.9 %","263","687","950","11471"
"Raul Valdes","- - -","33","63.2",".328","0.67","14.4 %","34.3 %","51.4 %","19.4 %","8.6 %","40.5 %","30.3 %","29.2 %","10.5 %","339","665","1004","1953"
"Nate Reed","- - -","23","82.0",".328","1.28","15.2 %","47.6 %","37.2 %","21.5 %","8.6 %","46.2 %","21.2 %","32.6 %","27.3 %","156","485","641","sa502048"
"Hector Santiago","- - -","23","127.1",".286","1.27","16.4 %","46.8 %","36.8 %","16.4 %","8.6 %","40.4 %","27.7 %","31.9 %","15.1 %","585","1131","1716","4026"
"Rich Rundles","Cardinals (AAA)","30","30.0",".259","1.03","7.8 %","46.8 %","45.5 %","14.3 %","8.6 %","50.0 %","27.4 %","22.6 %","10.8 %","204","304","508","2760"
"Drake Britton","Red Sox (A+)","22","97.2",".335","0.95","8.4 %","44.6 %","47.0 %","17.1 %","8.6 %","51.5 %","20.5 %","28.0 %","23.6 %","262","584","846","2868"
"Duane Below","Tigers (AAA)","25","115.0",".260","1.01","16.9 %","41.7 %","41.4 %","19.3 %","8.6 %","43.4 %","24.4 %","32.2 %","8.3 %","619","1135","1754","3124"
"Jerry Blevins","Athletics (AAA)","27","29.2",".293","0.71","20.0 %","33.3 %","46.7 %","28.6 %","8.6 %","53.3 %","14.3 %","32.5 %","9.5 %","173","299","472","7841"
"Jose Nunez","- - -","36","22.1",".381","1.00","16.7 %","41.7 %","41.7 %","22.9 %","8.6 %","55.8 %","20.9 %","23.3 %","9.4 %","154","238","392","sa185553"
"Matt Curtis","Indians (R)","22","28.0",".259","1.09","11.0 %","46.3 %","42.7 %","28.6 %","8.6 %","40.5 %","22.6 %","36.9 %","23.1 %","46","149","195","sa206111"
"Brendan Wise","- - -","25","63.2",".323","3.54","17.6 %","64.2 %","18.1 %","31.4 %","8.6 %","46.7 %","22.6 %","30.7 %","7.4 %","368","584","952","sa291553"
"Mike Watt","- - -","22","129.1",".354","1.39","15.0 %","49.4 %","35.6 %","14.3 %","8.6 %","43.4 %","24.5 %","32.1 %","27.9 %","237","809","1046","sa390349"
"Josh Poytress","Pirates (A-)","20","33.2",".298","1.23","20.4 %","43.9 %","35.7 %","17.1 %","8.6 %","51.4 %","18.1 %","30.5 %","31.4 %","46","196","242","sa455323"
"Chris Balcom-Miller","- - -","22","117.0",".358","2.83","19.5 %","59.5 %","21.0 %","17.1 %","8.6 %","56.3 %","24.2 %","19.5 %","20.2 %","417","893","1310","sa501527"
"Danilo Alvarez","- - -","21","75.1",".311","1.70","18.9 %","51.1 %","30.0 %","17.1 %","8.6 %","43.5 %","21.5 %","35.0 %","25.0 %","134","430","564","sa503480"
"Brayan Almonte","- - -","19","23.0",".333","0.80","19.2 %","35.9 %","44.9 %","25.7 %","8.6 %","42.0 %","30.9 %","27.2 %","11.2 %","142","134","276","sa548062"
"Rafael Homblert","Indians (R)","19","42.2",".318","1.83","18.2 %","52.9 %","28.9 %","22.9 %","8.6 %","40.6 %","24.8 %","34.6 %","23.3 %","95","235","330","sa550517"
"Alexander Martinez","Astros (R)","18","27.0",".337","1.26","14.1 %","47.8 %","38.0 %","20.0 %","8.6 %","47.6 %","32.0 %","20.4 %","19.4 %","71","156","227","sa551333"
"Kevin Vance","White Sox (R)","20","35.2",".452","1.11","19.6 %","42.4 %","38.0 %","11.4 %","8.6 %","50.0 %","19.8 %","30.2 %","39.1 %","50","272","322","sa577745"
"Hector Perez","Cubs (R)","18","35.0",".353","1.43","16.7 %","49.0 %","34.3 %","28.6 %","8.6 %","51.0 %","19.2 %","29.8 %","30.1 %","76","203","279","sa598181"
"Myles Duvall","Blue Jays (R)","22","25.0",".375","0.91","15.2 %","40.5 %","44.3 %","25.7 %","8.6 %","51.8 %","26.5 %","21.7 %","31.6 %","47","159","206","sa599556"
"Joe Dvorsky","White Sox (R)","22","27.2",".236","0.77","11.4 %","38.6 %","50.0 %","22.9 %","8.6 %","57.3 %","16.0 %","26.7 %","31.0 %","53","179","232","sa599560"
"Curtis Partch","- - -","24","160.2",".365","1.32","14.0 %","48.9 %","37.1 %","17.1 %","8.5 %","45.9 %","23.8 %","30.3 %","19.6 %","370","1133","1503","1333"
"Hector Neris","- - -","22","59.0",".295","0.59","13.3 %","32.0 %","54.7 %","26.8 %","8.5 %","36.4 %","29.2 %","34.4 %","37.5 %","80","382","462","11804"
"Felipe Rivero","Rays (R)","19","60.1",".318","0.82","16.8 %","37.4 %","45.8 %","20.7 %","8.5 %","30.1 %","28.5 %","41.4 %","32.0 %","65","366","431","12076"
"David Martinez","Astros (A)","23","66.2",".310","1.17","18.3 %","44.0 %","37.6 %","18.3 %","8.5 %","42.5 %","25.3 %","32.2 %","23.8 %","86","373","459","8893"
"Joey Newby","- - -","29","73.0",".335","1.15","23.1 %","41.0 %","35.8 %","26.8 %","8.5 %","46.3 %","25.4 %","28.3 %","7.4 %","512","764","1276","sa262134"
"Graham Hicks","- - -","21","61.0",".295","0.90","10.3 %","42.5 %","47.1 %","19.5 %","8.5 %","41.1 %","21.1 %","37.8 %","21.0 %","115","319","434","sa454521"
"Brandon Henderson","Rays (R)","19","58.2",".312","1.05","8.7 %","46.7 %","44.6 %","23.2 %","8.5 %","55.7 %","23.4 %","20.8 %","22.8 %","72","331","403","sa549182"
"Brandon Cumpton","- - -","22","133.1",".290","1.46","16.0 %","49.9 %","34.1 %","18.4 %","8.5 %","45.0 %","21.9 %","33.1 %","26.6 %","170","715","885","11366"
"Harold Mozingo","- - -","26","34.1",".355","0.83","21.1 %","35.8 %","43.1 %","14.9 %","8.5 %","44.1 %","25.2 %","30.6 %","17.2 %","130","282","412","sa326758"
"Jason Stoffel","- - -","22","47.2",".340","1.49","16.4 %","50.0 %","33.6 %","14.9 %","8.5 %","40.7 %","26.2 %","33.1 %","12.4 %","284","457","741","sa501226"
"Jeff Ames","Rays (R)","20","30.1",".424","0.51","17.4 %","27.9 %","54.7 %","14.9 %","8.5 %","42.5 %","24.1 %","33.3 %","40.3 %","30","211","241","sa503692"
"Spencer Arroyo","White Sox (A)","22","170.1",".320","1.12","15.3 %","44.8 %","39.9 %","17.0 %","8.5 %","42.9 %","26.8 %","30.3 %","28.5 %","199","954","1153","sa454994"
"Justin Smith","Cardinals (A+)","23","91.1",".348","1.06","22.1 %","40.0 %","37.9 %","16.0 %","8.5 %","41.8 %","28.6 %","29.6 %","29.6 %","201","538","739","sa503149"
"Akeel Morris","Mets (R)","18","51.1",".210","0.78","10.3 %","39.3 %","50.4 %","28.8 %","8.5 %","37.7 %","24.6 %","37.7 %","31.6 %","175","316","491","12185"
"Dontrelle Willis","Reds (AAA)","29","75.1",".304","1.93","19.5 %","53.0 %","27.4 %","23.7 %","8.5 %","40.1 %","22.1 %","37.8 %","9.4 %","422","744","1166","1703"
"Kyle Lobstein","- - -","21","132.1",".290","0.90","17.2 %","39.3 %","43.5 %","15.8 %","8.5 %","47.2 %","25.8 %","27.0 %","18.0 %","226","768","994","9178"
"Ben Snyder","Rangers (AA)","25","118.2",".281","0.77","18.2 %","35.7 %","46.1 %","24.9 %","8.5 %","44.2 %","25.8 %","30.1 %","7.8 %","638","1140","1778","sa326705"
"Tyree Hayes","- - -","22","46.2",".356","1.10","15.1 %","44.5 %","40.4 %","11.9 %","8.5 %","49.0 %","24.8 %","26.1 %","27.4 %","95","278","373","sa326873"
"Jason Chowning","Astros (A)","23","58.2",".291","1.10","21.5 %","41.1 %","37.3 %","20.3 %","8.5 %","49.1 %","20.9 %","30.1 %","32.8 %","108","350","458","sa526255"
"Greg Nappo","- - -","22","55.0",".287","0.93","20.8 %","38.2 %","41.0 %","20.3 %","8.5 %","42.5 %","24.7 %","32.9 %","34.6 %","58","329","387","sa599112"
"B.J. Rosenberg","Phillies (AA)","25","109.1",".328","1.12","11.6 %","46.6 %","41.8 %","23.1 %","8.5 %","38.9 %","23.4 %","37.7 %","27.7 %","217","680","897","7183"
"Tyler Robertson","Twins (AA)","23","89.2",".314","1.85","19.2 %","52.4 %","28.4 %","12.7 %","8.5 %","49.1 %","24.0 %","27.0 %","28.9 %","190","579","769","3223"
"Michael Kirkman","Rangers (AAA)","24","73.0",".388","1.34","21.0 %","45.2 %","33.8 %","18.3 %","8.5 %","41.6 %","22.4 %","36.0 %","10.5 %","554","799","1353","9877"
"Scott Gracey","- - -","24","76.1",".264","1.46","16.3 %","49.8 %","34.0 %","22.5 %","8.5 %","40.3 %","25.8 %","33.9 %","29.3 %","97","429","526","sa454894"
"Michael Antonini","Dodgers (AA)","25","148.0",".313","0.56","22.9 %","27.5 %","49.6 %","23.1 %","8.4 %","39.1 %","27.1 %","33.8 %","9.5 %","910","1584","2494","sa389223"
"Trevor Feeney","- - -","25","160.1",".326","0.80","16.8 %","36.9 %","46.3 %","18.1 %","8.4 %","47.5 %","24.0 %","28.5 %","25.5 %","200","896","1096","sa455320"
"A.J. Griffin","- - -","23","160.2",".288","0.90","13.5 %","40.9 %","45.6 %","26.2 %","8.4 %","43.1 %","25.1 %","31.8 %","26.1 %","348","1138","1486","11132"
