"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Chris Armstrong","Twins (A)","22","10.0",".546","1.55","33.3 %","40.5 %","26.2 %","18.2 %","9.1 %","33.3 %","28.9 %","37.8 %","15.1 %","51","75","126","sa327811"
"J.D. Reichenbach","Indians (A-)","22","37.1",".264","1.97","8.4 %","60.7 %","30.8 %","24.2 %","9.1 %","45.5 %","21.4 %","33.0 %","20.9 %","77","201","278","sa328119"
"Kevin Chavez","- - -","21","17.2",".418","1.05","21.1 %","40.4 %","38.6 %","18.2 %","9.1 %","43.9 %","28.1 %","28.1 %","24.5 %","47","108","155","sa389447"
"Jacob Smith","Orioles (A)","24","33.2",".357","1.58","24.1 %","46.4 %","29.5 %","18.2 %","9.1 %","39.1 %","21.7 %","39.1 %","25.5 %","51","184","235","sa393236"
"Curtis Petersen","Marlins (A)","20","98.1",".285","1.24","16.4 %","46.3 %","37.3 %","19.8 %","9.1 %","44.0 %","22.8 %","33.2 %","17.3 %","307","509","816","sa454518"
"Tommy Rafferty","Rays (A+)","25","21.0",".148","1.14","14.5 %","45.5 %","40.0 %","36.4 %","9.1 %","48.2 %","23.2 %","28.6 %","26.9 %","86","195","275","sa454757"
"Sam Elam","- - -","23","22.0",".273","1.05","11.8 %","45.1 %","43.1 %","13.6 %","9.1 %","30.4 %","21.4 %","48.2 %","22.6 %","135","131","266","sa455026"
"Mike McGuire","Phillies (A)","24","30.1",".309","2.18","10.3 %","61.5 %","28.2 %","18.2 %","9.1 %","43.9 %","23.2 %","32.9 %","35.1 %","36","192","228","sa455071"
"Charle Rosario","Red Sox (A-)","21","55.1",".324","1.55","16.2 %","50.9 %","32.9 %","21.8 %","9.1 %","49.4 %","18.8 %","31.8 %","26.4 %","84","332","416","sa455794"
"Francisco Rivero","Brewers (R)","19","23.0",".361","1.82","12.7 %","56.3 %","31.0 %","13.6 %","9.1 %","47.3 %","23.0 %","29.7 %","28.1 %","29","135","164","sa462401"
"Thomas Keeling","Brewers (R)","22","7.2",".333","1.00","0.0 %","50.0 %","50.0 %","18.2 %","9.1 %","40.9 %","45.5 %","13.6 %","9.0 %","99","45","144","sa502053"
"Siulman Lebron","- - -","23","43.0",".360","1.13","12.7 %","46.3 %","41.0 %","10.9 %","9.1 %","46.4 %","27.9 %","25.7 %","30.4 %","44","275","319","sa502531"
"Jake Wilson","White Sox (R)","22","32.1",".318","0.58","22.4 %","28.4 %","49.3 %","21.2 %","9.1 %","34.8 %","26.1 %","39.1 %","36.9 %","52","222","274","sa502762"
"Claudio Bavera","Royals (R)","23","32.0",".324","2.95","11.2 %","66.3 %","22.4 %","13.6 %","9.1 %","45.6 %","20.4 %","34.0 %","25.1 %","34","181","215","sa502778"
"Clinton McKinney","Rockies (R)","23","15.2",".302","2.09","15.0 %","57.5 %","27.5 %","18.2 %","9.1 %","28.9 %","26.7 %","44.4 %","33.9 %","22","93","115","sa503724"
"Yorfrank Lopez","Tigers (R)","19","41.2",".304","0.71","29.3 %","29.3 %","41.4 %","25.5 %","9.1 %","31.7 %","31.7 %","36.7 %","24.0 %","70","222","292","sa505044"
"Enrique Rosario","Mariners (R)","19","29.0",".370","0.91","20.3 %","38.0 %","41.8 %","27.3 %","9.1 %","47.6 %","33.3 %","19.1 %","34.1 %","77","196","273","sa506633"
"Guillermo Carrillo","Mexican (AAA)","26","49.2",".269","1.56","15.6 %","51.5 %","32.9 %","27.3 %","9.1 %","48.0 %","16.6 %","35.4 %","5.4 %","296","448","744","sa508205"
"Alexander Espiritu","Orioles (R)","19","5.0",".235","0.45","11.1 %","27.8 %","61.1 %","36.4 %","9.1 %","44.4 %","11.1 %","44.4 %","1.4 %","53","21","74","sa508250"
"Hector Chavarria","- - -","29","38.1",".271","0.76","11.5 %","38.2 %","50.4 %","25.8 %","9.1 %","53.7 %","23.1 %","23.1 %","5.6 %","232","356","588","sa509265"
"Luis Angel Daniel","- - -","25","44.0",".276","0.89","17.8 %","38.8 %","43.4 %","19.7 %","9.1 %","43.3 %","20.4 %","36.3 %","7.1 %","276","454","730","sa509419"
"Yadel Marti","Mexican (AAA)","30","43.0",".329","3.86","22.5 %","61.6 %","15.9 %","4.5 %","9.1 %","55.3 %","23.4 %","21.3 %","11.5 %","244","397","641","sa529941"
"Brandon Henderson","Rays (R)","18","22.2",".229","0.95","14.0 %","42.0 %","44.0 %","4.5 %","9.1 %","38.0 %","24.0 %","38.0 %","37.7 %","20","139","159","sa549182"
"Aaron Sookee","Angels (R)","19","31.1",".272","1.39","10.2 %","52.3 %","37.5 %","21.2 %","9.1 %","50.5 %","20.0 %","29.5 %","22.6 %","61","178","239","sa549617"
"Alex Jones","- - -","23","23.2",".320","2.64","16.7 %","60.4 %","22.9 %","36.4 %","9.1 %","40.0 %","24.0 %","36.0 %","33.6 %","88","162","250","sa549766"
"Seth Fowler","- - -","23","23.0",".361","0.97","19.8 %","39.5 %","40.7 %","21.2 %","9.1 %","45.4 %","25.6 %","29.1 %","20.5 %","61","144","205","sa549899"
"Everado Arvizu","Mexican (AAA)","22","7.1",".381","0.64","18.2 %","31.8 %","50.0 %","9.1 %","9.1 %","36.4 %","36.4 %","27.3 %","5.9 %","57","79","136","sa550238"
"Cory Ast","- - -","22","23.2",".312","1.14","20.3 %","42.4 %","37.3 %","18.2 %","9.1 %","48.4 %","29.0 %","22.6 %","34.4 %","35","154","189","sa552528"
"Wilfredo Boscan","Rangers (A+)","20","163.2",".335","1.37","12.6 %","50.5 %","36.9 %","16.0 %","9.0 %","45.9 %","22.0 %","32.1 %","27.2 %","191","942","1133","7655"
"Glen Perkins","Twins (AAA)","27","124.0",".352","1.19","18.3 %","44.3 %","37.3 %","25.8 %","9.0 %","37.3 %","25.6 %","37.1 %","8.6 %","683","1377","2060","8041"
"Bryan Augenstein","- - -","23","129.0",".372","1.35","20.8 %","45.4 %","33.7 %","19.4 %","9.0 %","45.2 %","28.0 %","26.8 %","10.2 %","755","1428","2183","936"
"Andrew Baldwin","Mariners (AAA)","27","117.2",".317","1.08","21.1 %","40.9 %","38.0 %","24.3 %","9.0 %","42.5 %","25.3 %","32.3 %","9.6 %","597","1107","1704","sa253988"
"Pete Ruiz","Red Sox (A)","22","124.2",".332","1.55","15.5 %","51.4 %","33.2 %","13.1 %","9.0 %","43.5 %","22.5 %","33.9 %","26.4 %","114","723","837","sa455120"
"T.J. McFarland","- - -","21","130.2",".295","2.12","14.4 %","58.2 %","27.5 %","16.2 %","9.0 %","51.1 %","19.0 %","29.9 %","28.7 %","219","745","964","3237"
"Garrett Richards","- - -","22","143.0",".313","1.92","14.1 %","56.5 %","29.4 %","9.9 %","9.0 %","47.2 %","24.5 %","28.3 %","34.0 %","196","857","1053","9784"
"Rudy Gonzalez","Mexican (AAA)","28","110.1",".328","1.51","24.0 %","45.8 %","30.2 %","21.6 %","9.0 %","47.6 %","23.4 %","29.0 %","6.8 %","762","1067","1829","sa202758"
"L.J. Gagnier","- - -","25","155.2",".272","0.77","16.6 %","36.2 %","47.2 %","23.9 %","9.0 %","49.6 %","24.6 %","25.8 %","11.6 %","779","1449","2228","sa327100"
"Brad Gemberling","- - -","23","98.0",".356","1.63","13.5 %","53.6 %","32.9 %","13.0 %","9.0 %","51.6 %","25.5 %","22.9 %","28.3 %","234","603","837","sa502160"
"Cesar Castillo","Mexican (AAA)","19","66.0",".297","1.00","13.8 %","43.1 %","43.1 %","23.0 %","9.0 %","43.5 %","25.3 %","31.2 %","6.1 %","345","588","933","sa541955"
"Euris Quezada","Astros (R)","21","63.1",".341","1.00","18.3 %","40.8 %","40.8 %","23.6 %","9.0 %","47.7 %","25.0 %","27.3 %","16.2 %","75","352","427","sa503958"
"Adrian C. Ramirez","Mexican (AAA)","22","79.0",".302","1.13","22.1 %","41.4 %","36.5 %","30.3 %","9.0 %","52.2 %","24.7 %","23.1 %","10.1 %","428","771","1199","sa509467"
"Nick Christiani","- - -","22","68.1",".310","1.37","11.9 %","51.0 %","37.1 %","19.2 %","9.0 %","43.8 %","28.6 %","27.7 %","26.7 %","76","378","454","10332"
"Jeff Marquez","White Sox (AAA)","25","144.2",".312","1.36","21.9 %","45.0 %","33.1 %","23.1 %","9.0 %","52.0 %","21.8 %","26.2 %","8.8 %","820","1386","2206","7456"
"Oscar Bustillos","- - -","30","72.0",".346","1.72","21.2 %","49.8 %","29.0 %","25.6 %","9.0 %","49.5 %","30.3 %","20.3 %","4.2 %","549","703","1252","sa199941"
"Matt Packer","- - -","22","132.2",".291","2.76","16.8 %","61.1 %","22.2 %","16.7 %","9.0 %","46.6 %","24.5 %","28.9 %","35.1 %","122","748","870","sa502757"
"Alex Caldera","- - -","24","113.1",".312","0.94","14.0 %","41.8 %","44.2 %","18.6 %","9.0 %","39.9 %","25.0 %","35.1 %","18.3 %","360","835","1195","sa389863"
"Jason Urquidez","Diamondbacks (AAA)","27","71.2",".365","1.39","26.9 %","42.5 %","30.6 %","19.4 %","9.0 %","40.4 %","21.3 %","38.2 %","10.0 %","457","800","1257","sa294706"
"Nick Schumacher","- - -","24","66.2",".354","1.73","15.3 %","53.7 %","31.0 %","16.4 %","9.0 %","41.4 %","22.5 %","36.1 %","20.0 %","156","394","550","sa455289"
"Arismendy Ozoria","- - -","19","67.1",".294","1.34","16.9 %","47.6 %","35.4 %","28.4 %","9.0 %","44.0 %","20.7 %","35.2 %","21.2 %","131","379","510","sa506958"
"Daniel Taylor","- - -","22","147.2",".345","1.14","14.2 %","45.7 %","40.2 %","16.8 %","8.9 %","41.8 %","26.4 %","31.8 %","27.4 %","167","905","1072","sa502043"
"Scott Maine","- - -","25","57.1",".265","1.27","14.2 %","48.0 %","37.8 %","23.2 %","8.9 %","47.7 %","25.8 %","26.5 %","10.4 %","375","584","959","885"
"Juan Cerros","- - -","33","41.2",".324","1.00","20.0 %","40.0 %","40.0 %","21.4 %","8.9 %","40.3 %","28.5 %","31.3 %","5.7 %","299","422","721","sa198841"
"Michael Allen","- - -","23","50.2",".350","1.23","20.4 %","43.9 %","35.7 %","16.1 %","8.9 %","47.0 %","23.2 %","29.8 %","24.1 %","123","321","444","sa302337"
"Kyle Ocampo","- - -","21","44.0",".321","0.93","19.4 %","38.8 %","41.8 %","28.6 %","8.9 %","50.0 %","21.1 %","28.9 %","28.0 %","97","267","364","sa390660"
"Marcos Perez","- - -","20","49.0",".365","1.64","6.9 %","57.9 %","35.2 %","23.2 %","8.9 %","39.1 %","23.0 %","37.9 %","27.0 %","40","297","337","sa503003"
"Alan Johnson","Rockies (AAA)","26","141.2",".368","1.38","21.8 %","45.3 %","32.9 %","17.2 %","8.9 %","43.6 %","23.5 %","32.9 %","6.6 %","819","1452","2271","917"
"Curtis Partch","- - -","23","135.0",".352","1.64","12.9 %","54.2 %","33.0 %","17.8 %","8.9 %","46.1 %","23.9 %","30.0 %","22.3 %","251","791","1042","1333"
"Victor Garate","- - -","25","46.1",".231","0.96","17.0 %","40.6 %","42.5 %","26.7 %","8.9 %","41.7 %","22.2 %","36.1 %","18.3 %","215","435","650","4036"
"Jason Gurka","Orioles (A-)","22","38.1",".250","0.67","15.7 %","33.7 %","50.6 %","26.7 %","8.9 %","32.3 %","27.1 %","40.6 %","35.0 %","90","239","329","8007"
"Josh Sullivan","- - -","25","49.1",".315","1.98","13.5 %","57.4 %","29.0 %","8.9 %","8.9 %","47.9 %","22.1 %","30.1 %","23.7 %","123","282","405","sa291408"
"Dylan Owen","- - -","23","126.2",".307","0.79","15.9 %","37.1 %","47.0 %","22.2 %","8.9 %","41.3 %","23.2 %","35.5 %","15.2 %","500","1015","1515","sa389225"
"Bruce Kern","Rockies (R)","22","32.2",".395","1.13","16.5 %","44.3 %","39.1 %","17.8 %","8.9 %","54.9 %","19.7 %","25.4 %","24.1 %","45","200","245","sa526391"
"Bobby LaFromboise","Mariners (A+)","24","113.2",".342","0.86","13.7 %","40.0 %","46.3 %","16.0 %","8.9 %","40.2 %","24.9 %","34.9 %","28.9 %","180","669","849","7758"
"Alberto Bastardo","- - -","26","139.1",".352","1.28","19.2 %","45.4 %","35.3 %","20.9 %","8.9 %","41.6 %","28.1 %","30.3 %","11.3 %","840","1445","2285","sa267846"
"Alex Maestri","- - -","25","76.0",".294","1.28","15.5 %","47.4 %","37.1 %","16.5 %","8.9 %","54.5 %","25.2 %","20.3 %","17.4 %","320","563","883","sa328310"
"Shawn Blackwell","Rangers (R)","19","59.1",".296","0.99","16.5 %","41.5 %","42.0 %","22.8 %","8.9 %","52.0 %","23.5 %","24.5 %","29.4 %","52","336","388","sa502147"
"Josh Romanski","- - -","23","100.1",".300","1.25","14.2 %","47.6 %","38.2 %","16.8 %","8.8 %","55.7 %","22.8 %","21.5 %","24.9 %","119","581","700","sa454528"
"Eric Fornataro","Cardinals (A)","22","140.1",".327","1.65","13.0 %","54.1 %","32.9 %","17.7 %","8.8 %","41.4 %","25.7 %","33.0 %","19.7 %","276","787","1063","7042"
"Thad Weber","- - -","25","189.2",".293","1.15","20.3 %","42.7 %","37.0 %","14.9 %","8.8 %","42.6 %","24.1 %","33.3 %","19.1 %","308","1095","1403","8036"
"Jesse Carlson","Blue Jays (AAA)","29","51.0",".321","0.97","15.7 %","41.5 %","42.8 %","14.7 %","8.8 %","38.9 %","25.3 %","35.8 %","9.6 %","286","593","879","4391"
"Brad Brach","Padres (A+)","24","65.2",".268","1.09","13.9 %","44.8 %","41.2 %","23.5 %","8.8 %","40.0 %","21.8 %","38.2 %","37.8 %","61","402","463","6627"
"Kei Igawa","Yankees (AAA)","30","77.0",".314","0.82","20.2 %","36.1 %","43.8 %","24.5 %","8.8 %","40.5 %","24.5 %","35.0 %","8.9 %","422","800","1222","7794"
"Josh Lindblom","Dodgers (AAA)","23","95.0",".399","0.88","23.0 %","36.0 %","41.1 %","23.5 %","8.8 %","41.3 %","25.7 %","33.0 %","9.5 %","624","1077","1701","7882"
"Nic Ungs","- - -","30","38.2",".285","0.51","21.4 %","26.7 %","51.9 %","19.1 %","8.8 %","40.2 %","30.7 %","29.2 %","8.3 %","205","362","567","sa200955"
"Matt Mitchell","Royals (A)","21","98.0",".323","0.87","15.9 %","39.1 %","45.0 %","18.4 %","8.8 %","45.4 %","24.6 %","30.0 %","25.2 %","246","586","832","sa389864"
"Ryan Doolittle","- - -","22","40.1",".314","2.03","11.2 %","59.5 %","29.3 %","11.8 %","8.8 %","40.2 %","18.0 %","41.8 %","30.7 %","17","240","257","sa454858"
"Kyle Farrell","Braves (R)","21","64.2",".301","1.54","15.2 %","51.5 %","33.3 %","11.8 %","8.8 %","49.8 %","20.1 %","30.1 %","27.9 %","47","355","402","sa455048"
"Kirk Wetmore","Indians (A-)","21","54.2",".323","1.03","18.3 %","41.4 %","40.2 %","20.6 %","8.8 %","50.0 %","23.6 %","26.4 %","23.0 %","142","311","453","sa501627"
"Edwin Tellez","Mexican (AAA)","18","37.2",".311","1.59","25.4 %","45.8 %","28.8 %","20.6 %","8.8 %","54.9 %","23.8 %","21.3 %","6.6 %","261","341","602","sa502244"
"Stalin Gerson","Reds (R)","21","75.2",".325","1.06","13.6 %","44.4 %","42.0 %","18.6 %","8.8 %","47.8 %","29.3 %","22.9 %","25.1 %","86","425","511","sa506277"
"Alvido Jimenez","Cubs (R)","18","28.2",".365","1.21","10.7 %","48.8 %","40.5 %","17.6 %","8.8 %","47.7 %","30.7 %","21.6 %","32.9 %","43","191","234","sa506729"
"Kevin Couture","Giants (A-)","22","38.0",".291","1.82","16.5 %","53.9 %","29.6 %","20.6 %","8.8 %","43.3 %","25.0 %","31.7 %","23.1 %","43","217","260","sa545144"
"Chase Marona","- - -","21","34.0",".297","1.15","19.8 %","42.9 %","37.4 %","32.4 %","8.8 %","55.3 %","23.4 %","21.3 %","26.4 %","78","221","299","sa549610"
"Nicholas Purdy","Blue Jays (R)","20","55.0",".290","0.76","19.5 %","34.9 %","45.6 %","26.5 %","8.8 %","45.7 %","18.5 %","35.8 %","30.8 %","81","309","390","sa549712"
"Craig Muschko","Cubs (AA)","24","143.1",".288","0.92","14.7 %","40.8 %","44.5 %","16.1 %","8.8 %","44.1 %","24.6 %","31.3 %","10.9 %","643","1327","1970","sa388841"
"Jose Cisnero","Astros (A)","21","133.0",".268","1.38","14.6 %","49.6 %","35.8 %","21.6 %","8.8 %","41.0 %","19.1 %","39.9 %","26.9 %","308","761","1069","6399"
"Ryan Chaffee","Angels (A+)","22","104.2",".341","1.07","9.5 %","46.7 %","43.8 %","10.8 %","8.8 %","46.7 %","23.8 %","29.6 %","24.9 %","221","601","822","sa454506"
"Danny Duffy","- - -","21","62.1",".301","1.28","17.2 %","46.5 %","36.3 %","19.3 %","8.8 %","48.8 %","24.4 %","26.9 %","18.7 %","252","547","799","3542"
"Troy Patton","Orioles (AAA)","24","136.0",".295","1.00","21.0 %","39.5 %","39.5 %","19.9 %","8.8 %","45.9 %","22.4 %","31.7 %","8.2 %","749","1363","2112","8368"
"Luis Marte","- - -","23","49.0",".303","0.89","15.6 %","39.8 %","44.5 %","19.3 %","8.8 %","46.4 %","27.5 %","26.1 %","31.2 %","137","312","449","8651"
"Terry Doyle","- - -","24","168.1",".281","1.36","11.8 %","50.9 %","37.3 %","14.6 %","8.8 %","48.8 %","22.5 %","28.8 %","29.9 %","228","969","1197","sa392100"
"Joe Esposito","- - -","25","43.0",".339","0.84","8.7 %","41.7 %","49.6 %","15.8 %","8.8 %","35.6 %","27.1 %","37.3 %","31.1 %","96","277","373","sa393235"
"Shooter Hunt","Twins (A+)","23","67.1",".299","1.33","17.9 %","46.9 %","35.2 %","19.3 %","8.8 %","40.2 %","26.0 %","33.7 %","21.7 %","368","408","776","sa454393"
"Melkin Laureano","- - -","24","85.0",".298","0.76","17.6 %","35.7 %","46.7 %","22.8 %","8.8 %","49.6 %","20.2 %","30.2 %","28.4 %","168","494","662","sa504203"
"Victor De Leon","Cardinals (R)","18","49.0",".256","1.11","7.0 %","48.8 %","44.2 %","21.1 %","8.8 %","45.3 %","27.0 %","27.7 %","26.3 %","119","265","384","sa548125"
"Bruce Pugh","- - -","21","109.2",".283","0.72","20.8 %","33.2 %","46.0 %","21.9 %","8.8 %","44.3 %","20.4 %","35.3 %","26.3 %","293","686","979","sa455424"
"Robert Donovan","- - -","22","130.0",".319","1.39","17.8 %","47.7 %","34.4 %","19.7 %","8.8 %","46.1 %","24.4 %","29.5 %","22.8 %","286","716","1002","sa502169"
"Heath Rollins","- - -","25","82.0",".307","1.41","22.8 %","45.2 %","32.0 %","17.5 %","8.8 %","50.8 %","28.3 %","20.9 %","9.6 %","511","762","1273","sa327135"
"Jeremy Kehrt","- - -","24","142.2",".314","1.43","16.7 %","48.9 %","34.3 %","14.4 %","8.8 %","50.2 %","24.2 %","25.6 %","22.6 %","244","775","1019","sa455400"
"Jeremiah Bayer","Red Sox (A)","24","98.1",".312","2.25","11.9 %","61.0 %","27.1 %","16.3 %","8.8 %","54.1 %","20.2 %","25.7 %","29.7 %","142","575","717","sa502702"
"Everett Teaford","- - -","26","103.2",".325","1.18","19.1 %","43.9 %","37.1 %","24.3 %","8.7 %","41.1 %","26.7 %","32.3 %","9.8 %","601","1152","1753","3732"
"Steven Register","Blue Jays (AAA)","27","82.0",".318","1.10","20.6 %","41.5 %","37.9 %","16.5 %","8.7 %","43.4 %","27.8 %","28.8 %","10.1 %","514","868","1382","7463"
"Luis Perez","- - -","25","160.0",".317","2.32","17.9 %","57.4 %","24.8 %","12.7 %","8.7 %","43.6 %","27.4 %","29.0 %","11.3 %","813","1247","2060","6389"
"James Avery","- - -","26","111.1",".296","1.32","18.7 %","46.2 %","35.1 %","15.9 %","8.7 %","53.1 %","21.3 %","25.6 %","14.8 %","407","772","1179","sa294384"
"Carlos Torres","White Sox (AAA)","27","160.1",".256","1.36","18.8 %","46.8 %","34.5 %","21.5 %","8.7 %","43.8 %","24.1 %","32.1 %","9.0 %","939","1540","2479","7624"
"Brian Mazone","Phillies (AAA)","33","165.0",".288","0.88","23.8 %","35.7 %","40.5 %","30.3 %","8.7 %","45.4 %","25.9 %","28.7 %","6.5 %","842","1627","2469","sa209900"
"Chad Bell","- - -","21","104.2",".266","1.71","12.3 %","55.3 %","32.4 %","15.2 %","8.7 %","38.1 %","27.4 %","34.5 %","26.3 %","152","608","760","10297"
"Jake Dunning","Giants (A-)","21","36.2",".311","2.17","18.9 %","55.6 %","25.6 %","4.3 %","8.7 %","38.7 %","22.6 %","38.7 %","38.3 %","41","236","277","10803"
"John Koronka","- - -","29","37.2",".339","1.17","16.0 %","45.4 %","38.7 %","23.9 %","8.7 %","45.2 %","27.4 %","27.4 %","8.7 %","283","404","687","2130"
"Angel Castro","Mexican (AAA)","27","30.2",".276","2.30","11.6 %","61.6 %","26.7 %","17.4 %","8.7 %","46.6 %","15.9 %","37.5 %","8.1 %","194","288","482","3243"
"Daniel Herrera","Reds (AAA)","25","37.2",".279","2.57","21.9 %","56.2 %","21.9 %","13.0 %","8.7 %","56.1 %","29.0 %","15.0 %","11.8 %","213","378","591","4552"
"C.C. Lee","Indians (AA)","23","72.2",".285","1.29","15.5 %","47.6 %","36.9 %","23.2 %","8.7 %","39.6 %","24.0 %","36.5 %","31.6 %","112","445","557","5177"
"Joe Ortiz","- - -","19","44.1",".301","2.57","18.0 %","59.0 %","23.0 %","21.7 %","8.7 %","38.7 %","27.4 %","34.0 %","48.0 %","41","305","346","7955"
"Stephen Marek","- - -","26","63.1",".273","1.52","22.7 %","46.7 %","30.7 %","17.4 %","8.7 %","37.3 %","21.6 %","41.2 %","10.1 %","338","683","1021","sa288780"
"Jason Ray","Athletics (AA)","25","34.2",".277","1.09","20.7 %","41.3 %","38.0 %","17.4 %","8.7 %","45.5 %","21.1 %","33.3 %","10.4 %","244","342","586","sa291703"
"Anthony Carter","White Sox (AA)","24","57.1",".272","0.72","21.7 %","32.9 %","45.4 %","17.4 %","8.7 %","37.2 %","24.4 %","38.5 %","11.0 %","317","639","956","sa302341"
"Michael Bowman","Brewers (AA)","23","131.1",".324","1.19","15.0 %","46.1 %","38.9 %","14.3 %","8.7 %","43.4 %","23.5 %","33.1 %","10.3 %","789","1333","2122","sa454857"
"Jeremy Johnson","Indians (A)","23","45.0",".341","3.65","17.1 %","65.1 %","17.8 %","21.7 %","8.7 %","33.8 %","25.0 %","41.2 %","21.8 %","54","272","326","sa501731"
"Kevin Landry","Orioles (A)","22","25.0",".329","1.83","12.2 %","56.8 %","31.1 %","26.1 %","8.7 %","39.7 %","12.8 %","47.4 %","25.6 %","31","141","172","sa501994"
"Edward Concepcion","Giants (A-)","21","63.1",".307","1.38","11.4 %","51.4 %","37.3 %","21.7 %","8.7 %","40.6 %","20.8 %","38.5 %","18.9 %","213","376","589","sa502851"
"Jordan Conley","- - -","23","31.1",".222","1.52","18.3 %","49.3 %","32.4 %","26.1 %","8.7 %","54.1 %","12.2 %","33.8 %","42.2 %","59","197","256","sa504810"
"Jose Rosario","Cubs (R)","19","27.1",".372","1.78","15.8 %","53.9 %","30.3 %","21.7 %","8.7 %","31.7 %","21.5 %","46.8 %","31.6 %","66","181","247","sa506730"
"Josh Bowman","- - -","21","22.2",".360","1.48","16.2 %","50.0 %","33.8 %","8.7 %","8.7 %","42.9 %","24.7 %","32.5 %","32.8 %","27","153","180","sa548477"
"Roberto Canache","Cardinals (R)","20","22.1",".224","1.35","19.4 %","46.3 %","34.3 %","26.1 %","8.7 %","40.6 %","29.0 %","30.4 %","21.7 %","31","98","129","sa548584"
"Travis Blankenship","Astros (A-)","22","30.2",".256","1.70","20.5 %","50.0 %","29.5 %","13.0 %","8.7 %","36.8 %","25.3 %","37.9 %","24.5 %","80","161","241","sa549300"
"Tyler Norwood","Padres (R)","19","31.2",".327","2.83","12.0 %","65.0 %","23.0 %","13.0 %","8.7 %","50.5 %","25.2 %","24.3 %","13.6 %","73","184","257","sa549437"
"Yimy Rodriguez","Dodgers (R)","22","20.2",".277","1.35","14.3 %","49.2 %","36.5 %","17.4 %","8.7 %","46.3 %","22.4 %","31.3 %","23.0 %","18","104","122","sa549776"
"Clayton Ehlert","Indians (A-)","22","33.0",".345","1.91","17.3 %","54.3 %","28.4 %","17.4 %","8.7 %","40.7 %","12.8 %","46.5 %","35.3 %","53","213","266","sa550227"
"Chris Enourato","Blue Jays (R)","22","18.0",".362","1.22","13.6 %","47.5 %","39.0 %","8.7 %","8.7 %","41.7 %","26.7 %","31.7 %","23.5 %","37","112","149","sa550345"
"Chris Withrow","Dodgers (AA)","21","129.2",".340","0.99","22.9 %","38.4 %","38.7 %","16.7 %","8.7 %","43.9 %","26.6 %","29.5 %","9.3 %","868","1448","2316","7161"
"Taylor Stanton","Mariners (A)","22","138.0",".333","1.37","16.6 %","48.2 %","35.1 %","12.0 %","8.7 %","45.2 %","24.9 %","29.9 %","24.9 %","165","780","945","sa455503"
"Josh Walter","Dodgers (A+)","25","95.2",".338","0.74","10.9 %","37.9 %","51.2 %","20.0 %","8.7 %","47.2 %","23.4 %","29.4 %","23.3 %","286","567","853","sa456844"
