"Name","Team","Age","IP","BABIP","GB/FB","LD%","GB%","FB%","IFFB%","HR/FB","Pull%","Cent%","Oppo%","SwStr%","Balls","Strikes","Pitches","playerid"
"Chuck Tiffany","Rays (A+)","23","41.2",".248","0.66","16.5 %","33.1 %","50.4 %","13.1 %","4.9 %","51.6 %","20.2 %","28.2 %","18.8 %","149","288","437","sa244393"
"Edward Rodriguez","- - -","23","60.1",".345","1.80","15.8 %","54.2 %","30.0 %","13.1 %","4.9 %","47.4 %","27.0 %","25.6 %","14.3 %","137","311","448","sa254796"
"Radaulin Vargas","Astros (R)","19","58.2",".323","1.11","14.0 %","45.3 %","40.7 %","19.7 %","4.9 %","49.7 %","30.2 %","20.1 %","35.5 %","90","350","440","sa3000796"
"Silio Familia","- - -","18","45.0",".271","0.56","13.6 %","30.9 %","55.5 %","24.6 %","4.9 %","38.1 %","24.6 %","37.3 %","29.2 %","109","275","384","sa3000865"
"Joshua Hester","Cardinals (A-)","22","48.0",".386","1.08","17.0 %","43.1 %","39.9 %","24.6 %","4.9 %","38.9 %","27.2 %","34.0 %","32.2 %","41","304","345","sa455014"
"Cole De Vries","Twins (A+)","23","135.1",".312","0.99","21.5 %","39.1 %","39.4 %","12.3 %","4.9 %","44.4 %","23.6 %","31.9 %","22.9 %","162","744","906","8201"
"Les Walrond","- - -","31","122.0",".341","1.65","21.1 %","49.1 %","29.8 %","19.6 %","4.9 %","41.7 %","26.4 %","31.9 %","10.8 %","768","1147","1915","1735"
"Jeff Lyman","- - -","21","89.1",".296","1.08","13.1 %","45.1 %","41.8 %","20.6 %","4.9 %","46.0 %","28.0 %","26.0 %","25.9 %","221","524","745","sa290183"
"Cory VanAllen","- - -","23","78.2",".311","1.00","17.7 %","41.1 %","41.1 %","34.3 %","4.9 %","42.3 %","23.1 %","34.6 %","22.4 %","88","443","531","sa326742"
"Diego Echeverria","Rays (A-)","23","64.1",".291","0.85","14.5 %","39.4 %","46.2 %","14.7 %","4.9 %","50.2 %","23.1 %","26.7 %","18.1 %","147","328","475","sa393082"
"Dayan Diaz","Astros (R)","19","48.2",".282","2.02","12.7 %","58.5 %","28.9 %","26.8 %","4.9 %","41.0 %","22.9 %","36.1 %","25.6 %","36","257","293","11543"
"Julio Manon","Orioles (AA)","35","63.2",".223","0.50","9.6 %","30.1 %","60.3 %","29.3 %","4.9 %","38.6 %","26.4 %","35.0 %","33.9 %","121","383","504","1732"
"E.J. Shanks","- - -","26","51.1",".325","2.61","20.4 %","57.5 %","22.0 %","14.6 %","4.9 %","35.1 %","22.0 %","42.9 %","13.4 %","106","252","358","sa253264"
"Freddy Figuereo","Pirates (R)","20","75.0",".355","0.96","9.7 %","44.2 %","46.1 %","21.1 %","4.9 %","42.9 %","30.7 %","26.4 %","23.6 %","24","430","454","sa3000552"
"Francisco Andrade","Rays (R)","17","28.2",".414","1.02","14.4 %","43.3 %","42.3 %","19.5 %","4.9 %","50.0 %","26.5 %","23.5 %","19.5 %","78","173","251","sa3000674"
"Marco Gonzalez","- - -","24","72.1",".244","1.21","16.2 %","45.8 %","38.0 %","20.7 %","4.9 %","38.6 %","25.0 %","36.4 %","8.6 %","368","586","954","sa329392"
"Frank Gailey","- - -","22","40.1",".213","1.02","10.8 %","45.2 %","44.1 %","26.8 %","4.9 %","55.8 %","21.1 %","23.2 %","37.8 %","44","231","275","sa389206"
"Leroy Hunt","White Sox (A)","20","46.0",".242","1.46","12.2 %","52.2 %","35.7 %","26.8 %","4.9 %","48.0 %","29.3 %","22.8 %","23.2 %","134","258","392","sa390181"
"Jonny Bravo","Cardinals (R)","21","35.0",".367","0.98","9.0 %","44.9 %","46.1 %","19.5 %","4.9 %","37.4 %","30.8 %","31.9 %","38.7 %","51","236","287","sa455018"
"Jose Taveras","Nationals (R)","20","36.2",".261","1.07","19.8 %","41.5 %","38.7 %","36.6 %","4.9 %","42.1 %","28.1 %","29.8 %","30.2 %","44","201","245","sa504199"
"Oscar Bustillos","Mexican (AAA)","28","103.1",".247","1.28","18.4 %","45.8 %","35.8 %","26.2 %","4.9 %","50.2 %","23.9 %","25.9 %","7.0 %","698","928","1626","sa199941"
"John Gaub","Indians (A)","23","64.0",".315","0.71","15.2 %","35.2 %","49.6 %","22.6 %","4.8 %","34.1 %","27.3 %","38.6 %","40.9 %","140","435","575","2857"
"Pedro Figueroa","Athletics (A-)","22","68.2",".321","1.32","16.8 %","47.4 %","35.8 %","19.4 %","4.8 %","46.5 %","21.9 %","31.6 %","35.6 %","143","422","565","6616"
"Josh Shortslef","Pirates (AA)","26","62.1",".301","1.53","14.2 %","51.9 %","33.9 %","24.2 %","4.8 %","39.4 %","20.7 %","39.9 %","23.7 %","104","344","448","sa199659"
"Miguel Ramirez","Dodgers (A)","24","50.1",".346","0.98","15.8 %","41.8 %","42.5 %","29.0 %","4.8 %","51.0 %","22.2 %","26.8 %","22.9 %","132","291","423","sa254821"
"Aaron Fuhrman","- - -","20","47.1",".370","0.90","15.7 %","40.0 %","44.3 %","25.8 %","4.8 %","50.4 %","21.3 %","28.4 %","30.1 %","70","302","372","sa328186"
"Clemente Mendoza","Tigers (R)","17","46.2",".237","0.85","11.5 %","40.8 %","47.7 %","21.0 %","4.8 %","51.8 %","28.1 %","20.1 %","23.1 %","72","249","321","sa503613"
"Victor Beriguete","Yankees (R)","19","34.0",".320","0.76","10.7 %","38.5 %","50.8 %","25.8 %","4.8 %","38.0 %","36.4 %","25.6 %","14.2 %","44","160","204","sa507170"
"Angel Castro","- - -","25","79.0",".275","1.39","13.9 %","50.0 %","36.1 %","24.1 %","4.8 %","48.8 %","20.0 %","31.3 %","21.4 %","137","400","537","3243"
"Evan Scribner","- - -","22","67.1",".259","0.53","11.2 %","30.8 %","58.0 %","19.3 %","4.8 %","34.9 %","31.5 %","33.6 %","44.1 %","55","426","481","7525"
"Felix Heredia","Mexican (AAA)","33","110.1",".336","1.85","21.1 %","51.2 %","27.7 %","33.7 %","4.8 %","49.5 %","24.1 %","26.4 %","7.8 %","739","1114","1853","1304"
"Joe Nelson","Marlins (AAA)","33","25.2",".296","1.00","20.8 %","39.6 %","39.6 %","23.8 %","4.8 %","34.0 %","34.0 %","32.1 %","12.7 %","139","254","393","108"
"Sean Henn","- - -","27","17.0",".352","0.86","25.0 %","34.6 %","40.4 %","23.8 %","4.8 %","24.5 %","24.5 %","50.9 %","13.3 %","115","179","294","2147"
"Anderson Garcia","- - -","27","30.2",".409","1.17","15.7 %","45.4 %","38.9 %","21.4 %","4.8 %","40.2 %","27.7 %","32.1 %","18.4 %","60","179","239","3377"
"Charlie Manning","Nationals (AAA)","29","27.2",".292","1.43","17.7 %","48.4 %","33.9 %","9.5 %","4.8 %","36.4 %","30.3 %","33.3 %","11.7 %","166","288","454","3578"
"Brian Broderick","Cardinals (A)","21","81.0",".320","1.26","16.8 %","46.3 %","36.8 %","16.2 %","4.8 %","45.4 %","24.8 %","29.8 %","23.1 %","72","513","585","3773"
"Chad Paronto","Astros (AAA)","32","52.2",".381","1.95","16.2 %","55.4 %","28.4 %","21.4 %","4.8 %","48.4 %","22.9 %","28.8 %","10.4 %","324","565","889","399"
"Josh Collmenter","Diamondbacks (A)","22","145.1",".280","1.18","13.3 %","46.9 %","39.8 %","22.0 %","4.8 %","39.3 %","23.5 %","37.2 %","27.7 %","206","808","1014","7312"
"Bobby LaFromboise","Mariners (A-)","22","41.2",".296","0.71","14.3 %","35.7 %","50.0 %","20.6 %","4.8 %","41.5 %","25.9 %","32.6 %","27.4 %","55","241","296","7758"
"Chris Schwinden","Mets (A-)","21","62.2",".317","1.17","12.7 %","47.1 %","40.1 %","25.4 %","4.8 %","44.7 %","26.7 %","28.6 %","36.2 %","55","373","428","7851"
"Glen Perkins","Twins (AAA)","25","33.1",".260","0.79","22.7 %","34.0 %","43.3 %","23.8 %","4.8 %","34.0 %","25.2 %","40.8 %","7.7 %","205","369","574","8041"
"Jae Kuk Ryu","Rays (AAA)","25","24.2",".321","2.05","15.8 %","56.6 %","27.6 %","14.3 %","4.8 %","55.1 %","26.9 %","18.0 %","10.8 %","153","256","409","8228"
"Taylor Tankersley","Marlins (AAA)","25","31.2",".323","0.71","20.9 %","33.0 %","46.2 %","19.0 %","4.8 %","39.4 %","36.2 %","24.5 %","12.7 %","209","341","550","8249"
"Brian Stokes","Mets (AAA)","28","130.2",".290","1.12","20.5 %","41.9 %","37.6 %","23.8 %","4.8 %","41.5 %","22.2 %","36.3 %","10.0 %","746","1315","2061","8653"
"Derell McCall","- - -","26","131.2",".295","1.27","19.8 %","44.8 %","35.4 %","19.0 %","4.8 %","47.6 %","22.7 %","29.7 %","23.1 %","196","689","885","sa199315"
"Juan Cedeno","- - -","24","92.2",".318","1.59","12.5 %","53.7 %","33.8 %","13.3 %","4.8 %","45.3 %","21.7 %","32.9 %","19.0 %","149","466","615","sa202013"
"Josh Davies","Padres (R)","22","22.1",".400","2.10","13.3 %","58.7 %","28.0 %","4.8 %","4.8 %","52.5 %","22.5 %","25.0 %","17.6 %","56","126","182","sa254442"
"Chris Lugo","- - -","21","62.2",".300","0.93","14.3 %","41.3 %","44.4 %","17.9 %","4.8 %","43.3 %","29.4 %","27.3 %","24.5 %","77","343","420","sa254595"
"Eddy Hernandez","Mariners (R)","23","19.1",".377","1.71","16.2 %","52.9 %","30.9 %","14.3 %","4.8 %","50.7 %","18.8 %","30.4 %","13.5 %","79","113","192","sa293548"
"Victor Aguilar","Mets (R)","19","16.2",".433","1.24","19.0 %","44.8 %","36.2 %","14.3 %","4.8 %","48.3 %","31.7 %","20.0 %","22.7 %","19","100","119","sa3000473"
"Yensi Lopez","Royals (A)","22","15.0",".341","0.62","19.0 %","31.0 %","50.0 %","38.1 %","4.8 %","34.8 %","43.5 %","21.7 %","28.6 %","25","94","119","sa329126"
"Jeremy Vinyard","Reds (R)","19","12.0",".400","0.81","2.6 %","43.6 %","53.8 %","19.0 %","4.8 %","41.9 %","34.9 %","23.3 %","25.3 %","21","78","99","sa389370"
"Lee Martin","Twins (R)","22","31.1",".333","2.67","14.4 %","62.2 %","23.3 %","28.6 %","4.8 %","40.0 %","30.0 %","30.0 %","25.8 %","96","179","275","sa389667"
"Brandon Barrow","Marlins (R)","19","28.0",".361","0.88","3.7 %","45.1 %","51.2 %","16.7 %","4.8 %","44.7 %","31.8 %","23.5 %","24.4 %","72","174","246","sa390457"
"Jeff Jeffords","- - -","23","77.0",".311","1.70","15.0 %","53.5 %","31.5 %","19.0 %","4.8 %","41.4 %","20.2 %","38.5 %","30.0 %","169","475","644","sa390619"
"Brandon Grabham","Giants (R)","22","15.1",".273","0.90","4.8 %","45.2 %","50.0 %","23.8 %","4.8 %","46.7 %","17.8 %","35.6 %","28.0 %","37","88","125","sa392058"
"Leonardo Astorga","Reds (R)","22","51.1",".317","1.90","18.7 %","53.3 %","28.0 %","26.2 %","4.8 %","44.4 %","25.6 %","30.0 %","27.7 %","55","284","339","sa394397"
"Reyes Dorado","Angels (R)","22","24.0",".333","1.19","22.0 %","42.4 %","35.6 %","14.3 %","4.8 %","31.7 %","26.7 %","41.7 %","38.4 %","48","150","198","sa454753"
"Casey Hodges","Braves (R)","23","69.1",".276","1.52","16.8 %","50.3 %","33.0 %","14.3 %","4.8 %","42.4 %","21.2 %","36.4 %","32.9 %","76","368","444","sa454944"
"Gary Poynter","- - -","21","32.1",".343","3.10","14.9 %","64.4 %","20.8 %","23.8 %","4.8 %","30.2 %","33.0 %","36.8 %","18.6 %","100","175","275","sa455295"
"Adam Prange","Cardinals (R)","20","13.0",".326","0.76","9.8 %","39.0 %","51.2 %","23.8 %","4.8 %","41.7 %","37.5 %","20.8 %","9.0 %","59","74","133","sa455768"
"Jhonathan Ramos","Pirates (R)","18","60.1",".307","1.41","16.0 %","49.2 %","34.8 %","23.8 %","4.8 %","42.2 %","20.3 %","37.5 %","25.6 %","65","333","398","sa504204"
"Gustavo Brazoban","Rockies (R)","16","37.0",".313","1.07","19.4 %","41.7 %","38.9 %","31.0 %","4.8 %","42.1 %","33.3 %","24.6 %","23.6 %","92","201","293","sa506325"
"Aneurys Solano","Marlins (R)","19","17.1",".317","0.62","8.1 %","35.1 %","56.8 %","14.3 %","4.8 %","50.0 %","26.2 %","23.8 %","34.2 %","99","123","222","sa506865"
"Tiago Calixto","White Sox (R)","19","16.1",".280","1.19","8.0 %","50.0 %","42.0 %","33.3 %","4.8 %","42.3 %","30.8 %","26.9 %","13.8 %","87","73","160","sa507134"
"Raynard Doran","Twins (R)","20","17.2",".225","0.95","12.8 %","42.6 %","44.7 %","33.3 %","4.8 %","40.0 %","22.0 %","38.0 %","30.5 %","53","98","151","sa510313"
"Isidro Marquez","Mexican (AAA)","43","58.0",".281","2.29","18.8 %","56.5 %","24.7 %","19.0 %","4.8 %","41.7 %","27.4 %","30.9 %","7.4 %","337","537","874","sa7503"
"Jake Diekman","- - -","21","141.1",".335","1.17","17.9 %","44.3 %","37.8 %","25.4 %","4.7 %","46.1 %","22.5 %","31.3 %","20.7 %","319","764","1083","5003"
"Kyle Mura","- - -","23","135.0",".315","1.17","18.4 %","44.0 %","37.6 %","16.6 %","4.7 %","38.3 %","30.5 %","31.2 %","11.7 %","328","988","1316","sa327081"
"Shairon Martis","- - -","21","116.1",".311","0.86","19.6 %","37.1 %","43.3 %","22.3 %","4.7 %","42.7 %","26.0 %","31.4 %","15.6 %","417","867","1284","6781"
"Josh Outman","- - -","23","98.1",".298","1.19","17.1 %","45.0 %","37.9 %","28.3 %","4.7 %","40.6 %","19.6 %","39.9 %","19.8 %","350","687","1037","4004"
"Ryan Kulik","- - -","22","63.0",".381","1.20","13.4 %","47.2 %","39.4 %","24.7 %","4.7 %","41.9 %","19.4 %","38.8 %","22.1 %","52","356","408","sa454977"
"Johnny Dorn","Marlins (A-)","22","76.1",".256","1.21","12.6 %","47.9 %","39.5 %","21.2 %","4.7 %","39.9 %","20.2 %","39.9 %","24.5 %","99","415","514","sa455007"
"Rafael Martin","Mexican (AAA)","24","53.2",".341","1.00","26.0 %","37.0 %","37.0 %","26.6 %","4.7 %","42.1 %","29.2 %","28.7 %","10.2 %","355","539","894","10258"
"Nate Adcock","Mariners (A)","20","77.1",".355","1.72","17.9 %","51.9 %","30.2 %","18.8 %","4.7 %","44.6 %","25.9 %","29.5 %","32.9 %","142","487","629","3282"
"Thad Weber","- - -","23","60.1",".270","1.19","13.6 %","46.9 %","39.5 %","15.6 %","4.7 %","45.8 %","19.9 %","34.3 %","31.8 %","53","343","396","8036"
"Casey Baron","Brewers (A+)","23","70.1",".357","1.63","24.0 %","47.1 %","29.0 %","28.1 %","4.7 %","42.7 %","24.7 %","32.6 %","26.3 %","71","389","460","sa388948"
"Allen Ponder","Pirates (A-)","24","42.2",".368","0.92","9.6 %","43.4 %","47.1 %","20.3 %","4.7 %","42.5 %","25.2 %","32.4 %","33.2 %","44","263","307","sa455187"
"Arquimedes Nieto","Cardinals (A-)","19","58.0",".284","1.30","14.5 %","48.3 %","37.2 %","20.3 %","4.7 %","41.9 %","24.0 %","34.1 %","23.3 %","79","308","387","sa455641"
"Travis Beazley","Red Sox (A+)","25","140.1",".344","1.05","11.2 %","45.5 %","43.3 %","28.0 %","4.7 %","44.0 %","23.9 %","32.1 %","21.6 %","148","831","979","sa326937"
"Robinson Tejeda","Rangers (AAA)","26","33.0",".237","0.60","11.5 %","33.3 %","55.1 %","18.6 %","4.7 %","42.3 %","29.5 %","28.2 %","15.1 %","204","345","549","2575"
"Daniel Corcino","Reds (R)","17","34.0",".315","0.84","20.2 %","36.4 %","43.4 %","23.3 %","4.7 %","49.1 %","30.7 %","20.2 %","24.3 %","76","192","268","9266"
"Martin Gomez","Mexican (AAA)","32","62.1",".267","1.05","16.6 %","42.7 %","40.8 %","30.2 %","4.7 %","50.5 %","20.5 %","29.1 %","4.7 %","359","575","934","sa185305"
"Danny Vais","Twins (A+)","23","29.1",".208","0.51","16.7 %","28.2 %","55.1 %","25.6 %","4.7 %","31.7 %","19.0 %","49.4 %","29.4 %","51","150","201","sa262076"
"Rey Gonzalez","Blue Jays (A+)","22","137.2",".318","1.97","16.4 %","55.5 %","28.2 %","13.2 %","4.7 %","43.4 %","21.5 %","35.2 %","21.3 %","139","700","839","sa290382"
"Martin Espinal","Astros (R)","21","74.2",".260","1.10","13.4 %","45.5 %","41.1 %","27.9 %","4.7 %","47.1 %","22.4 %","30.5 %","30.6 %","94","413","507","sa3000406"
"Freidy Carela","Astros (R)","19","39.0",".297","1.58","15.3 %","51.9 %","32.8 %","25.6 %","4.7 %","50.4 %","30.2 %","19.4 %","21.3 %","44","200","244","sa3000694"
"Casey Beck","Braves (A)","21","41.2",".317","1.35","16.5 %","47.9 %","35.5 %","18.6 %","4.7 %","41.6 %","24.8 %","33.6 %","18.7 %","128","242","370","sa327048"
"Austin Garrett","Nationals (A-)","21","36.0",".306","0.91","14.6 %","40.6 %","44.8 %","32.6 %","4.7 %","33.7 %","27.7 %","38.6 %","27.3 %","77","212","289","sa388928"
"Mike Williams","Pirates (A-)","21","27.0",".338","0.63","10.3 %","34.6 %","55.1 %","20.9 %","4.7 %","34.2 %","20.7 %","45.1 %","32.9 %","48","174","222","sa455186"
"Andres Esquibel","Mariners (R)","21","33.1",".293","1.09","16.7 %","43.5 %","39.8 %","18.6 %","4.7 %","40.7 %","25.9 %","33.3 %","22.8 %","32","170","202","sa455248"
"Leondy Perez","Royals (R)","18","42.2",".313","1.21","13.6 %","47.3 %","39.1 %","18.6 %","4.7 %","52.6 %","24.1 %","23.3 %","33.4 %","80","312","392","sa456139"
"Alvin Acosta","Tigers (R)","18","33.0",".327","0.84","19.4 %","36.7 %","43.9 %","23.3 %","4.7 %","52.8 %","23.6 %","23.6 %","26.7 %","71","202","273","sa506738"
"Tomas Solis","Mexican (AAA)","25","32.2",".269","0.91","18.8 %","38.6 %","42.6 %","23.3 %","4.7 %","38.5 %","21.2 %","40.4 %","6.3 %","226","295","521","sa508197"
"Bryan Hallberg","Astros (A+)","23","80.2",".240","0.81","10.1 %","40.1 %","49.8 %","25.9 %","4.6 %","40.7 %","24.3 %","35.0 %","25.7 %","152","425","577","sa327713"
"Jean Machi","Blue Jays (AA)","26","69.2",".324","1.85","14.4 %","55.6 %","30.1 %","12.3 %","4.6 %","42.8 %","24.8 %","32.4 %","21.3 %","170","376","546","3220"
"Juan Rosario","Padres (R)","18","40.2",".307","0.83","7.0 %","42.2 %","50.8 %","26.2 %","4.6 %","45.8 %","29.8 %","24.4 %","23.7 %","62","204","266","sa3000770"
"Chris Salberg","- - -","24","82.0",".315","2.02","13.3 %","58.0 %","28.8 %","12.3 %","4.6 %","44.8 %","23.9 %","31.4 %","25.8 %","144","483","627","sa327991"
"Dexter Carter","White Sox (R)","21","68.2",".260","1.14","10.9 %","47.4 %","41.7 %","23.1 %","4.6 %","40.1 %","27.2 %","32.7 %","30.3 %","108","430","538","sa454566"
"Felix Moreno","- - -","19","54.0",".318","1.32","9.0 %","51.8 %","39.2 %","20.0 %","4.6 %","45.6 %","32.2 %","22.2 %","21.7 %","104","284","388","sa503962"
"Cesar Valdez","- - -","23","160.1",".307","1.63","13.3 %","53.7 %","33.0 %","24.3 %","4.6 %","50.9 %","23.5 %","25.6 %","29.0 %","199","930","1129","9013"
"Michael Wagner","Mariners (A+)","23","67.2",".394","1.32","10.6 %","50.9 %","38.5 %","16.1 %","4.6 %","43.2 %","22.9 %","33.9 %","25.0 %","105","395","500","sa254959"
"Justin Jones","- - -","23","88.0",".330","1.11","16.4 %","44.0 %","39.6 %","31.2 %","4.6 %","46.9 %","17.5 %","35.7 %","24.5 %","165","484","649","sa202707"
"Anthony Bello","Astros (A)","22","116.2",".302","1.80","17.8 %","52.8 %","29.4 %","24.8 %","4.6 %","42.5 %","19.3 %","38.1 %","24.3 %","167","631","798","sa328138"
"Craig Clark","Giants (A)","23","115.1",".284","1.30","19.3 %","45.7 %","35.0 %","23.9 %","4.6 %","41.7 %","21.0 %","37.4 %","29.4 %","108","665","773","sa388821"
"Wilton Garcia","Tigers (A)","23","73.2",".267","0.81","10.0 %","40.2 %","49.8 %","24.8 %","4.6 %","47.8 %","23.3 %","29.0 %","23.0 %","130","392","522","sa392467"
"Scott Dohmann","Rays (AAA)","30","41.2",".311","0.91","20.8 %","37.7 %","41.5 %","31.8 %","4.5 %","45.8 %","21.5 %","32.7 %","14.5 %","197","444","641","1936"
"Juan Salas","Rays (AAA)","29","44.2",".283","1.02","15.2 %","42.9 %","41.9 %","34.1 %","4.5 %","38.7 %","27.4 %","34.0 %","14.5 %","244","459","703","2533"
"Robert Carson","- - -","19","53.2",".281","4.50","7.6 %","75.6 %","16.8 %","18.2 %","4.5 %","42.1 %","22.9 %","35.0 %","28.5 %","106","284","390","2570"
"Kevin Whelan","- - -","24","38.0",".247","0.77","13.3 %","37.8 %","48.9 %","25.0 %","4.5 %","44.0 %","24.2 %","31.9 %","26.5 %","127","232","359","3462"
"Ramon Troncoso","Dodgers (AAA)","25","30.2",".378","2.91","19.6 %","59.8 %","20.6 %","27.3 %","4.5 %","45.5 %","17.0 %","37.5 %","7.2 %","207","323","530","4685"
"Mark Hamburger","- - -","21","40.2",".328","1.27","13.8 %","48.3 %","37.9 %","27.3 %","4.5 %","41.9 %","18.0 %","40.2 %","29.0 %","65","239","304","5329"
"Leonardo Munoz","Mexican (AAA)","33","18.1",".317","1.00","21.4 %","39.3 %","39.3 %","36.4 %","4.5 %","33.9 %","30.7 %","35.5 %","6.5 %","153","199","352","sa185656"
"Mario Mendoza","Mexican (AAA)","29","68.0",".332","1.95","19.1 %","53.5 %","27.4 %","22.7 %","4.5 %","49.8 %","27.5 %","22.8 %","6.5 %","401","638","1039","sa198436"
"Luis Villarreal","Mexican (AAA)","28","20.1",".279","1.14","21.7 %","41.7 %","36.7 %","27.3 %","4.5 %","42.6 %","27.9 %","29.5 %","9.0 %","112","188","300","sa202011"
"Douglas Arguello","Astros (A+)","23","142.0",".271","2.12","15.9 %","57.1 %","27.0 %","21.8 %","4.5 %","47.9 %","22.8 %","29.3 %","21.8 %","363","828","1191","sa244115"
"Marwin Vega","Mariners (AA)","21","68.2",".303","1.55","18.4 %","49.5 %","32.0 %","18.2 %","4.5 %","41.2 %","28.9 %","29.9 %","18.9 %","196","365","561","sa294689"
"Keuri Bruno","- - -","21","46.0",".336","1.45","8.5 %","54.2 %","37.3 %","22.7 %","4.5 %","46.0 %","37.3 %","16.7 %","24.6 %","136","238","374","sa3000200"
"Efrain Sanchez","Mexican (AAA)","34","21.2",".358","1.64","24.7 %","46.8 %","28.6 %","27.3 %","4.5 %","46.9 %","22.2 %","30.9 %","5.4 %","153","219","372","sa3000347"
"Kelvin De Leon","Rangers (R)","19","57.1",".261","1.64","13.4 %","53.7 %","32.8 %","25.0 %","4.5 %","41.4 %","25.5 %","33.1 %","33.3 %","151","344","495","sa3000556"
"Silvio Tejada","- - -","19","36.0",".296","0.86","18.0 %","38.0 %","44.0 %","25.0 %","4.5 %","34.3 %","42.9 %","22.9 %","20.7 %","179","189","368","sa3000773"
"Joel De Los Santos","Rockies (R)","18","15.1",".292","0.68","24.5 %","30.6 %","44.9 %","31.8 %","4.5 %","51.0 %","24.5 %","24.5 %","10.3 %","74","71","145","sa3000891"
"Cooper Brannan","Padres (A-)","23","21.1",".329","1.91","16.9 %","54.5 %","28.6 %","18.2 %","4.5 %","46.9 %","21.0 %","32.1 %","11.8 %","49","103","152","sa376918"
"Casey Lambert","- - -","22","67.1",".325","1.17","23.5 %","41.2 %","35.3 %","18.2 %","4.5 %","42.1 %","25.3 %","32.7 %","28.5 %","94","373","467","sa389916"
"Manny Barreda","Yankees (R)","19","17.0",".286","0.91","12.5 %","41.7 %","45.8 %","18.2 %","4.5 %","50.0 %","26.0 %","24.0 %","24.4 %","35","92","127","sa390658"
"Brooks Mohr","Mariners (R)","19","63.1",".337","1.36","14.3 %","49.5 %","36.3 %","27.3 %","4.5 %","40.9 %","23.1 %","36.0 %","24.1 %","131","347","478","sa392194"
"Richard Ortiz","Mariners (R)","20","24.2",".254","1.55","9.7 %","54.8 %","35.5 %","22.7 %","4.5 %","47.7 %","20.0 %","32.3 %","32.5 %","52","136","188","sa393211"
"Jose Pinales","Nationals (A-)","22","39.2",".301","0.64","12.2 %","34.1 %","53.7 %","27.3 %","4.5 %","41.0 %","25.3 %","33.7 %","33.2 %","166","250","416","sa393233"
"Armando Zerpa","- - -","21","21.2",".303","1.77","6.2 %","60.0 %","33.8 %","27.3 %","4.5 %","36.8 %","26.5 %","36.8 %","26.6 %","37","121","158","sa393268"
"Scott Gorgen","Cardinals (A-)","21","54.1",".246","0.83","11.0 %","40.4 %","48.5 %","18.2 %","4.5 %","45.0 %","22.9 %","32.1 %","29.4 %","86","333","419","sa454525"
"Brett Lorin","- - -","21","52.1",".336","1.45","16.9 %","49.2 %","33.8 %","20.5 %","4.5 %","41.9 %","27.9 %","30.2 %","29.6 %","114","326","440","sa454589"
