"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Jonathan Molina","Rockies (R)","20","36.2","9.82","3.19","3.08","0.00","29.0 %","9.4 %","19.6 %",".152","0.87",".224","84.4 %","0.98","1.96","-0.97","","sa393283"
"Josh Johnson","- - -","23","3.0","6.00","0.00","2.00","0.00","13.3 %","0.0 %","13.3 %",".267","1.33",".308","75.0 %","3.00","1.96","1.04","","sa200576"
"Elvin Orozco","Yankees (R)","17","31.1","12.35","4.60","2.69","0.00","31.9 %","11.9 %","20.0 %",".220","1.34",".347","60.5 %","4.60","1.96","2.64","","sa3000532"
"Ronald Uviedo","Pirates (R)","19","35.2","11.10","2.52","4.40","0.25","29.9 %","6.8 %","23.1 %",".228","1.15",".330","71.4 %","2.02","1.96","0.06","","sa386157"
"Julio Villalon","Reds (A+)","28","4.0","9.00","2.25","4.00","0.00","28.6 %","7.1 %","21.4 %",".154","0.75",".222","100.0 %","0.00","1.96","-1.96","","sa199913"
"Mark Alexander","- - -","25","61.1","12.47","3.38","3.70","0.29","34.7 %","9.4 %","25.3 %",".169","0.98",".265","81.4 %","1.47","1.96","-0.49","","sa253863"
"Travis Schlichting","Angels (R)","21","7.2","15.26","2.35","6.50","0.00","43.3 %","6.7 %","36.7 %",".148","0.78",".286","100.0 %","0.00","1.96","-1.96","","3847"
"Osiris Matos","- - -","21","71.0","10.90","1.77","6.14","0.38","30.9 %","5.0 %","25.9 %",".201","0.94",".286","79.6 %","2.03","1.97","0.06","","4100"
"Ian Heisel","- - -","24","38.1","10.57","2.82","3.75","0.00","30.2 %","8.1 %","22.2 %",".185","0.97",".278","82.1 %","1.64","1.98","-0.33","","sa294836"
"Luis Lozano","Yankees (R)","21","38.1","10.33","2.35","4.40","0.23","29.1 %","6.6 %","22.5 %",".186","0.94",".263","75.8 %","1.41","1.98","-0.57","","sa3000219"
"Mark Melancon","Yankees (A-)","21","7.2","9.39","2.35","4.00","0.00","22.2 %","5.6 %","16.7 %",".265","1.43",".346","36.4 %","3.52","1.98","1.54","","4264"
"Yohan Flande","Phillies (R)","20","65.0","8.31","1.66","5.00","0.14","22.5 %","4.5 %","18.0 %",".216","1.03",".278","65.6 %","2.08","1.98","0.09","","5057"
"Roger Clemens","- - -","43","14.2","13.50","1.84","7.33","0.61","38.6 %","5.3 %","33.3 %",".189","0.89",".300","79.4 %","2.45","1.98","0.47","","815"
"Pedro Noboa","Dodgers (R)","19","64.1","9.79","1.40","7.00","0.14","26.9 %","3.9 %","23.1 %",".212","0.95",".294","67.1 %","2.38","1.99","0.39","","sa3000619"
"Stephen Obenchain","- - -","24","21.1","10.55","1.27","8.33","0.00","28.4 %","3.4 %","25.0 %",".271","1.22",".383","65.4 %","1.69","1.99","-0.30","","sa201515"
"Jean Carlos Reyes","Orioles (R)","19","54.1","10.44","2.65","3.94","0.17","26.8 %","6.8 %","20.0 %",".254","1.31",".353","67.0 %","3.31","1.99","1.32","","sa3000527"
"Sean Jarrett","Rockies (A-)","23","35.2","10.35","2.27","4.56","0.00","27.5 %","6.0 %","21.5 %",".212","1.07",".302","68.3 %","2.78","2.00","0.78","","sa328088"
"Rip Warren","Mets (A-)","22","27.1","11.20","2.96","3.78","0.00","29.6 %","7.8 %","21.7 %",".231","1.21",".343","74.3 %","2.96","2.00","0.96","","sa329237"
"James Shields","Devil Rays (AAA)","24","61.1","9.39","0.88","10.67","0.44","26.6 %","2.5 %","24.1 %",".258","1.08",".343","69.0 %","2.64","2.01","0.63","","7059"
"David Koons","- - -","22","10.2","8.44","0.84","10.00","0.00","19.6 %","2.0 %","17.7 %",".306","1.50",".385","52.9 %","4.22","2.02","2.20","","sa293743"
"Edward Cegarra","Royals (R)","17","45.1","8.14","1.19","6.83","0.20","24.3 %","3.6 %","20.7 %",".167","0.73",".217","67.5 %","1.39","2.02","-0.63","","sa387146"
"Tommy Baumgardner","Rockies (A-)","22","26.0","11.42","3.46","3.30","0.00","31.7 %","9.6 %","22.1 %",".172","1.00",".267","74.1 %","1.04","2.02","-0.98","","sa328311"
"Phil Hughes","- - -","20","146.0","10.36","2.10","4.94","0.31","30.1 %","6.1 %","24.0 %",".177","0.86",".250","75.4 %","2.16","2.04","0.12","","7450"
"Pedro Viola","Reds (R)","23","61.2","11.24","2.92","3.85","0.00","29.0 %","7.5 %","21.4 %",".212","1.14",".315","68.8 %","2.04","2.04","0.01","","5971"
"Luke Gregerson","- - -","22","32.0","12.94","4.22","3.07","0.00","33.8 %","11.0 %","22.8 %",".192","1.19",".311","61.5 %","2.81","2.04","0.77","","4090"
"Tim Norton","Yankees (A-)","23","72.2","10.28","1.73","5.93","0.12","28.0 %","4.7 %","23.3 %",".218","1.02",".309","65.3 %","2.60","2.05","0.56","","sa326853"
"Tom Mastny","- - -","25","62.2","10.91","3.45","3.17","0.00","29.5 %","9.3 %","20.2 %",".175","1.02",".261","76.8 %","2.01","2.05","-0.04","","5768"
"Ivan Gomera","Reds (R)","20","27.1","10.21","1.65","6.20","0.33","29.0 %","4.7 %","24.3 %",".160","0.77",".221","69.4 %","1.98","2.05","-0.07","","sa3000194"
"Mark Redman","Royals (AA)","32","10.0","8.10","0.90","9.00","0.00","23.1 %","2.6 %","20.5 %",".162","0.70",".214","75.0 %","0.90","2.05","-1.15","","491"
"Andoni Ortiz","Reds (R)","22","4.2","13.50","5.79","2.33","0.00","43.8 %","18.8 %","25.0 %",".000","0.64",".000","100.0 %","0.00","2.07","-2.07","","sa3000296"
"Manny Delcarmen","Red Sox (AAA)","24","17.0","10.06","3.18","3.17","0.00","29.2 %","9.2 %","20.0 %",".155","0.88",".231","75.0 %","2.12","2.07","0.05","","3180"
"Todd Doolittle","- - -","23","80.1","11.76","3.14","3.75","0.11","32.8 %","8.8 %","24.1 %",".168","0.95",".261","85.6 %","1.23","2.07","-0.84","","sa294728"
"Jim Abbott","- - -","26","31.2","9.66","3.13","3.09","0.00","25.2 %","8.2 %","17.0 %",".228","1.23",".315","52.5 %","4.26","2.07","2.19","","sa199494"
"Jose Felipe","Pirates (R)","19","1.0","18.00","0.00","2.00","0.00","50.0 %","0.0 %","50.0 %",".000","0.00",".000","100.0 %","0.00","2.07","-2.07","","sa3000042"
"Eddy Fernandez","Mariners (R)","19","68.0","9.66","1.32","7.30","0.40","28.9 %","4.0 %","24.9 %",".192","0.82",".262","83.9 %","1.06","2.07","-1.02","","sa388825"
"Frank Rosario","White Sox (R)","20","72.1","8.34","1.00","8.38","0.25","23.5 %","2.8 %","20.7 %",".209","0.90",".270","71.0 %","1.62","2.08","-0.46","","sa393313"
"Arbert Jimenez","Red Sox (R)","18","54.1","8.28","1.66","5.00","0.17","24.2 %","4.8 %","19.3 %",".204","0.92",".269","78.6 %","0.99","2.08","-1.09","","sa392458"
"Ricky Steik","Tigers (A)","22","68.1","10.54","1.98","5.33","0.26","28.5 %","5.3 %","23.1 %",".224","1.08",".313","71.0 %","2.63","2.09","0.54","","sa253251"
"Will Inman","Brewers (A)","19","110.2","10.90","1.95","5.58","0.24","31.0 %","5.6 %","25.5 %",".188","0.89",".275","82.9 %","1.71","2.09","-0.39","","sa290185"
"Moises Robles","Mets (R)","22","30.0","8.40","1.80","4.67","0.00","23.3 %","5.0 %","18.3 %",".207","0.97",".277","75.0 %","0.60","2.11","-1.51","","sa353860"
"Ricardo Paulino","Pirates (R)","19","74.2","8.08","1.33","6.09","0.24","22.9 %","3.8 %","19.1 %",".206","0.92",".264","75.9 %","1.93","2.11","-0.18","","sa396278"
"Scott Lewis","Indians (A+)","22","115.2","9.57","2.18","4.39","0.23","27.6 %","6.3 %","21.4 %",".201","0.97",".278","81.6 %","1.48","2.11","-0.63","","7322"
"Randy Choate","Diamondbacks (AAA)","30","45.2","8.67","1.97","4.40","0.00","23.9 %","5.4 %","18.5 %",".225","1.07",".302","74.0 %","2.17","2.11","0.06","","813"
"Rafael Betancourt","Indians (AA)","31","1.0","18.00","9.00","2.00","0.00","50.0 %","25.0 %","25.0 %",".000","1.00",".000","100.0 %","0.00","2.11","-2.11","","177"
"Lino Urdaneta","- - -","26","11.0","6.55","0.82","8.00","0.00","18.6 %","2.3 %","16.3 %",".262","1.09",".324","66.7 %","1.64","2.11","-0.48","","1862"
"Andres Santos","Yankees (R)","19","40.2","11.07","3.10","3.57","0.22","30.5 %","8.5 %","22.0 %",".182","1.01",".268","72.1 %","1.11","2.12","-1.01","","sa488530"
"Matt Lynch","Athletics (AA)","25","2.2","10.12","3.37","3.00","0.00","17.7 %","5.9 %","11.8 %",".500","3.37",".615","55.6 %","13.50","2.13","11.37","","sa226271"
"Fernando Acosta","- - -","20","8.0","10.13","2.25","4.50","0.00","32.1 %","7.1 %","25.0 %",".115","0.63",".177","100.0 %","0.00","2.13","-2.13","","sa328941"
"Wagner Saint Clair","Angels (R)","20","42.1","7.87","1.49","5.29","0.21","22.4 %","4.2 %","18.2 %",".228","1.02",".292","79.3 %","1.70","2.13","-0.43","","sa3000283"
"Miguel De Los Santos","Rangers (R)","17","34.0","12.71","3.97","3.20","0.26","34.3 %","10.7 %","23.6 %",".130","0.91",".203","66.5 %","1.59","2.13","-0.55","","sa393252"
"Eric Ridener","Pirates (R)","20","27.0","11.33","1.67","6.80","0.33","32.1 %","4.7 %","27.4 %",".192","0.89",".281","69.1 %","2.67","2.14","0.52","","sa254914"
"Adam Eaton","- - -","28","12.1","9.49","2.19","4.33","0.00","25.0 %","5.8 %","19.2 %",".208","1.05",".286","85.7 %","1.46","2.15","-0.69","","1029"
"Sergio Collado","Tigers (R)","20","41.0","11.20","3.51","3.19","0.22","32.1 %","10.1 %","22.0 %",".155","0.93",".233","87.8 %","1.10","2.15","-1.05","","sa3000585"
"Jorge Acosta","Braves (R)","22","26.0","12.46","3.46","3.60","0.00","32.1 %","8.9 %","23.2 %",".230","1.27",".359","68.6 %","3.81","2.15","1.66","","sa295231"
"Will Savage","- - -","21","40.1","8.03","1.34","6.00","0.00","22.1 %","3.7 %","18.4 %",".240","1.07",".314","69.6 %","2.68","2.16","0.52","","sa327775"
"Kelvin Cedano","Tigers (R)","20","48.0","11.63","2.81","4.13","0.38","33.5 %","8.1 %","25.4 %",".132","0.77",".194","88.7 %","1.13","2.16","-1.03","","sa392466"
"Jamie Richmond","Braves (R)","20","67.0","6.99","0.54","13.00","0.00","20.9 %","1.6 %","19.3 %",".208","0.82",".264","80.0 %","1.21","2.16","-0.95","","sa288763"
"Jonathan Sanchez","- - -","23","55.0","12.11","3.60","3.36","0.16","34.7 %","10.3 %","24.4 %",".144","0.89",".232","69.8 %","2.29","2.16","0.13","","7507"
"Jeremy Hellickson","Devil Rays (A-)","19","77.2","11.12","1.85","6.00","0.35","31.1 %","5.2 %","25.9 %",".192","0.91",".277","72.8 %","2.43","2.16","0.27","","4371"
"Chad Gaudin","Athletics (AAA)","23","24.1","9.62","2.96","3.25","0.00","28.6 %","8.8 %","19.8 %",".169","0.90",".246","72.7 %","0.37","2.17","-1.80","","1783"
"Roman Colon","Tigers (AAA)","26","6.2","8.10","2.70","3.00","0.00","22.2 %","7.4 %","14.8 %",".160","0.90",".211","16.7 %","0.00","2.17","-2.17","","2242"
"Juan Rojas","Pirates (R)","22","46.1","12.04","3.69","3.26","0.19","32.6 %","10.0 %","22.6 %",".174","1.04",".269","79.1 %","2.33","2.17","0.16","","sa3000069"
"Dario Carvajal","Tigers (R)","21","17.2","8.66","2.55","3.40","0.00","23.6 %","6.9 %","16.7 %",".197","1.02",".265","57.9 %","3.57","2.17","1.40","","sa393291"
"Rocky Roquet","Cubs (A-)","23","19.2","14.19","2.29","6.20","0.46","35.6 %","5.8 %","29.9 %",".269","1.32",".435","59.4 %","5.49","2.17","3.32","","sa326435"
"Boone Logan","White Sox (AAA)","21","42.2","12.02","2.53","4.75","0.21","31.5 %","6.6 %","24.9 %",".219","1.10",".333","69.6 %","3.37","2.18","1.20","","5525"
"Daurius Alvarez","Phillies (R)","18","22.1","7.66","2.42","3.17","0.00","23.2 %","7.3 %","15.9 %",".132","0.72",".175","62.5 %","2.01","2.18","-0.16","","sa3000547"
"Jesse Harper","Brewers (R)","25","5.0","9.00","0.00","5.00","0.00","25.0 %","0.0 %","25.0 %",".250","1.00",".333","100.0 %","0.00","2.18","-2.18","","sa200644"
"Ivan Granados","Athletics (R)","20","2.0","9.00","0.00","2.00","0.00","40.0 %","0.0 %","40.0 %",".000","0.00",".000","100.0 %","0.00","2.18","-2.18","","sa295229"
"Santiago Ramirez","Nationals (AAA)","27","27.1","9.22","1.32","7.00","0.33","28.9 %","4.1 %","24.7 %",".172","0.73",".234","91.4 %","0.99","2.18","-1.19","","2122"
"Oscar Blanco","Athletics (R)","19","9.0","10.00","3.00","3.33","0.00","27.0 %","8.1 %","18.9 %",".182","1.00",".261","60.0 %","3.00","2.19","0.81","","sa3000281"
"Carlos Gonzalez","Red Sox (R)","20","17.1","6.23","0.52","12.00","0.00","16.7 %","1.4 %","15.3 %",".239","1.04",".288","66.7 %","2.08","2.19","-0.11","","sa202838"
"Wilfredo Ramirez","Indians (R)","18","81.2","7.71","1.43","5.38","0.22","21.7 %","4.0 %","17.7 %",".236","1.05",".300","70.1 %","2.31","2.19","0.12","","sa393205"
"Josh Alliston","Brewers (A+)","26","43.1","8.31","2.28","3.64","0.00","22.5 %","6.2 %","16.3 %",".217","1.08",".286","72.9 %","2.28","2.19","0.09","","sa201648"
"Jonny Cordoba","- - -","21","35.1","9.42","2.29","4.11","0.25","27.0 %","6.6 %","20.4 %",".150","0.79",".202","72.5 %","0.76","2.20","-1.43","","sa3000181"
"Moises Melendez","Phillies (R)","19","90.2","10.32","3.28","3.15","0.00","28.1 %","8.9 %","19.2 %",".219","1.16",".320","72.6 %","2.18","2.20","-0.02","","sa395351"
"Ben Pfinsgraff","- - -","22","64.0","9.70","2.53","3.83","0.00","27.3 %","7.1 %","20.2 %",".183","0.94",".261","72.3 %","1.55","2.20","-0.65","","sa327837"
"Luis Perdomo","Indians (R)","22","20.0","13.05","2.25","5.80","0.45","36.7 %","6.3 %","30.4 %",".153","0.80",".238","54.2 %","3.60","2.20","1.40","","5380"
"Cesar Flores","Padres (R)","20","26.2","9.45","3.71","2.55","0.00","25.9 %","10.2 %","15.7 %",".206","1.16",".290","64.5 %","2.36","2.21","0.15","","sa3000257"
"Mark Lowe","- - -","23","46.0","11.74","2.74","4.29","0.20","33.2 %","7.7 %","25.4 %",".169","0.91",".257","69.7 %","1.96","2.21","-0.26","","7416"
"Juan Salas","- - -","27","63.1","12.08","3.55","3.40","0.43","34.6 %","10.2 %","24.4 %",".128","0.84",".191","90.6 %","0.71","2.21","-1.50","","2533"
"Jonathan Koller","Mets (R)","22","20.1","9.30","2.66","3.50","0.00","23.9 %","6.8 %","17.1 %",".305","1.52",".410","64.5 %","4.43","2.22","2.21","","sa329370"
"Fernando Cabrera","Indians (AAA)","24","8.1","14.04","2.16","6.50","1.08","37.1 %","5.7 %","31.4 %",".242","1.20",".368","100.0 %","1.08","2.23","-1.15","","2105"
"Jose Alvarez","Red Sox (R)","17","61.2","9.34","2.77","3.37","0.15","25.8 %","7.7 %","18.2 %",".203","1.05",".278","71.7 %","1.61","2.23","-0.63","","5358"
"Brad Kilby","Athletics (A)","23","60.2","10.83","3.41","3.17","0.00","30.0 %","9.5 %","20.6 %",".176","1.01",".266","80.0 %","1.63","2.23","-0.60","","9823"
"Brady Martinez","Yankees (R)","23","12.0","7.50","1.50","5.00","0.00","18.5 %","3.7 %","14.8 %",".327","1.58",".405","73.7 %","3.00","2.23","0.77","","sa329132"
"Pedro Rodriguez","Red Sox (R)","18","45.1","8.34","1.79","4.67","0.20","22.6 %","4.8 %","17.7 %",".217","1.04",".280","77.7 %","1.99","2.24","-0.25","","sa528296"
"Kris Dufner","Devil Rays (A+)","26","1.1","6.75","0.00","1.00","0.00","20.0 %","0.0 %","20.0 %",".200","0.75",".250","100.0 %","0.00","2.24","-2.24","","sa226099"
"Jim Hoey","- - -","23","51.1","12.80","3.16","4.06","0.53","33.6 %","8.3 %","25.4 %",".197","1.11",".295","78.1 %","2.28","2.24","0.04","","6007"
"Rafael De La Rosa","Reds (R)","18","12.0","10.50","3.00","3.50","0.00","26.4 %","7.6 %","18.9 %",".192","1.08",".273","66.7 %","1.50","2.24","-0.74","","sa465364"
"Brian Sanches","Phillies (AAA)","27","43.2","10.72","2.68","4.00","0.41","31.7 %","7.9 %","23.8 %",".160","0.85",".229","82.4 %","1.85","2.24","-0.39","","2739"
"Yovani Gallardo","- - -","20","155.0","10.92","2.96","3.69","0.35","30.8 %","8.4 %","22.5 %",".188","1.00",".272","77.8 %","1.86","2.24","-0.38","","8173"
"Rick van den Hurk","- - -","21","25.0","14.76","5.04","2.93","0.36","42.7 %","14.6 %","28.1 %",".110","0.92",".200","78.7 %","1.80","2.24","-0.44","","5099"
"Gary Majewski","Reds (AAA)","26","3.2","7.36","2.45","3.00","0.00","18.8 %","6.3 %","12.5 %",".267","1.36",".333","60.0 %","0.00","2.25","-2.25","","2131"
"Jorge De La Rosa","Brewers (AA)","25","30.0","6.90","0.90","7.67","0.30","19.2 %","2.5 %","16.7 %",".267","1.13",".326","68.5 %","2.40","2.25","0.15","","2047"
"Leandro Cespedes","Astros (R)","19","49.0","9.92","2.02","4.91","0.37","27.8 %","5.7 %","22.2 %",".194","0.94",".266","75.8 %","2.39","2.26","0.13","","sa393033"
"Osbek Castillo","Diamondbacks (R)","25","52.0","12.29","1.73","7.10","0.35","36.2 %","5.1 %","31.1 %",".159","0.75",".248","87.1 %","1.04","2.26","-1.23","","sa329437"
"Chris Cody","Tigers (A-)","22","53.0","8.49","1.53","5.56","0.17","23.0 %","4.2 %","18.9 %",".233","1.08",".303","62.5 %","2.38","2.27","0.11","","sa326876"
"Jose Diaz","Pirates (R)","19","88.0","7.26","1.33","5.46","0.20","20.8 %","3.8 %","17.0 %",".205","0.91",".256","77.0 %","1.23","2.27","-1.04","","sa392455"
"Ben Jones","Yankees (A)","24","2.0","4.50","0.00","1.00","0.00","12.5 %","0.0 %","12.5 %",".250","1.00",".286","100.0 %","0.00","2.27","-2.27","","sa253959"
"Daniel Vasquez","Diamondbacks (R)","20","64.2","10.02","2.37","4.24","0.28","27.9 %","6.6 %","21.3 %",".195","0.97",".272","66.0 %","2.51","2.27","0.23","","sa392439"
"Carlos Fajardo","Reds (R)","21","49.2","9.79","1.09","9.00","0.36","27.4 %","3.1 %","24.4 %",".217","0.93",".297","73.7 %","2.54","2.27","0.27","","sa3000291"
"Keaton Everitt","- - -","23","41.0","8.12","2.20","3.70","0.00","22.7 %","6.1 %","16.6 %",".217","1.05",".287","75.0 %","1.54","2.28","-0.74","","sa293086"
"Orlando Tovar","Mets (R)","18","16.1","5.51","1.10","5.00","0.00","16.1 %","3.2 %","12.9 %",".183","0.80",".220","69.2 %","2.20","2.28","-0.08","","sa503886"
"Conrad Orman","Orioles/White Sox (R)","19","70.0","10.93","2.70","4.05","0.26","28.9 %","7.1 %","21.8 %",".229","1.17",".330","71.9 %","2.57","2.28","0.29","","sa396255"
"Carlos Marmol","- - -","23","61.0","10.03","3.84","2.62","0.15","27.5 %","10.5 %","17.0 %",".209","1.18",".298","72.6 %","2.66","2.28","0.37","","2790"
"Francisco Gil","Yankees (R)","17","30.1","8.01","2.37","3.38","0.00","21.3 %","6.3 %","15.0 %",".231","1.15",".300","67.6 %","3.26","2.28","0.98","","sa393318"
"Brian Kappel","- - -","23","37.1","10.85","2.65","4.09","0.24","31.3 %","7.6 %","23.6 %",".160","0.86",".235","76.7 %","1.21","2.28","-1.08","","sa296809"
"Kevin Lynn","- - -","27","73.0","9.37","0.99","9.50","0.37","26.6 %","2.8 %","23.8 %",".216","0.92",".289","81.1 %","1.97","2.29","-0.31","","sa290899"
"Mike Sillman","Cardinals (A+)","24","57.1","13.50","3.14","4.30","0.31","36.6 %","8.5 %","28.1 %",".167","0.94",".276","88.4 %","1.10","2.29","-1.19","","sa253971"
"Wascar Solano","Reds (R)","21","34.1","8.65","1.57","5.50","0.00","22.2 %","4.0 %","18.1 %",".235","1.11",".311","71.1 %","1.31","2.29","-0.98","","sa3000153"
"Dennys Reyes","Twins (AAA)","29","18.0","6.50","1.50","4.33","0.00","19.7 %","4.6 %","15.2 %",".177","0.78",".225","93.3 %","0.50","2.29","-1.79","","444"
"Manny Corpas","- - -","23","45.1","8.34","1.19","7.00","0.20","25.3 %","3.6 %","21.7 %",".172","0.73",".228","80.9 %","0.99","2.29","-1.30","","2807"
"Wilton Garcia","Tigers (R)","21","32.0","9.00","2.53","3.56","0.00","26.0 %","7.3 %","18.7 %",".164","0.84",".231","77.4 %","1.41","2.29","-0.89","","sa392467"
"Daniel Herrera","- - -","21","62.0","10.45","1.74","6.00","0.00","30.0 %","5.0 %","25.0 %",".197","0.90",".291","70.5 %","1.45","2.30","-0.85","","4552"
"Jorge Urena","Nationals (R)","19","45.1","8.54","2.98","2.87","0.00","21.4 %","7.5 %","13.9 %",".255","1.37",".333","46.9 %","4.57","2.30","2.26","","sa456017"
"Alejandro Soto","Padres (R)","20","63.2","8.76","1.27","6.89","0.42","25.1 %","3.6 %","21.5 %",".251","1.07",".329","76.4 %","1.84","2.30","-0.47","","sa509749"
"Matt Torra","Diamondbacks (A)","22","25.0","7.20","1.80","4.00","0.00","20.4 %","5.1 %","15.3 %",".258","1.16",".329","75.9 %","1.80","2.31","-0.51","","sa291167"
"Elvys Quezada","- - -","24","76.0","10.18","3.32","3.07","0.12","26.9 %","8.8 %","18.1 %",".203","1.14",".286","71.9 %","2.61","2.31","0.30","","sa225814"
"Jorge Vasquez","Pirates (AA)","27","65.0","12.05","3.88","3.11","0.28","32.2 %","10.4 %","21.9 %",".189","1.12",".289","75.5 %","2.22","2.31","-0.10","","2221"
"Wilmer Rojas","White Sox (R)","19","51.1","12.80","1.75","7.30","0.88","31.6 %","4.3 %","27.3 %",".286","1.40",".410","62.3 %","3.86","2.31","1.54","","sa393312"
"Maximiliano Belliard","Blue Jays (R)","20","77.2","8.46","1.27","6.64","0.35","22.6 %","3.4 %","19.2 %",".244","1.11",".312","64.5 %","3.59","2.31","1.28","","sa3000394"
"Jon Adkins","Padres (AAA)","28","13.0","7.62","2.08","3.67","0.00","20.4 %","5.6 %","14.8 %",".235","1.15",".300","86.7 %","1.38","2.32","-0.93","","1799"
"Glendon Rusch","Cubs (AAA)","31","4.0","4.50","0.00","2.00","0.00","14.3 %","0.0 %","14.3 %",".143","0.50",".167","50.0 %","2.25","2.32","-0.07","","707"
"Justin Duchscherer","Athletics (AAA)","28","2.0","4.50","0.00","1.00","0.00","14.3 %","0.0 %","14.3 %",".286","1.00",".333","100.0 %","0.00","2.32","-2.32","","910"
"Armado De Los Santos","Nationals (R)","20","50.1","11.44","2.15","5.33","0.54","30.5 %","5.7 %","24.8 %",".249","1.19",".357","70.7 %","3.22","2.32","0.90","","sa3000403"
"Matt Garza","- - -","22","135.2","10.22","2.12","4.81","0.40","29.0 %","6.0 %","23.0 %",".177","0.88",".245","71.7 %","1.99","2.32","-0.33","","3340"
"Calvin Maduro","Orioles (AA)","31","38.0","11.13","3.79","2.94","0.24","29.2 %","9.9 %","19.3 %",".222","1.26",".323","52.5 %","4.50","2.32","2.18","","151"
"Yury Santana","- - -","23","19.1","11.17","3.72","3.00","0.00","32.4 %","10.8 %","21.6 %",".139","0.88",".220","77.8 %","1.40","2.33","-0.93","","sa293572"
"Olivo Astacio","Pirates (A-)","21","28.1","12.39","4.76","2.60","0.00","32.5 %","12.5 %","20.0 %",".155","1.09",".250","63.6 %","3.49","2.33","1.16","","sa202534"
"Raul Rivero","Orioles/White Sox (R)","20","78.2","8.24","2.29","3.60","0.00","21.9 %","6.1 %","15.8 %",".225","1.12",".296","56.8 %","3.78","2.34","1.44","","sa396253"
