"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Preston Guilmet","Indians (A)","22","52.0","13.67","1.73","7.90","0.52","39.5 %","5.0 %","34.5 %",".186","0.87",".302","79.4 %","2.25","2.04","0.21","1.94","7303"
"Carlos Rosario","White Sox (R)","22","29.2","7.89","2.12","3.71","0.00","22.6 %","6.1 %","16.5 %",".187","0.91",".247","67.9 %","1.52","2.05","-0.53","2.31","sa507130"
"Jason Knapp","- - -","19","28.1","14.93","3.81","3.92","0.00","40.9 %","10.4 %","30.4 %",".168","1.02",".315","61.3 %","2.86","2.05","0.81","2.54","sa454445"
"Enosil Tejeda","Indians (R)","21","71.2","9.80","1.88","5.20","0.25","27.2 %","5.2 %","22.0 %",".233","1.07",".323","74.8 %","1.76","2.05","-0.30","1.97","sa547857"
"Chris Manno","Nationals (R)","21","18.0","14.50","5.00","2.90","0.00","38.7 %","13.3 %","25.3 %",".188","1.22",".343","73.9 %","2.50","2.06","0.44","2.35","sa503241"
"Jeremy Affeldt","Giants (A+)","31","3.0","12.00","3.00","4.00","0.00","33.3 %","8.3 %","25.0 %",".182","1.00",".286","100.0 %","0.00","2.07","-2.07","3.52","583"
"Douglas Planchart","Cardinals (R)","18","22.2","8.74","2.38","3.67","0.00","23.2 %","6.3 %","16.8 %",".225","1.15",".299","61.5 %","3.57","2.07","1.50","2.43","sa546458"
"Pat Venditte","- - -","25","74.2","10.73","1.81","5.93","0.24","30.7 %","5.2 %","25.5 %",".194","0.91",".280","75.9 %","1.93","2.07","-0.14","2.48","7108"
"Tony Dischler","Indians (A-)","21","5.0","9.00","1.80","5.00","0.00","26.3 %","5.3 %","21.1 %",".167","0.80",".231","75.0 %","0.00","2.07","-2.07","2.34","sa549659"
"Yoely Bello","Yankees (R)","19","36.0","10.50","4.00","2.63","0.00","27.3 %","10.4 %","16.9 %",".226","1.31",".326","66.7 %","3.25","2.07","1.18","2.38","sa550536"
"Brandon Gomes","Padres (AA)","25","72.1","11.57","3.11","3.72","0.25","32.0 %","8.6 %","23.4 %",".196","1.06",".294","78.5 %","1.87","2.08","-0.21","2.67","2267"
"Doug Fister","Mariners (AAA)","26","4.0","6.75","0.00","3.00","0.00","20.0 %","0.0 %","20.0 %",".267","1.00",".333","50.0 %","4.50","2.08","2.42","3.36","9425"
"Joe Beimel","Rockies (AAA)","33","2.2","6.75","0.00","2.00","0.00","20.0 %","0.0 %","20.0 %",".200","0.75",".250","100.0 %","0.00","2.08","-2.08","3.52","979"
"Joel Peralta","Nationals (AAA)","34","33.1","10.26","1.89","5.43","0.27","29.2 %","5.4 %","23.9 %",".197","0.93",".277","88.2 %","1.08","2.08","-1.00","3.10","2332"
"Zach Quate","Rays (A+)","22","72.1","11.20","2.24","5.00","0.25","32.1 %","6.4 %","25.7 %",".195","0.95",".290","86.3 %","1.49","2.09","-0.59","2.41","sa501754"
"Jeremy Jeffress","- - -","22","32.1","11.97","3.34","3.58","0.00","33.3 %","9.3 %","24.0 %",".157","0.93",".250","65.6 %","2.23","2.09","0.14","2.31","9490"
"Luis Rivera","Mexican (AAA)","32","1.1","6.75","0.00","1.00","0.00","14.3 %","0.0 %","14.3 %",".429","2.25",".500","0.0 %","20.25","2.09","18.16","2.09","sa8520"
"Carlos Alvarado","Tigers (R)","20","19.0","9.00","2.84","3.17","0.00","22.1 %","7.0 %","15.1 %",".266","1.42",".350","82.1 %","0.95","2.09","-1.15","2.33","sa505053"
"Yan Caripa","Indians (R)","17","12.1","7.30","1.46","5.00","0.00","22.2 %","4.4 %","17.8 %",".191","0.81",".250","72.7 %","2.19","2.10","0.09","2.49","sa547939"
"Tyler Gatrell","Royals (R)","22","21.0","17.14","4.71","3.64","0.00","44.0 %","12.1 %","31.9 %",".203","1.29",".410","82.1 %","1.29","2.10","-0.82","2.45","sa549638"
"Seth Rosin","Giants (A-)","21","11.0","7.36","0.82","9.00","0.00","20.9 %","2.3 %","18.6 %",".214","0.91",".273","40.0 %","4.91","2.10","2.81","2.79","10606"
"Chase Reid","Cardinals (A-)","22","30.2","12.62","1.47","8.60","0.59","37.7 %","4.4 %","33.3 %",".148","0.68",".222","72.9 %","2.05","2.10","-0.05","1.82","sa526218"
"Jose Mavare","- - -","20","43.1","12.67","3.12","4.07","0.00","35.9 %","8.8 %","27.1 %",".183","0.99",".304","68.9 %","2.08","2.11","-0.04","2.40","sa507733"
"Nick Kingham","Pirates (R)","18","3.0","6.00","0.00","2.00","0.00","18.2 %","0.0 %","18.2 %",".273","1.00",".333","100.0 %","0.00","2.11","-2.11","2.51","11694"
"Jean Sandoval","Cubs (R)","21","32.0","7.31","1.97","3.71","0.00","19.3 %","5.2 %","14.1 %",".228","1.13",".287","73.0 %","0.84","2.11","-1.27","2.49","sa550530"
"Michael Hacker","- - -","24","13.1","10.13","2.03","5.00","0.00","25.4 %","5.1 %","20.3 %",".255","1.28",".350","55.6 %","4.73","2.12","2.61","2.86","sa454614"
"Roque Colon","Rays (R)","22","28.2","8.16","1.88","4.33","0.00","23.9 %","5.5 %","18.4 %",".170","0.80",".230","80.8 %","0.94","2.12","-1.18","2.33","sa455660"
"Tommy Shirley","Astros (A-)","21","17.0","14.82","5.29","2.80","0.00","41.2 %","14.7 %","26.5 %",".158","1.12",".310","95.0 %","0.00","2.12","-2.12","2.36","sa548448"
"Daniel Tillman","Angels (R)","21","32.1","13.92","2.78","5.00","0.00","37.9 %","7.6 %","30.3 %",".193","1.02",".333","77.8 %","1.95","2.13","-0.18","3.02","sa526950"
"Brett Cecil","Blue Jays (AAA)","23","11.0","9.00","1.64","5.50","0.00","23.9 %","4.4 %","19.6 %",".296","1.36",".394","73.3 %","2.45","2.13","0.33","3.29","2660"
"Patrick Ryan","Red Sox (A+)","27","25.2","9.47","2.45","3.86","0.00","27.8 %","7.2 %","20.6 %",".156","0.82",".222","76.2 %","0.70","2.13","-1.43","2.70","sa290381"
"Yancarlos Castillo","Orioles (R)","19","11.2","8.49","1.54","5.50","0.00","21.6 %","3.9 %","17.7 %",".298","1.37",".389","72.2 %","3.86","2.13","1.72","2.54","sa507223"
"Diego Moreno","- - -","22","46.0","13.50","1.57","8.63","0.78","39.7 %","4.6 %","35.1 %",".146","0.70",".217","76.6 %","2.15","2.13","0.02","1.66","6238"
"Tim Dupuis","Nationals (R)","21","20.2","9.15","2.18","4.20","0.00","24.1 %","5.8 %","18.4 %",".281","1.35",".377","60.7 %","4.79","2.14","2.65","2.65","sa550004"
"Danny Barnes","- - -","20","37.2","12.66","3.11","4.08","0.24","32.9 %","8.1 %","24.8 %",".231","1.25",".355","81.6 %","2.15","2.15","0.00","2.39","11388"
"Brian Gordon","Phillies (AAA)","31","78.0","9.92","2.19","4.53","0.23","26.9 %","5.9 %","20.9 %",".243","1.18",".335","66.5 %","3.46","2.15","1.31","3.16","2374"
"Jason Jarvis","Giants (A)","22","14.2","7.98","1.23","6.50","0.00","21.3 %","3.3 %","18.0 %",".288","1.30",".370","57.9 %","3.07","2.15","0.92","2.65","sa328259"
"Misaul Diaz","- - -","20","58.1","8.64","1.70","5.09","0.00","24.0 %","4.7 %","19.3 %",".213","0.99",".285","67.8 %","2.62","2.15","0.47","2.82","sa506186"
"Alexi Ogando","- - -","26","30.2","12.33","3.23","3.82","0.29","35.3 %","9.2 %","26.1 %",".130","0.82",".200","67.8 %","2.05","2.15","-0.10","2.87","10261"
"Junior Rodriguez","Rays (R)","21","6.0","10.50","4.50","2.33","0.00","28.0 %","12.0 %","16.0 %",".182","1.17",".267","71.4 %","1.50","2.16","-0.66","2.32","sa506200"
"Jake Hale","- - -","24","43.1","9.76","1.87","5.22","0.00","27.0 %","5.2 %","21.8 %",".210","0.99",".296","89.1 %","0.62","2.16","-1.54","2.85","sa502328"
"Alberto Baldonado","Mets (R)","17","44.2","10.07","3.83","2.63","0.00","28.3 %","10.7 %","17.5 %",".186","1.07",".274","78.0 %","1.41","2.16","-0.75","2.39","sa550649"
"Matthew Frevert","Cardinals (A+)","23","54.1","10.93","2.32","4.71","0.17","30.7 %","6.5 %","24.2 %",".207","1.01",".305","70.7 %","2.15","2.17","-0.02","2.63","sa455021"
"Daniel Hernandez","Royals (R)","21","12.1","9.49","2.19","4.33","0.00","26.5 %","6.1 %","20.4 %",".174","0.89",".242","72.7 %","2.19","2.18","0.01","2.82","sa549088"
"Cesar Vargas","Yankees (R)","18","39.1","7.78","2.29","3.40","0.00","20.9 %","6.1 %","14.7 %",".245","1.19",".316","75.5 %","2.06","2.18","-0.12","2.55","14099"
"Jose Urena","Marlins (R)","18","82.2","7.19","0.76","9.43","0.22","19.8 %","2.1 %","17.7 %",".238","1.00",".294","66.1 %","2.61","2.18","0.43","2.17","11589"
"Wade LeBlanc","Padres (AAA)","25","10.0","13.50","0.90","15.00","0.90","33.3 %","2.2 %","31.1 %",".296","1.40",".429","47.6 %","7.20","2.18","5.02","2.29","5221"
"Liam Hendriks","- - -","21","108.2","8.70","0.99","8.75","0.17","25.3 %","2.9 %","22.4 %",".197","0.84",".262","74.3 %","1.74","2.19","-0.45","2.58","3548"
"Jose Gonzalez","- - -","20","37.1","10.37","1.69","6.14","0.24","30.5 %","5.0 %","25.5 %",".150","0.72",".214","86.5 %","0.72","2.19","-1.47","2.73","sa504004"
"Pedro Strop","Rangers (AAA)","25","42.1","12.12","2.98","4.07","0.21","33.0 %","8.1 %","24.9 %",".201","1.09",".307","76.2 %","1.91","2.19","-0.28","2.73","4070"
"Brandon Beachy","- - -","23","119.1","11.16","2.11","5.29","0.38","30.7 %","5.8 %","24.9 %",".207","1.01",".296","77.1 %","1.73","2.19","-0.46","2.53","8851"
"Mark Herrera","Nationals (A-)","20","25.0","11.16","2.88","3.88","0.00","29.8 %","7.7 %","22.1 %",".213","1.12",".318","66.7 %","2.88","2.19","0.69","2.70","sa549212"
"Alex McRee","Dodgers (R)","22","1.0","9.00","0.00","1.00","0.00","16.7 %","0.0 %","16.7 %",".500","3.00",".600","33.3 %","18.00","2.20","15.80","2.20","sa502318"
"Nicolas Blanco","Royals (R)","23","4.0","15.75","4.50","3.50","0.00","35.0 %","10.0 %","25.0 %",".333","2.00",".546","62.5 %","4.50","2.20","2.30","2.90","sa560104"
"Keith Butler","Cardinals (A-)","21","30.2","14.67","4.40","3.33","0.29","36.0 %","10.8 %","25.2 %",".236","1.43",".389","68.8 %","2.93","2.20","0.73","2.37","10080"
"Jack Frawley","- - -","24","19.0","11.84","1.42","8.33","0.47","30.9 %","3.7 %","27.2 %",".273","1.26",".392","76.3 %","2.84","2.20","0.64","2.10","sa510476"
"Santo Perez","Rangers (R)","21","59.0","6.25","1.37","4.56","0.00","17.1 %","3.8 %","13.3 %",".206","0.95",".251","59.3 %","2.59","2.21","0.38","2.46","sa548027"
"Felix Pena","Cubs (R)","20","46.1","7.38","1.75","4.22","0.19","21.0 %","5.0 %","16.0 %",".209","0.97",".263","78.0 %","1.17","2.21","-1.05","2.20","13403"
"Marcos Mateo","- - -","26","34.1","11.80","1.83","6.43","0.52","30.0 %","4.7 %","25.3 %",".245","1.22",".344","66.3 %","3.15","2.22","0.93","2.38","6869"
"Jeremy Berg","- - -","23","65.2","10.01","1.51","6.64","0.14","28.4 %","4.3 %","24.1 %",".199","0.90",".281","83.1 %","1.37","2.22","-0.85","2.89","sa510226"
"Steve Crnkovich","Tigers (R)","22","45.2","10.05","1.38","7.29","0.20","30.2 %","4.1 %","26.0 %",".165","0.72",".236","78.7 %","1.58","2.22","-0.64","2.50","sa550465"
"Jose Rada","- - -","22","43.0","11.30","3.35","3.38","0.00","31.4 %","9.3 %","22.1 %",".174","1.00",".267","84.1 %","1.26","2.22","-0.96","2.78","sa398205"
"Erik Bedard","- - -","31","11.0","11.45","2.45","4.67","0.00","29.8 %","6.4 %","23.4 %",".227","1.18",".333","76.9 %","1.64","2.23","-0.59","2.91","126"
"Jonathan Albaladejo","Yankees (AAA)","27","63.1","11.65","2.56","4.56","0.43","33.1 %","7.3 %","25.8 %",".167","0.88",".245","89.2 %","1.42","2.23","-0.81","2.64","3521"
"Cole Nelson","- - -","20","27.1","11.85","4.28","2.77","0.00","33.0 %","11.9 %","21.1 %",".125","0.91",".200","76.0 %","0.66","2.23","-1.57","2.67","sa503681"
"Justin Erasmus","Red Sox (R)","20","29.2","10.01","2.73","3.67","0.00","26.4 %","7.2 %","19.2 %",".226","1.18",".317","63.9 %","2.12","2.23","-0.11","3.03","sa503989"
"A.J. Griffin","- - -","22","26.1","11.28","2.39","4.71","0.00","32.4 %","6.9 %","25.5 %",".163","0.84",".254","64.0 %","2.39","2.24","0.16","2.90","11132"
"Chris Blazek","Astros (A-)","26","13.0","13.85","5.54","2.50","0.00","36.4 %","14.6 %","21.8 %",".213","1.38",".370","77.8 %","2.77","2.24","0.53","2.60","sa293552"
"Arturo Toribio","Cardinals (R)","18","41.2","8.86","3.02","2.93","0.00","23.7 %","8.1 %","15.6 %",".244","1.25",".330","69.1 %","2.81","2.25","0.56","2.55","sa547785"
"Martin Abad","Mariners (R)","19","35.0","7.20","1.80","4.00","0.00","21.2 %","5.3 %","15.9 %",".180","0.83",".234","78.1 %","1.29","2.25","-0.96","2.61","sa550744"
"Cliff Lee","Mariners (AAA)","31","6.0","6.00","0.00","4.00","0.00","20.0 %","0.0 %","20.0 %",".150","0.50",".188","100.0 %","0.00","2.25","-2.25","3.96","1636"
"Juan Damaso","Indians (R)","19","40.2","9.07","2.43","3.73","0.22","22.4 %","6.0 %","16.4 %",".241","1.28",".313","55.1 %","3.76","2.25","1.51","2.23","sa551310"
"Angel Florentino","Orioles (R)","20","30.0","6.90","2.10","3.29","0.00","16.7 %","5.1 %","11.6 %",".292","1.50",".355","56.5 %","4.80","2.26","2.54","2.69","sa508123"
"Pedro Lora","Phillies (R)","21","38.1","8.69","2.35","3.70","0.23","24.8 %","6.7 %","18.1 %",".217","1.04",".290","65.7 %","2.58","2.26","0.32","2.14","sa507287"
"Eduardo Hiraldo","Cardinals (R)","20","23.1","13.11","6.17","2.13","0.00","35.1 %","16.5 %","18.6 %",".175","1.29",".304","67.7 %","2.70","2.26","0.44","2.51","sa550627"
"Shawn Tolleson","Dodgers (R)","22","28.2","12.24","1.57","7.80","0.31","37.5 %","4.8 %","32.7 %",".172","0.77",".271","97.1 %","0.63","2.27","-1.64","2.30","10481"
"Osmer Morales","Mariners (R)","17","6.1","8.53","0.00","6.00","0.00","25.0 %","0.0 %","25.0 %",".136","0.47",".188","80.0 %","0.00","2.27","-2.27","2.55","sa546482"
"Chuckie Caufield","Brewers (AA)","26","3.2","4.91","0.00","2.00","0.00","16.7 %","0.0 %","16.7 %",".083","0.27",".100","100.0 %","0.00","2.27","-2.27","3.47","sa328977"
"Brent Ebinger","- - -","22","52.0","9.87","1.04","9.50","0.35","28.4 %","3.0 %","25.4 %",".237","1.00",".326","65.7 %","3.12","2.27","0.84","2.36","sa549939"
"Marvin Barrios","Giants (R)","17","33.2","8.02","2.41","3.33","0.00","21.4 %","6.4 %","15.0 %",".203","1.04",".265","52.6 %","1.87","2.28","-0.41","2.68","sa551274"
"Jorge Rivera","Orioles (R)","19","52.0","9.69","3.98","2.43","0.00","25.9 %","10.7 %","15.3 %",".230","1.29",".326","76.8 %","1.21","2.28","-1.07","2.49","sa507232"
"Jorge Marban","- - -","21","13.0","13.85","4.15","3.33","0.00","39.2 %","11.8 %","27.5 %",".136","0.92",".250","100.0 %","0.00","2.28","-2.28","2.66","sa559797"
"Deimer Bier","Cardinals (R)","19","53.2","9.73","2.68","3.63","0.00","27.0 %","7.4 %","19.5 %",".176","0.93",".252","73.2 %","1.68","2.29","-0.61","2.87","sa504719"
"Carlos Best","Phillies (R)","19","75.2","7.85","2.02","3.88","0.12","21.9 %","5.6 %","16.2 %",".207","0.99",".268","73.8 %","1.55","2.29","-0.74","2.36","sa507286"
"Hector Corpas","Cardinals (R)","20","25.1","9.59","1.07","9.00","0.36","28.4 %","3.2 %","25.3 %",".207","0.87",".281","77.7 %","2.13","2.29","-0.16","2.76","sa504725"
"Joel Ernst","Reds (R)","23","17.1","9.35","0.52","18.00","0.00","24.7 %","1.4 %","23.3 %",".264","1.15",".352","65.0 %","2.08","2.29","-0.22","2.71","sa551373"
"Edwin Rodriguez","Yankees (R)","20","51.2","9.23","2.96","3.12","0.17","23.9 %","7.7 %","16.2 %",".261","1.35",".349","53.8 %","3.48","2.29","1.19","2.36","sa550738"
"Jhondaniel Medina","Orioles (R)","17","50.1","8.76","3.04","2.88","0.00","23.3 %","8.1 %","15.2 %",".206","1.11",".279","68.3 %","2.32","2.29","0.03","2.60","sa550551"
"Zac Rosscup","- - -","22","44.1","8.32","1.83","4.56","0.00","23.0 %","5.1 %","18.0 %",".191","0.92",".252","54.8 %","2.64","2.29","0.34","2.99","9419"
"Jose Sanchez","- - -","21","29.0","11.17","1.86","6.00","0.00","29.5 %","4.9 %","24.6 %",".241","1.17",".350","44.1 %","4.34","2.30","2.05","2.45","sa456439"
"Isaac Sanchez","Pirates (R)","17","8.2","9.35","4.15","2.25","0.00","28.1 %","12.5 %","15.6 %",".107","0.81",".158","85.7 %","1.04","2.30","-1.26","2.44","sa552222"
"Jose Hernandez","Phillies (R)","22","36.0","11.75","3.25","3.62","0.25","29.2 %","8.1 %","21.1 %",".241","1.33",".351","66.5 %","3.50","2.30","1.20","2.40","sa507079"
"Zach Osborne","Rangers (A-)","22","20.2","9.15","2.18","4.20","0.00","24.7 %","5.9 %","18.8 %",".215","1.06",".293","60.9 %","3.92","2.30","1.62","3.08","sa548457"
"Vicente Campos","Mariners (R)","17","57.0","9.32","3.00","3.11","0.00","25.0 %","8.1 %","17.0 %",".229","1.19",".316","69.0 %","3.16","2.31","0.85","2.64","11681"
"Joel De La Cruz","- - -","21","7.1","8.59","3.68","2.33","0.00","19.4 %","8.3 %","11.1 %",".333","1.91",".423","57.1 %","6.14","2.31","3.83","2.65","12825"
"Ryan Mattheus","- - -","26","11.1","8.74","2.38","3.67","0.00","23.9 %","6.5 %","17.4 %",".186","0.97",".250","72.7 %","0.79","2.31","-1.52","2.70","7169"
"Addison Reed","White Sox (R)","21","30.0","13.20","1.80","7.33","0.30","38.3 %","5.2 %","33.0 %",".159","0.77",".258","76.3 %","1.80","2.31","-0.51","3.02","10586"
"Ryan Rodebaugh","Rangers (A-)","21","24.1","12.58","3.33","3.78","0.37","34.3 %","9.1 %","25.3 %",".200","1.11",".309","66.4 %","3.33","2.31","1.01","2.34","sa549200"
"Trystan Magnuson","Blue Jays (AA)","25","73.1","7.73","1.23","6.30","0.12","21.9 %","3.5 %","18.4 %",".254","1.09",".326","74.4 %","2.58","2.31","0.26","3.12","3646"
"Matt Bischoff","Mariners (R)","23","30.0","13.50","2.40","5.63","0.60","37.8 %","6.7 %","31.1 %",".200","1.00",".318","67.4 %","3.30","2.32","0.98","2.25","sa549461"
"Jorge Medina","Tigers (R)","20","64.1","9.09","3.64","2.50","0.00","25.0 %","10.0 %","15.0 %",".173","1.03",".241","72.5 %","1.96","2.32","-0.36","2.61","sa550665"
"Juan Mojica","Astros (R)","21","10.2","10.12","2.53","4.00","0.00","26.1 %","6.5 %","19.6 %",".238","1.22",".333","71.4 %","3.37","2.32","1.05","2.93","sa550797"
"Augusto Colina","Cubs (R)","17","42.0","7.93","2.14","3.70","0.21","21.1 %","5.7 %","15.4 %",".232","1.14",".294","73.5 %","1.93","2.32","-0.39","2.34","sa547902"
"Mario De Jesus","Mariners (R)","21","35.0","9.26","3.09","3.00","0.26","24.3 %","8.1 %","16.2 %",".250","1.31",".333","69.5 %","2.57","2.33","0.24","2.33","sa511572"
"Santiago Casilla","Giants (AAA)","29","4.0","15.75","4.50","3.50","0.00","41.2 %","11.8 %","29.4 %",".143","1.00",".286","100.0 %","0.00","2.33","-2.33","3.29","2873"
"Ricky Testa","Rockies (A-)","23","48.2","9.43","1.11","8.50","0.37","25.4 %","3.0 %","22.4 %",".232","1.05",".305","67.1 %","2.40","2.33","0.07","2.38","sa502013"
"Leonardo Alayon","Astros (R)","18","75.0","6.96","1.56","4.46","0.12","18.5 %","4.2 %","14.4 %",".251","1.16",".309","65.1 %","3.24","2.34","0.90","2.52","sa505309"
"Matt Bush","- - -","24","13.2","13.17","1.98","6.67","0.66","35.7 %","5.4 %","30.4 %",".173","0.88",".258","69.0 %","3.29","2.34","0.96","1.93","1246"
"Juary Gomez","- - -","20","30.0","9.00","2.10","4.29","0.00","26.3 %","6.1 %","20.2 %",".162","0.80",".227","92.3 %","0.60","2.35","-1.75","2.78","sa504886"
"Brandon Cunniff","- - -","21","34.2","9.35","1.56","6.00","0.26","26.1 %","4.4 %","21.7 %",".221","1.01",".298","72.3 %","2.34","2.35","-0.02","2.60","11509"
"Ron Mahay","Twins (A+)","39","4.2","7.71","1.93","4.00","0.00","21.1 %","5.3 %","15.8 %",".278","1.29",".357","83.3 %","1.93","2.35","-0.43","2.51","290"
"Doug Salinas","- - -","21","51.2","10.97","2.09","5.25","0.17","29.9 %","5.7 %","24.2 %",".214","1.05",".311","70.1 %","2.44","2.36","0.08","3.01","sa329104"
"Jairo Diaz","Angels (R)","19","27.0","9.33","3.33","2.80","0.00","23.9 %","8.6 %","15.4 %",".212","1.19",".290","65.7 %","3.67","2.36","1.31","2.61","12774"
"Jake McGee","- - -","23","105.2","10.82","3.07","3.53","0.26","28.9 %","8.2 %","20.7 %",".224","1.19",".320","68.4 %","3.07","2.36","0.71","2.81","7550"
"Miguel Chalas","Orioles (R)","18","78.1","7.35","1.84","4.00","0.11","20.4 %","5.1 %","15.3 %",".192","0.92",".242","74.4 %","1.72","2.36","-0.64","2.56","sa548049"
"Tyler LaTorre","Giants (AA)","27","2.0","4.50","0.00","1.00","0.00","12.5 %","0.0 %","12.5 %",".250","1.00",".286","100.0 %","0.00","2.36","-2.36","2.36","sa326461"
"Kable Hogben","Diamondbacks (A-)","19","37.1","10.37","1.69","6.14","0.00","30.7 %","5.0 %","25.7 %",".136","0.64",".207","84.4 %","0.72","2.37","-1.64","3.00","sa503595"
"Jean Duque","White Sox (R)","20","74.1","9.93","3.27","3.04","0.12","27.4 %","9.0 %","18.4 %",".189","1.04",".271","74.2 %","1.21","2.37","-1.16","2.40","sa507123"
"William Cuevas","Red Sox (R)","19","55.0","6.22","1.96","3.17","0.00","16.7 %","5.3 %","11.4 %",".252","1.20",".307","67.7 %","3.11","2.37","0.74","2.76","13331"
"Bruce Chen","Royals (AAA)","33","20.2","8.71","2.18","4.00","0.00","26.3 %","6.6 %","19.7 %",".183","0.87",".255","83.3 %","1.31","2.37","-1.07","3.43","769"
"Sergio Rosario","Royals (R)","19","61.2","8.90","2.92","3.05","0.00","24.5 %","8.0 %","16.5 %",".204","1.05",".281","74.0 %","2.04","2.37","-0.33","2.72","sa506368"
"Neil Schenk","Rays (A+)","24","67.2","11.44","3.33","3.44","0.27","29.9 %","8.7 %","21.2 %",".255","1.36",".371","76.2 %","2.79","2.38","0.42","2.72","sa455251"
"Eduardo Rodriguez","Orioles (R)","17","65.2","8.50","3.84","2.21","0.00","23.6 %","10.7 %","12.9 %",".209","1.17",".283","66.2 %","2.33","2.38","-0.05","2.61","13164"
"Bart Carter","- - -","22","31.0","10.16","1.45","7.00","0.29","26.7 %","3.8 %","22.9 %",".244","1.13",".333","68.3 %","2.90","2.38","0.52","2.55","sa549508"
"Mike Hart","- - -","23","30.0","11.70","3.60","3.25","0.00","28.9 %","8.9 %","20.0 %",".273","1.50",".402","76.6 %","1.80","2.38","-0.58","3.28","sa455299"
"Willy Kesler","Mariners (A-)","22","30.2","9.68","2.93","3.30","0.00","27.1 %","8.2 %","18.9 %",".207","1.08",".295","76.5 %","1.47","2.39","-0.92","2.84","sa549384"
"Jorge Gonzalez","Phillies (R)","20","13.1","10.13","1.35","7.50","0.68","28.9 %","3.9 %","25.0 %",".200","0.90",".265","66.0 %","2.03","2.39","-0.37","2.08","sa546516"
"Andres Astacio","Athletics (R)","19","39.0","6.46","1.38","4.67","0.00","17.2 %","3.7 %","13.5 %",".257","1.15",".315","62.0 %","3.69","2.40","1.29","2.69","sa506085"
