"Name","Team","Age","IP","K/9","BB/9","K/BB","HR/9","K%","BB%","K-BB%","AVG","WHIP","BABIP","LOB%","ERA","FIP","E-F","xFIP","playerid"
"Juan Henriquez","Pirates (R)","14","74.0","6.32","4.14","1.53","0.00","15.3 %","10.0 %","5.3 %",".285","1.62",".344","64.5 %","4.62","3.21","1.41","3.79","sa597216"
"Chris Leroux","- - -","27","68.0","8.34","2.78","3.00","0.40","22.0 %","7.3 %","14.7 %",".221","1.15",".281","74.3 %","2.78","3.21","-0.43","3.74","7645"
"Christian Bergman","Rockies (A-)","23","97.1","6.29","1.02","6.18","0.37","17.8 %","2.9 %","14.9 %",".226","0.97",".267","72.5 %","2.59","3.21","-0.62","3.50","10925"
"Ryan Webb","- - -","25","5.1","8.44","5.06","1.67","0.00","22.7 %","13.6 %","9.1 %",".316","1.69",".429","88.9 %","1.69","3.21","-1.53","3.80","7474"
"Greg Nappo","- - -","22","55.0","9.49","1.96","4.83","0.82","26.6 %","5.5 %","21.1 %",".223","1.05",".287","68.6 %","3.44","3.21","0.22","3.02","sa599112"
"Juan Rodriguez","- - -","22","76.0","12.79","4.97","2.57","0.36","31.9 %","12.4 %","19.5 %",".220","1.38",".341","65.0 %","4.38","3.21","1.17","3.66","sa506240"
"Edinson Volquez","Reds (AAA)","27","87.1","8.55","2.99","2.86","0.52","22.9 %","8.0 %","14.9 %",".219","1.16",".278","75.5 %","2.37","3.21","-0.84","3.32","3990"
"Kyle McPherson","- - -","23","161.0","7.94","1.51","5.26","0.61","21.8 %","4.1 %","17.6 %",".223","1.02",".273","72.5 %","2.96","3.21","-0.25","3.48","5009"
"Kyle Kaminska","- - -","22","94.1","7.73","1.91","4.05","0.57","20.9 %","5.2 %","15.8 %",".234","1.11",".285","75.3 %","2.58","3.21","-0.64","3.26","sa392170"
"Roberto Canache","Cardinals (R)","21","30.0","9.60","1.80","5.33","0.60","25.8 %","4.8 %","21.0 %",".248","1.17",".325","84.3 %","2.40","3.21","-0.81","3.31","sa548584"
"Osiris Matos","- - -","26","53.1","6.24","1.69","3.70","0.34","17.3 %","4.7 %","12.6 %",".245","1.13",".291","73.4 %","2.70","3.21","-0.51","4.14","4100"
"Zachary Varce","- - -","22","41.0","9.88","3.95","2.50","0.44","24.2 %","9.7 %","14.5 %",".270","1.54",".358","62.1 %","5.05","3.22","1.83","3.18","sa549084"
"Keyvius Sampson","Padres (A)","20","118.0","10.91","3.74","2.92","0.61","29.7 %","10.2 %","19.5 %",".190","1.10",".266","75.3 %","2.90","3.22","-0.32","3.25","10039"
"Ambiorix De Leon","Astros (R)","19","56.1","7.03","3.04","2.32","0.48","18.4 %","8.0 %","10.5 %",".232","1.24",".278","57.8 %","4.47","3.22","1.26","3.05","sa550623"
"Jairo Munoz","Royals (R)","19","7.0","9.00","5.14","1.75","0.00","25.0 %","14.3 %","10.7 %",".174","1.14",".250","77.8 %","2.57","3.22","-0.65","3.59","sa604117"
"Brett Lorin","Pirates (A+)","24","117.1","7.59","1.46","5.21","0.54","20.4 %","3.9 %","16.5 %",".226","1.04",".274","67.1 %","2.84","3.22","-0.38","3.34","sa454589"
"Brad Mincey","- - -","22","35.2","7.32","3.03","2.42","0.25","19.6 %","8.1 %","11.5 %",".230","1.21",".286","75.1 %","2.27","3.22","-0.95","3.35","sa599073"
"Oswaldo Martinez","- - -","22","52.2","7.86","2.73","2.88","0.34","22.1 %","7.7 %","14.4 %",".213","1.06",".271","83.9 %","2.05","3.22","-1.17","3.88","sa393077"
"Aroni Nina","Royals (R)","21","47.1","10.08","4.56","2.21","0.38","25.7 %","11.7 %","14.1 %",".215","1.31",".295","62.3 %","3.61","3.22","0.39","2.98","sa506381"
"Ronald Dominguez","Mariners (R)","17","27.0","6.00","2.33","2.57","0.33","16.5 %","6.4 %","10.1 %",".240","1.15",".284","88.6 %","1.33","3.22","-1.89","3.34","sa600293"
"Andrew Werner","- - -","24","136.1","7.06","1.72","4.12","0.33","18.8 %","4.6 %","14.3 %",".264","1.23",".322","70.3 %","3.23","3.22","0.01","3.34","11783"
"Zach McAllister","Indians (AAA)","23","154.2","7.45","1.80","4.13","0.64","19.9 %","4.8 %","15.1 %",".255","1.20",".308","74.2 %","3.32","3.22","0.09","3.79","2895"
"Eduardo Almonte","Athletics (R)","21","60.0","4.95","3.15","1.57","0.00","12.9 %","8.2 %","4.7 %",".270","1.38",".315","64.4 %","3.75","3.22","0.53","3.60","sa506047"
"Randy Boone","Blue Jays (AAA)","26","9.0","7.00","1.00","7.00","0.00","19.4 %","2.8 %","16.7 %",".182","0.78",".231","66.7 %","1.00","3.23","-2.23","4.68","sa389685"
"Pedro Vidal","Athletics (A)","23","69.1","9.48","2.99","3.17","0.65","26.3 %","8.3 %","18.0 %",".181","1.00",".233","73.0 %","1.95","3.23","-1.28","3.33","sa456353"
"Michael Mariot","Royals (A+)","22","100.1","7.18","1.88","3.81","0.63","18.8 %","4.9 %","13.9 %",".246","1.20",".291","66.8 %","3.41","3.23","0.18","3.45","10835"
"Joel Payamps","Rockies (R)","17","38.1","8.92","4.23","2.11","0.23","22.5 %","10.7 %","11.8 %",".240","1.38",".318","72.4 %","3.29","3.23","0.06","3.25","sa597219"
"Joyce Hernandez","Reds (R)","18","27.2","6.51","4.23","1.54","0.00","17.1 %","11.1 %","6.0 %",".196","1.19",".244","68.6 %","2.93","3.23","-0.30","3.78","sa546498"
"Hein Robb","Twins (R)","19","37.2","6.93","4.06","1.71","0.00","17.4 %","10.2 %","7.2 %",".260","1.49",".322","62.5 %","3.82","3.23","0.59","3.83","sa550342"
"Kelvis Valerio","White Sox (R)","19","50.0","4.68","2.70","1.73","0.00","13.1 %","7.5 %","5.5 %",".207","1.04",".242","80.7 %","1.44","3.23","-1.79","3.64","sa597112"
"Mariel Checo","Yankees (R)","21","27.0","13.67","5.33","2.56","0.67","35.0 %","13.7 %","21.4 %",".180","1.26",".281","90.1 %","2.00","3.23","-1.23","3.01","sa503394"
"Jack Snodgrass","Giants (A-)","23","47.2","8.31","2.64","3.14","0.19","21.0 %","6.7 %","14.3 %",".257","1.32",".329","66.1 %","3.59","3.23","0.35","3.61","sa598487"
"Bruce Rondon","Tigers (A)","20","40.0","13.73","7.65","1.79","0.00","34.1 %","19.0 %","15.1 %",".157","1.40",".279","82.0 %","2.03","3.23","-1.21","3.72","5766"
"Yean Carlos Gil","Braves (R)","20","65.0","8.72","1.66","5.25","0.83","24.3 %","4.6 %","19.7 %",".263","1.18",".332","71.4 %","2.91","3.23","-0.33","2.62","sa550678"
"Jorge Reyes","Padres (AA)","23","112.2","7.83","2.40","3.27","0.48","21.0 %","6.4 %","14.6 %",".257","1.25",".320","75.4 %","3.12","3.24","-0.12","3.88","sa501947"
"Corey Wimberly","Pirates (AAA)","27","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".500","3.00",".500","66.7 %","9.00","3.24","5.76","6.73","sa290201"
"Toby Gardenhire","Twins (AAA)","28","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".250","1.00",".250","100.0 %","0.00","3.24","-3.24","7.89","sa294214"
"Michael Bowden","Red Sox (AAA)","24","52.2","10.42","3.08","3.39","0.85","27.9 %","8.2 %","19.6 %",".215","1.16",".284","78.2 %","2.73","3.24","-0.50","3.13","4440"
"Juan Cabrera","Blue Jays (R)","19","36.2","8.35","3.44","2.43","0.49","21.7 %","8.9 %","12.7 %",".241","1.31",".305","67.8 %","3.19","3.24","-0.05","2.90","sa596843"
"Alex Jones","Brewers (R)","24","37.1","9.40","1.45","6.50","0.00","24.2 %","3.7 %","20.5 %",".270","1.23",".367","60.4 %","4.10","3.24","0.86","4.59","sa549766"
"Daniel Jimenez","Indians (A-)","21","71.2","6.28","3.01","2.08","0.13","16.5 %","7.9 %","8.6 %",".238","1.26",".288","68.4 %","2.39","3.24","-0.85","3.69","sa502159"
"Johnny Holtman","Angels (R)","23","22.0","9.41","2.05","4.60","0.00","25.8 %","5.6 %","20.2 %",".220","1.05",".305","60.0 %","3.68","3.24","0.44","3.68","sa600136"
"Leonard Lorenzo","Brewers (R)","19","42.1","7.65","3.61","2.12","0.21","20.1 %","9.5 %","10.6 %",".191","1.11",".242","77.1 %","2.13","3.24","-1.11","3.34","sa513527"
"Jorge Gonzalez","Phillies (R)","21","31.2","3.98","1.71","2.33","0.28","10.6 %","4.6 %","6.1 %",".224","1.07",".246","74.4 %","1.99","3.24","-1.25","3.84","sa546516"
"Brenden Shepard","Red Sox (R)","23","22.1","6.45","2.01","3.20","0.40","16.8 %","5.3 %","11.6 %",".267","1.30",".315","47.1 %","4.84","3.24","1.60","3.32","sa577926"
"Kelvin Herrera","- - -","21","67.2","9.31","2.00","4.67","0.80","26.8 %","5.8 %","21.1 %",".171","0.84",".213","86.7 %","1.60","3.24","-1.64","2.92","6033"
"Jose De La Torre","- - -","25","27.1","9.55","5.27","1.81","0.00","24.2 %","13.3 %","10.8 %",".198","1.32",".278","79.5 %","0.99","3.24","-2.25","4.02","787"
"Chasen Bradford","Mets (R)","21","33.1","9.99","1.89","5.29","0.54","26.2 %","5.0 %","21.3 %",".267","1.26",".359","73.5 %","3.51","3.24","0.27","3.39","12452"
"Roberto Espinosa","Pirates (R)","19","68.0","8.07","2.91","2.77","0.40","20.2 %","7.3 %","12.9 %",".248","1.31",".311","64.4 %","4.37","3.24","1.13","3.21","sa504950"
"Tyler Thornburg","- - -","22","136.2","10.54","3.82","2.76","0.53","28.8 %","10.4 %","18.4 %",".192","1.11",".267","78.0 %","2.57","3.24","-0.67","3.41","10688"
"Kirby Yates","- - -","24","40.0","10.80","5.40","2.00","0.00","28.9 %","14.5 %","14.5 %",".147","1.10",".227","82.0 %","1.80","3.24","-1.44","3.97","9073"
"Will Roberts","Indians (A-)","20","41.1","6.31","1.52","4.14","0.44","17.9 %","4.3 %","13.6 %",".242","1.06",".287","67.1 %","3.27","3.24","0.02","3.19","sa577696"
"Adam Kolarek","- - -","22","60.0","8.70","3.45","2.52","0.15","22.3 %","8.9 %","13.5 %",".234","1.28",".308","74.8 %","2.85","3.24","-0.39","3.85","10843"
"Michael Jensen","- - -","20","4.2","9.64","3.86","2.50","0.00","26.3 %","10.5 %","15.8 %",".118","0.86",".167","50.0 %","0.00","3.25","-3.25","4.06","sa599280"
"Jose Gonzalez","Twins (A)","21","62.0","9.15","3.34","2.74","0.29","23.6 %","8.6 %","15.0 %",".208","1.16",".275","76.4 %","2.47","3.25","-0.78","3.82","sa504004"
"Robbie Erlin","- - -","20","147.1","9.41","0.98","9.63","1.10","26.8 %","2.8 %","24.0 %",".224","0.95",".278","76.8 %","2.99","3.25","-0.26","3.06","10354"
"Daniel Tillman","- - -","22","74.1","9.44","4.12","2.29","0.24","24.5 %","10.7 %","13.8 %",".214","1.26",".290","74.8 %","2.30","3.25","-0.95","3.56","sa526950"
"Kenneth Toves","- - -","21","34.0","9.79","3.44","2.85","0.53","24.5 %","8.6 %","15.9 %",".285","1.53",".378","69.7 %","4.76","3.25","1.51","3.49","sa549428"
"Murilo Gouvea","- - -","22","77.1","10.01","3.38","2.97","0.47","24.5 %","8.3 %","16.2 %",".277","1.51",".368","63.3 %","4.19","3.25","0.94","3.77","sa455700"
"Matt Montgomery","Marlins (A+)","23","109.0","5.94","1.32","4.50","0.50","15.9 %","3.5 %","12.4 %",".276","1.25",".319","70.8 %","3.39","3.25","0.13","3.27","sa501634"
"Eury De La Rosa","- - -","21","55.0","8.67","2.45","3.53","0.49","24.4 %","6.9 %","17.5 %",".203","1.00",".262","84.2 %","1.64","3.25","-1.61","3.64","4055"
"Matison Smith","Astros (R)","23","34.0","11.91","2.38","5.00","0.79","29.4 %","5.9 %","23.5 %",".282","1.44",".394","74.8 %","2.65","3.25","-0.60","3.08","sa550419"
"Taylor Jordan","Nationals (A)","22","94.1","6.01","2.19","2.74","0.10","15.8 %","5.8 %","10.0 %",".243","1.20",".291","68.9 %","2.48","3.25","-0.77","3.92","10466"
"Bobby Parnell","- - -","26","9.0","11.00","3.00","3.67","1.00","30.6 %","8.3 %","22.2 %",".212","1.11",".286","81.4 %","3.00","3.25","-0.25","2.59","9926"
"Ryan Vogelsong","Giants (AAA)","33","11.1","13.50","3.97","3.40","0.79","36.2 %","10.6 %","25.5 %",".191","1.15",".292","86.2 %","1.59","3.25","-1.67","3.26","1011"
"Matt Hauser","- - -","23","63.2","10.60","4.10","2.59","0.57","27.5 %","10.6 %","16.9 %",".218","1.29",".299","86.6 %","1.98","3.25","-1.28","3.41","sa548391"
"Marquis Fleming","- - -","24","82.2","11.43","4.68","2.44","0.54","30.5 %","12.5 %","18.0 %",".205","1.26",".300","71.3 %","3.48","3.26","0.23","3.19","sa454927"
"Ben Rowen","Rangers (A)","22","59.0","6.56","2.75","2.39","0.15","17.6 %","7.4 %","10.2 %",".243","1.24",".297","66.1 %","1.98","3.26","-1.27","3.62","10983"
"Luis Lora","Reds (R)","21","49.1","10.22","5.11","2.00","0.18","25.5 %","12.7 %","12.7 %",".217","1.38",".307","60.3 %","4.56","3.26","1.30","3.36","sa506285"
"Corey Maines","- - -","22","19.0","9.47","2.37","4.00","0.47","25.0 %","6.3 %","18.8 %",".236","1.16",".314","63.6 %","4.26","3.26","1.01","3.35","sa598773"
"Domingo Brazoban","Mariners (R)","21","54.2","6.09","1.98","3.08","0.49","16.7 %","5.4 %","11.3 %",".248","1.15",".289","72.8 %","2.96","3.26","-0.29","3.07","sa507294"
"Francis Joseph","Yankees (R)","17","21.2","5.40","3.74","1.44","0.00","14.6 %","10.1 %","4.5 %",".228","1.25",".273","64.3 %","3.32","3.26","0.06","3.70","sa602322"
"Michael Morrison","Tigers (A+)","23","46.1","9.71","4.66","2.08","0.19","26.3 %","12.6 %","13.7 %",".160","1.08",".223","75.6 %","2.72","3.26","-0.54","4.04","sa502419"
"Richelson Pena","Rangers (R)","17","54.0","5.33","2.50","2.13","0.33","14.2 %","6.7 %","7.6 %",".273","1.33",".314","62.7 %","4.00","3.26","0.74","3.33","sa597847"
"Ben Hawkins","- - -","21","24.1","9.62","4.44","2.17","0.37","26.8 %","12.4 %","14.4 %",".177","1.11",".241","82.0 %","2.22","3.26","-1.04","3.26","sa599781"
"Fleming Pena","Diamondbacks (R)","22","53.0","6.96","3.23","2.16","0.34","18.4 %","8.5 %","9.9 %",".259","1.34",".317","68.8 %","3.91","3.26","0.64","3.16","sa506877"
"Charlie Cononie","Rays (A-)","22","29.2","8.19","3.64","2.25","0.00","23.5 %","10.4 %","13.0 %",".174","0.98",".239","67.7 %","2.43","3.26","-0.84","3.61","sa599298"
"Chris Jensen","Rockies (A-)","20","37.1","6.75","2.41","2.80","0.24","19.4 %","6.9 %","12.5 %",".202","0.99",".248","61.8 %","2.65","3.26","-0.61","3.61","sa579619"
"Rob Bryson","- - -","23","39.1","10.98","3.66","3.00","0.69","30.0 %","10.0 %","20.0 %",".197","1.12",".275","81.3 %","2.29","3.26","-0.98","3.41","sa393057"
"Pedro Araujo","Cubs (R)","17","56.2","8.10","3.97","2.04","0.32","21.3 %","10.4 %","10.8 %",".246","1.36",".317","55.0 %","4.45","3.27","1.18","3.16","17697"
"Luis Leon","Phillies (R)","21","23.0","7.83","4.30","1.82","0.00","18.2 %","10.0 %","8.2 %",".274","1.61",".347","73.2 %","3.91","3.27","0.64","3.83","sa504888"
"Chuck James","Twins (AAA)","29","62.2","9.62","3.88","2.48","0.57","25.7 %","10.3 %","15.3 %",".210","1.21",".278","85.4 %","2.30","3.27","-0.97","4.00","4886"
"Chas Byrne","Royals (A)","22","55.0","8.67","1.96","4.42","0.82","23.1 %","5.2 %","17.9 %",".249","1.20",".308","64.4 %","3.93","3.27","0.66","3.04","sa549215"
"Randall Thompson","Blue Jays (R)","22","47.0","8.43","2.30","3.67","0.57","21.9 %","6.0 %","15.9 %",".225","1.15",".279","57.9 %","2.87","3.27","-0.40","3.13","sa599487"
"Andry Ubiera","Braves (R)","18","50.2","9.24","4.09","2.26","0.53","25.1 %","11.1 %","14.0 %",".225","1.26",".299","74.4 %","2.66","3.27","-0.61","2.83","sa597023"
"Logan Chitwood","Athletics (A-)","22","32.1","7.24","2.78","2.60","0.28","18.3 %","7.0 %","11.3 %",".262","1.36",".320","65.0 %","4.18","3.27","0.90","3.67","sa549438"
"Fautino De Los Santos","- - -","25","29.0","11.17","4.97","2.25","0.31","28.6 %","12.7 %","15.9 %",".236","1.45",".343","86.2 %","2.17","3.27","-1.10","3.59","5841"
"Christian Meza","- - -","20","51.1","7.36","3.16","2.33","0.18","18.5 %","7.9 %","10.6 %",".244","1.32",".303","53.8 %","4.91","3.27","1.63","3.67","sa549689"
"Kevin Whelan","Yankees (AAA)","27","52.1","9.29","2.41","3.86","0.86","26.2 %","6.8 %","19.4 %",".199","0.99",".250","80.4 %","2.75","3.27","-0.52","3.08","3462"
"Wirkin Estevez","Nationals (A-)","19","67.1","7.35","2.94","2.50","0.27","19.1 %","7.6 %","11.5 %",".275","1.40",".342","65.1 %","4.01","3.28","0.73","3.50","sa550539"
"Bryan Woodall","Diamondbacks (AA)","24","65.2","9.32","2.47","3.78","0.69","23.9 %","6.3 %","17.5 %",".260","1.31",".333","72.6 %","3.43","3.28","0.15","3.02","sa454885"
"Juan Perez","Diamondbacks (R)","21","29.2","7.28","5.16","1.41","0.00","18.2 %","12.9 %","5.3 %",".246","1.52",".311","56.5 %","4.55","3.28","1.27","3.70","sa597209"
"Markus Solbach","Twins (R)","19","28.1","5.40","2.54","2.13","0.00","14.5 %","6.8 %","7.7 %",".243","1.20",".289","72.2 %","1.91","3.28","-1.37","3.82","sa599472"
"Justin Erasmus","Red Sox (A)","21","40.2","7.97","2.43","3.27","0.44","21.3 %","6.5 %","14.8 %",".236","1.18",".294","86.6 %","1.11","3.28","-2.18","3.91","sa503989"
"Will Latimer","- - -","25","84.0","7.18","2.36","3.05","0.54","19.8 %","6.5 %","13.3 %",".232","1.13",".280","68.9 %","3.21","3.28","-0.07","3.59","sa389847"
"Brad Bergesen","Orioles (AAA)","25","22.0","7.36","3.27","2.25","0.41","20.5 %","9.1 %","11.4 %",".175","1.00",".213","87.4 %","1.64","3.28","-1.65","3.86","8375"
"Mike Clevinger","Angels (R)","20","4.0","11.25","4.50","2.50","0.00","29.4 %","11.8 %","17.7 %",".200","1.25",".300","80.0 %","2.25","3.28","-1.03","4.82","12808"
"Salvador Sanchez","White Sox (R)","25","2.0","4.50","0.00","1.00","0.00","14.3 %","0.0 %","14.3 %",".143","0.50",".167","100.0 %","0.00","3.28","-3.28","4.82","sa291439"
"Juary Gomez","Phillies (A-)","21","38.0","7.34","2.37","3.10","0.47","19.5 %","6.3 %","13.2 %",".216","1.11",".261","74.6 %","2.84","3.29","-0.44","3.41","sa504886"
"Paolo Espino","- - -","24","120.1","8.90","1.87","4.76","0.82","24.6 %","5.2 %","19.4 %",".222","1.05",".277","80.3 %","2.77","3.29","-0.52","3.36","8246"
"Carlos Vazquez","- - -","19","71.1","7.07","2.02","3.50","0.50","18.8 %","5.4 %","13.4 %",".268","1.28",".323","67.5 %","3.66","3.29","0.37","3.44","sa506933"
"Patrick Cooper","Tigers (A)","21","72.0","8.38","3.38","2.48","0.38","23.0 %","9.3 %","13.7 %",".221","1.18",".287","65.6 %","4.00","3.29","0.71","3.58","sa503035"
"Mike Zagurski","Phillies (AAA)","28","54.1","10.44","4.47","2.33","0.50","28.1 %","12.1 %","16.1 %",".222","1.29",".313","79.9 %","2.65","3.29","-0.64","3.43","9683"
"Juancito De la Cruz","Cubs (R)","18","45.2","8.47","5.52","1.54","0.00","21.0 %","13.7 %","7.3 %",".185","1.31",".246","56.3 %","4.14","3.29","0.85","3.69","sa597260"
"Todd Privett","Padres (A)","25","45.0","8.40","2.00","4.20","0.60","19.7 %","4.7 %","15.0 %",".297","1.53",".364","58.1 %","4.20","3.29","0.91","3.45","sa327800"
"Alex Capaul","- - -","22","75.0","4.80","1.20","4.00","0.12","13.2 %","3.3 %","9.9 %",".269","1.17",".309","61.8 %","3.00","3.29","-0.29","3.84","sa598795"
"Ajay Meyer","Blue Jays (R)","23","65.2","7.54","1.78","4.23","0.41","20.5 %","4.8 %","15.6 %",".242","1.14",".298","69.2 %","3.02","3.29","-0.28","3.97","sa600021"
"Evan Marshall","- - -","21","31.0","9.00","2.03","4.43","0.58","24.2 %","5.5 %","18.8 %",".215","1.06",".273","76.2 %","1.16","3.29","-2.13","3.35","12297"
"Javier Avendano","Cardinals (A-)","20","14.1","11.93","5.02","2.38","0.63","31.7 %","13.3 %","18.3 %",".212","1.33",".313","79.6 %","3.14","3.29","-0.16","3.02","sa504718"
"Jesus Pirela","Phillies (A-)","22","29.0","9.62","5.28","1.82","0.00","23.9 %","13.1 %","10.8 %",".246","1.52",".342","63.8 %","4.34","3.30","1.05","3.65","sa504880"
"Mickey Jannis","- - -","23","57.1","7.06","2.51","2.81","0.31","18.8 %","6.7 %","12.1 %",".265","1.29",".326","66.5 %","3.30","3.30","0.00","3.48","sa550198"
"Nate Garcia","Rays (A)","23","64.0","9.00","2.67","3.37","0.56","23.9 %","7.1 %","16.8 %",".254","1.27",".330","72.1 %","3.52","3.30","0.22","3.29","sa545279"
"Michael Torrealba","Tigers (A)","21","81.0","9.89","3.67","2.70","0.56","26.5 %","9.8 %","16.7 %",".227","1.25",".306","80.4 %","2.22","3.30","-1.08","3.26","sa503008"
"A.J. Huttenlocker","Athletics (A+)","24","69.0","7.83","1.57","5.00","0.39","22.1 %","4.4 %","17.7 %",".239","1.07",".301","81.7 %","1.83","3.30","-1.47","3.95","sa502996"
"Frank Lopez","Rangers (R)","17","31.0","8.42","3.77","2.23","0.58","23.4 %","10.5 %","12.9 %",".180","1.06",".225","82.8 %","2.03","3.30","-1.27","2.89","sa597434"
"Eliecer Cardenas","- - -","23","59.2","11.46","5.28","2.17","0.45","29.2 %","13.5 %","15.8 %",".208","1.36",".303","73.0 %","2.11","3.30","-1.19","3.54","sa504006"
"Luis Gonzalez","Phillies (R)","19","42.1","8.50","5.10","1.67","0.00","19.9 %","11.9 %","8.0 %",".290","1.77",".375","60.5 %","5.74","3.30","2.44","4.04","sa550522"
"Randy Rosario","Twins (R)","17","35.0","6.69","4.89","1.37","0.00","16.8 %","12.3 %","4.5 %",".207","1.34",".257","54.2 %","3.86","3.30","0.55","3.65","14508"
"Dilson Garcia","Royals (R)","19","35.0","7.46","4.63","1.61","0.00","20.1 %","12.5 %","7.6 %",".189","1.17",".247","80.0 %","1.80","3.30","-1.50","3.61","sa506365"
"Julio Vivas","Pirates (R)","17","35.2","4.54","2.78","1.64","0.00","11.2 %","6.8 %","4.4 %",".281","1.46",".320","58.9 %","5.55","3.30","2.25","4.03","sa596284"
"Craig Bennigson","- - -","24","59.0","9.61","2.29","4.20","0.61","25.2 %","6.0 %","19.2 %",".255","1.25",".335","63.5 %","4.12","3.30","0.82","2.86","sa454747"
"Jason Ray","- - -","26","63.0","10.86","3.29","3.30","0.43","28.6 %","8.7 %","19.9 %",".228","1.24",".321","68.6 %","3.14","3.30","-0.16","3.89","sa291703"
"Anderson Polanco","Indians (R)","18","61.0","9.30","4.72","1.97","0.30","25.1 %","12.8 %","12.4 %",".178","1.15",".243","82.0 %","1.77","3.30","-1.53","3.32","sa596949"
"Audrys Mora","Phillies (R)","18","39.1","6.41","3.43","1.87","0.00","16.6 %","8.9 %","7.7 %",".231","1.25",".286","69.6 %","3.43","3.31","0.13","3.96","sa546522"
"Matt Tomshaw","- - -","22","42.0","5.79","1.29","4.50","0.43","15.7 %","3.5 %","12.2 %",".232","1.05",".267","74.1 %","2.14","3.31","-1.16","3.37","sa598974"
"Chuckie Caufield","Brewers (AA)","27","1.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".000","0.00",".000","100.0 %","0.00","3.31","-3.31","3.31","sa328977"
"Kyle Shelton","White Sox (AA)","25","2.1","11.57","7.71","1.50","0.00","25.0 %","16.7 %","8.3 %",".300","2.14",".429","80.0 %","3.86","3.31","0.55","4.99","sa458768"
"Daniel Kaczrowski","Diamondbacks (AA)","24","2.0","0.00","0.00","0.00","0.00","0.0 %","0.0 %","0.0 %",".250","1.00",".250","100.0 %","0.00","3.31","-3.31","5.76","sa502313"
